Distance_(pixels),Gray_Value
400,14.470
401,14.417
402,14.576
403,14.894
404,14.970
405,15.371
406,15.697
407,15.561
408,15.894
409,15.508
410,15.621
411,15.856
412,15.356
413,15.265
414,15.667
415,15.568
416,16.023
417,15.439
418,15.758
419,15.606
420,15.462
421,16.386
422,15.735
423,15.962
424,16.326
425,16.121
426,16.970
427,16.720
428,16.614
429,17.591
430,17.583
431,18.205
432,18.280
433,18.652
434,19.121
435,19.909
436,20.326
437,20.977
438,22.167
439,22.424
440,22.280
441,23.417
442,24.045
443,24.985
444,25.636
445,26.038
446,26.303
447,26.697
448,27.765
449,28.750
450,28.947
451,29.515
452,29.818
453,31.167
454,30.705
455,31.250
456,32.667
457,33.008
458,32.803
459,32.712
460,33.106
461,34.114
462,34.614
463,34.242
464,34.500
465,34.667
466,34.924
467,35.424
468,35.455
469,35.348
470,35.311
471,35.250
472,34.780
473,35.477
474,35.432
475,35.402
476,35.485
477,35.273
478,36.038
479,36.038
480,36.485
481,36.750
482,36.947
483,36.750
484,37.545
485,37.439
486,38.045
487,38.280
488,38.636
489,39.667
490,39.652
491,40.841
492,40.818
493,42.606
494,42.932
495,43.879
496,44.667
497,46.167
498,47.470
499,48.159
500,49.189
501,49.553
502,50.811
503,52.121
504,52.773
505,53.955
506,54.152
507,55.659
508,57.000
509,57.091
510,58.356
511,58.652
512,59.788
513,60.894
514,60.379
515,61.758
516,61.576
517,61.136
518,62.727
519,62.644
520,63.538
521,64.417
522,63.182
523,63.295
524,63.606
525,63.667
526,64.424
527,64.311
528,63.561
529,63.553
530,64.258
531,64.258
532,64.439
533,63.689
534,63.311
535,64.091
536,64.030
537,64.394
538,64.568
539,64.121
540,64.697
541,64.636
542,65.811
543,65.523
544,66.561
545,66.591
546,67.795
547,67.682
548,68.280
549,69.439
550,70.220
551,70.273
552,73.008
553,73.614
554,73.273
555,74.402
556,75.098
557,76.265
558,77.932
559,78.333
560,80.371
561,80.591
562,81.311
563,81.879
564,84.167
565,84.697
566,84.924
567,85.758
568,87.152
569,87.932
570,87.485
571,88.023
572,90.008
573,90.265
574,90.962
575,91.538
576,90.856
577,91.758
578,90.379
579,91.152
580,91.394
581,91.629
582,91.864
583,91.492
584,91.182
585,90.848
586,90.326
587,91.091
588,92.189
589,90.886
590,90.424
591,90.394
592,90.477
593,90.477
594,90.742
595,90.939
596,90.977
597,91.500
598,91.561
599,91.280
600,92.242
601,93.144
602,92.864
603,92.538
604,93.758
605,94.652
606,95.030
607,95.644
608,95.955
609,97.280
610,98.947
611,99.538
612,100.205
613,100.561
614,102.689
615,103.205
616,103.470
617,105.402
618,105.500
619,106.697
620,107.371
621,108.583
622,108.576
623,109.750
624,110.712
625,110.477
626,110.977
627,110.947
628,111.265
629,111.250
630,112.091
631,111.856
632,111.174
633,111.189
634,111.242
635,111.674
636,111.068
637,110.818
638,111.076
639,110.159
640,108.939
641,108.712
642,107.902
643,107.780
644,106.773
645,107.667
646,107.008
647,107.341
648,106.538
649,105.326
650,105.848
651,105.000
652,106.197
653,105.568
654,105.258
655,105.189
656,105.470
657,106.076
658,105.841
659,106.727
660,106.508
661,106.636
662,107.652
663,108.530
664,108.583
665,109.318
666,109.727
667,111.152
668,110.470
669,111.750
670,113.288
671,113.364
672,114.023
673,115.008
674,115.326
675,116.197
676,116.773
677,115.879
678,118.121
679,118.386
680,117.788
681,119.712
682,118.955
683,118.924
684,118.598
685,118.780
686,118.341
687,118.674
688,118.515
689,118.144
690,116.871
691,116.235
692,115.826
693,114.902
694,114.674
695,114.538
696,114.447
697,113.144
698,113.189
699,112.258
700,112.023
701,110.061
702,109.394
703,108.424
704,108.788
705,107.500
706,107.735
707,106.735
708,105.538
709,106.470
710,106.379
711,106.295
712,105.258
713,105.152
714,105.083
715,105.917
716,105.553
717,105.917
718,107.182
719,106.470
720,108.121
721,108.197
722,107.394
723,106.811
724,108.795
725,109.311
726,109.409
727,109.735
728,110.553
729,110.977
730,111.106
731,111.265
732,112.152
733,112.205
734,112.697
735,112.485
736,113.689
737,114.258
738,112.295
739,112.379
740,113.727
741,112.932
742,113.947
743,113.129
744,112.000
745,111.424
746,111.795
747,111.136
748,109.394
749,108.947
750,108.348
751,107.371
752,107.803
753,105.500
754,105.939
755,103.977
756,102.242
757,101.538
758,101.439
759,100.242
760,98.886
761,99.508
762,98.833
763,98.606
764,96.250
765,95.697
766,95.371
767,95.091
768,93.803
769,93.750
770,92.606
771,93.197
772,93.205
773,92.962
774,93.348
775,94.182
776,94.227
777,94.364
778,94.045
779,94.333
780,94.720
781,95.098
782,95.576
783,95.712
784,96.197
785,97.045
786,96.682
787,96.780
788,96.318
789,96.780
790,96.864
791,97.288
792,97.697
793,96.780
794,97.114
795,97.182
796,95.758
797,95.939
798,95.492
799,95.030
800,94.098
801,94.470
802,92.811
803,92.000
804,91.152
805,89.924
806,90.045
807,88.227
808,87.455
809,85.856
810,84.341
811,82.917
812,82.705
813,82.242
814,81.303
815,79.856
816,79.136
817,77.561
818,76.508
819,75.515
820,75.023
821,74.894
822,73.076
823,72.470
824,72.220
825,72.826
826,71.106
827,70.402
828,69.470
829,69.364
830,70.288
831,70.076
832,68.856
833,69.318
834,69.280
835,69.795
836,69.114
837,69.545
838,70.765
839,70.227
840,70.068
841,70.515
842,69.727
843,70.212
844,70.265
845,70.538
846,70.265
847,70.947
848,70.432
849,70.121
850,69.939
851,69.182
852,69.015
853,68.333
854,67.909
855,67.742
856,66.470
857,66.477
858,65.417
859,65.250
860,64.250
861,62.917
862,61.720
863,61.197
864,59.205
865,58.576
866,57.152
867,56.333
868,55.576
869,54.811
870,53.712
871,52.545
872,51.379
873,50.492
874,48.833
875,48.508
876,46.924
877,46.182
878,46.030
879,45.182
880,44.758
881,44.061
882,43.568
883,42.561
884,42.492
885,42.038
886,41.689
887,41.530
888,41.205
889,41.098
890,40.977
891,41.136
892,41.068
893,40.902
894,41.152
895,40.886
896,40.894
897,40.712
898,40.909
899,41.803
900,40.833
901,40.492
902,40.674
903,41.250
904,41.288
905,40.470
906,40.462
907,40.561
908,39.939
909,40.197
910,39.265
911,39.265
912,39.705
913,37.864
914,38.273
915,37.977
916,36.992
917,36.159
918,36.629
919,35.924
920,34.311
921,34.197
922,32.705
923,32.341
924,31.886
925,30.424
926,29.712
927,29.295
928,28.205
929,27.341
930,27.008
931,26.220
932,25.939
933,24.606
934,24.386
935,22.992
936,23.523
937,22.439
938,22.295
939,21.182
940,21.553
941,20.848
942,20.371
943,20.333
944,20.265
945,19.227
946,19.470
947,19.545
948,19.114
949,19.030
950,18.955
951,19.008
952,18.508
953,18.939
954,18.591
955,18.947
956,18.780
957,18.992
958,18.947
959,19.174
960,19.045
961,18.462
962,18.144
963,18.598
964,18.273
965,18.553
966,18.265
967,17.720
968,17.924
969,17.470
970,17.348
971,17.326
972,16.811
973,16.742
974,16.492
975,16.447
976,15.894
977,15.652
978,14.773
979,15.159
980,14.318
981,13.932
982,13.508
983,13.326
984,12.742
985,12.288
986,11.848
987,11.765
988,11.318
989,11.205
990,10.492
991,10.076
992,9.909
993,9.242
994,9.030
995,9.424
996,9.545
997,8.720
998,8.318
999,8.258
1000,7.894
1001,7.750
1002,8.545
1003,7.955
1004,8.136
1005,7.561
1006,7.030
1007,7.583
1008,7.288
1009,7.189
1010,7.561
1011,7.424
1012,7.144
1013,7.258
1014,7.083
1015,7.159
1016,6.795
1017,6.720
1018,7.530
1019,6.705
1020,7.197
1021,7.258
1022,6.727
1023,7.098
1024,7.023
1025,6.856
1026,7.008
1027,7.106
1028,7.136
1029,6.848
1030,6.818
1031,6.280
1032,6.356
1033,6.227
1034,6.606
1035,6.417
1036,5.955
1037,6.121
1038,6.273
1039,5.992
1040,6.045
1041,5.750
1042,5.727
1043,5.447
1044,5.689
1045,5.333
1046,5.538
1047,5.235
1048,4.765
1049,4.848
1050,4.833
1051,4.758
1052,4.614
1053,4.826
1054,4.818
1055,5.273
1056,4.689
1057,4.735
1058,4.939
1059,4.909
1060,4.167
1061,4.720
1062,4.629
1063,4.303
1064,4.576
1065,4.750
1066,4.462
1067,4.076
1068,4.500
1069,4.909
1070,5.159
1071,4.758
1072,4.273
1073,3.841
1074,4.879
1075,4.583
1076,4.364
1077,4.636
1078,4.508
1079,4.538
1080,4.098
1081,4.568
1082,4.295
1083,5.023
1084,4.576
1085,4.659
1086,4.758
1087,4.136
1088,4.788
1089,4.606
1090,4.614
1091,5.023
1092,4.523
1093,4.924
1094,4.402
1095,4.629
1096,5.121
1097,5.068
1098,5.364
1099,5.386
1100,4.841
1101,4.848
1102,5.742
1103,5.477
1104,5.848
1105,5.765
1106,5.409
1107,6.144
1108,5.682
1109,5.394
1110,5.841
1111,5.682
1112,5.886
1113,5.856
1114,5.795
1115,6.008
1116,5.720
1117,5.629
1118,5.659
1119,5.629
1120,5.614
1121,5.750
1122,5.864
1123,6.023
1124,5.917
1125,5.803
1126,5.826
1127,5.795
1128,5.992
1129,6.038
1130,6.167
1131,5.902
1132,5.644
1133,6.167
1134,6.045
1135,6.303
1136,6.015
1137,6.439
1138,6.280
1139,6.045
1140,6.250
1141,5.780
1142,6.682
1143,6.386
1144,6.288
1145,6.189
1146,6.159
1147,6.439
1148,6.515
1149,6.667
1150,6.280
1151,6.591
1152,6.977
1153,6.848
1154,6.712
1155,7.023
1156,6.977
1157,6.803
1158,6.909
1159,6.886
1160,6.856
1161,6.932
1162,7.053
1163,7.114
1164,7.295
1165,6.947
1166,7.121
1167,6.962
1168,7.508
1169,7.568
1170,7.409
1171,7.644
1172,7.485
1173,7.712
1174,7.833
1175,7.432
1176,7.727
1177,7.205
1178,7.735
1179,7.439
1180,7.636
1181,7.689
1182,7.205
1183,7.409
1184,7.379
1185,6.864
1186,7.508
1187,7.561
1188,7.424
1189,7.553
1190,7.197
1191,7.561
1192,7.242
1193,7.455
1194,7.098
1195,7.432
1196,7.750
1197,7.871
1198,7.773
1199,7.765
1200,7.705
1201,7.439
1202,7.841
1203,7.689
1204,7.439
1205,7.629
1206,7.788
1207,8.091
1208,8.061
1209,7.833
1210,7.818
1211,7.841
1212,8.121
1213,7.841
1214,7.462
1215,8.189
1216,7.682
1217,8.258
1218,8.220
1219,7.871
1220,8.212
1221,8.167
1222,8.068
1223,7.924
1224,7.652
1225,8.076
1226,7.803
1227,7.667
1228,7.697
1229,7.659
1230,7.538
1231,7.439
1232,7.848
1233,7.318
1234,7.576
1235,7.530
1236,7.212
1237,7.614
1238,7.462
1239,7.030
1240,6.894
1241,7.152
1242,7.098
1243,7.288
1244,7.311
1245,6.977
1246,7.015
1247,7.250
1248,6.773
1249,7.023
1250,7.091
1251,7.197
1252,7.152
1253,7.326
1254,7.523
1255,7.098
1256,7.326
1257,7.008
1258,7.356
1259,7.053
1260,6.955
1261,7.682
1262,7.121
1263,7.371
1264,7.152
1265,7.235
1266,7.265
1267,6.803
1268,7.106
1269,7.038
1270,7.023
1271,7.242
1272,7.129
1273,6.970
1274,6.977
1275,7.167
1276,6.750
1277,7.083
1278,6.917
1279,6.841
1280,6.508
1281,6.318
