Distance_(pixels),Gray_Value
400,10.118
401,9.819
402,9.480
403,9.780
404,8.937
405,9.024
406,8.898
407,8.417
408,8.504
409,7.717
410,8.016
411,7.283
412,6.984
413,6.567
414,6.803
415,6.457
416,6.850
417,6.299
418,6.614
419,6.441
420,6.441
421,6.945
422,6.724
423,7.047
424,7.488
425,7.906
426,8.291
427,8.630
428,9.047
429,10.228
430,10.850
431,10.890
432,12.740
433,13.024
434,13.772
435,15.220
436,16.063
437,17.142
438,18.929
439,19.496
440,19.693
441,20.921
442,22.031
443,22.906
444,23.622
445,24.433
446,24.409
447,24.780
448,26.220
449,26.701
450,26.299
451,26.717
452,26.394
453,26.323
454,26.228
455,26.354
456,26.134
457,25.835
458,25.024
459,23.969
460,23.480
461,22.709
462,21.961
463,21.236
464,20.063
465,19.252
466,18.559
467,17.756
468,16.756
469,15.283
470,14.567
471,13.969
472,12.787
473,12.173
474,11.835
475,11.110
476,10.827
477,10.339
478,10.661
479,10.268
480,10.795
481,11.260
482,11.780
483,12.244
484,13.654
485,14.102
486,15.307
487,16.693
488,17.827
489,20.047
490,21.071
491,23.394
492,24.693
493,27.654
494,29.031
495,30.969
496,33.661
497,36.276
498,38.583
499,40.976
500,42.630
501,43.858
502,45.835
503,47.827
504,49.787
505,51.291
506,51.850
507,52.953
508,54.535
509,53.850
510,54.906
511,55.315
512,55.260
513,54.756
514,53.575
515,53.055
516,51.559
517,50.071
518,49.024
519,47.071
520,45.677
521,44.283
522,41.425
523,39.378
524,37.559
525,35.315
526,32.882
527,31.197
528,28.858
529,26.236
530,24.630
531,23.575
532,20.984
533,20.181
534,18.732
535,17.669
536,16.756
537,16.701
538,16.449
539,16.299
540,16.906
541,17.858
542,18.591
543,20.126
544,21.276
545,23.425
546,26.047
547,27.835
548,31.118
549,33.094
550,36.417
551,39.315
552,43.559
553,46.559
554,49.661
555,53.047
556,56.701
557,60.055
558,63.661
559,66.047
560,69.843
561,72.740
562,74.953
563,76.480
564,79.992
565,81.252
566,83.362
567,84.780
568,85.331
569,85.228
570,86.189
571,84.898
572,85.126
573,83.772
574,83.079
575,80.795
576,78.843
577,75.921
578,73.118
579,70.559
580,67.677
581,64.598
582,61.016
583,58.110
584,53.252
585,50.150
586,46.535
587,43.827
588,40.504
589,37.260
590,34.339
591,31.323
592,29.480
593,26.772
594,25.094
595,23.937
596,23.244
597,22.315
598,21.843
599,22.339
600,22.685
601,24.528
602,25.409
603,26.811
604,29.598
605,32.685
606,35.071
607,38.969
608,42.394
609,46.402
610,50.835
611,55.638
612,59.890
613,63.606
614,69.008
615,73.701
616,77.606
617,82.220
618,85.787
619,90.677
620,95.441
621,98.283
622,102.087
623,104.417
624,107.016
625,108.386
626,110.118
627,111.173
628,111.480
629,110.496
630,111.378
631,110.449
632,108.858
633,107.811
634,104.724
635,102.386
636,99.031
637,95.417
638,92.646
639,88.717
640,83.764
641,79.307
642,73.441
643,69.346
644,64.291
645,60.472
646,56.079
647,51.850
648,46.969
649,43.031
650,39.921
651,36.000
652,33.685
653,31.000
654,28.583
655,26.803
656,26.205
657,25.118
658,24.850
659,25.709
660,26.236
661,27.378
662,29.142
663,31.386
664,34.110
665,36.622
666,39.780
667,44.449
668,47.913
669,52.323
670,56.535
671,61.583
672,65.661
673,70.984
674,75.402
675,80.409
676,84.937
677,89.236
678,93.512
679,97.606
680,101.000
681,103.937
682,107.331
683,109.339
684,110.929
685,112.039
686,112.764
687,113.984
688,114.551
689,113.717
690,112.480
691,110.567
692,108.063
693,106.165
694,103.654
695,100.945
696,97.606
697,93.874
698,90.567
699,86.087
700,81.197
701,76.323
702,71.063
703,66.614
704,61.827
705,57.638
706,53.354
707,48.858
708,44.976
709,40.756
710,38.283
711,35.260
712,31.709
713,29.528
714,27.173
715,26.441
716,25.173
717,24.504
718,24.969
719,25.252
720,27.016
721,28.339
722,29.756
723,31.488
724,35.150
725,38.307
726,41.480
727,45.307
728,49.969
729,53.709
730,58.110
731,62.772
732,67.276
733,72.276
734,77.165
735,81.394
736,85.465
737,90.535
738,93.094
739,96.472
740,101.150
741,103.638
742,106.228
743,108.543
744,109.102
745,110.701
746,111.724
747,111.819
748,111.110
749,110.031
750,109.110
751,106.945
752,105.874
753,102.630
754,99.449
755,96.835
756,91.661
757,88.189
758,83.709
759,79.795
760,75.276
761,70.339
762,67.094
763,62.551
764,56.480
765,52.929
766,48.559
767,44.465
768,40.291
769,36.874
770,32.937
771,30.717
772,28.331
773,26.685
774,24.709
775,23.638
776,22.913
777,22.843
778,22.472
779,23.480
780,24.260
781,25.480
782,26.866
783,29.252
784,31.283
785,34.748
786,37.008
787,40.134
788,43.197
789,45.945
790,49.866
791,53.425
792,57.031
793,60.394
794,63.929
795,67.551
796,71.063
797,73.488
798,76.291
799,79.299
800,81.835
801,83.299
802,84.685
803,86.260
804,86.520
805,87.693
806,87.441
807,87.472
808,87.079
809,85.362
810,83.063
811,82.094
812,80.394
813,78.291
814,75.898
815,72.646
816,70.197
817,67.197
818,63.488
819,59.598
820,56.370
821,53.008
822,49.063
823,45.417
824,42.559
825,39.449
826,36.307
827,32.921
828,29.803
829,27.425
830,25.024
831,23.685
832,21.402
833,19.906
834,18.882
835,18.417
836,17.591
837,17.583
838,18.228
839,18.047
840,19.220
841,20.425
842,21.205
843,22.937
844,24.354
845,26.110
846,28.055
847,30.087
848,32.717
849,34.024
850,36.520
851,38.433
852,40.803
853,42.717
854,44.622
855,47.094
856,48.150
857,50.134
858,51.276
859,53.409
860,54.094
861,54.803
862,55.677
863,55.780
864,55.693
865,55.638
866,55.457
867,55.220
868,54.378
869,53.276
870,52.850
871,50.953
872,49.244
873,47.559
874,45.039
875,43.945
876,41.291
877,39.646
878,37.827
879,35.654
880,33.299
881,31.764
882,29.165
883,26.890
884,24.898
885,23.079
886,21.496
887,19.669
888,18.102
889,17.094
890,16.008
891,15.008
892,13.433
893,13.228
894,12.945
895,12.213
896,12.236
897,12.079
898,11.724
899,12.220
900,12.063
901,12.913
902,13.402
903,14.543
904,15.622
905,15.890
906,16.701
907,17.646
908,19.118
909,20.071
910,21.394
911,22.063
912,23.551
913,23.378
914,24.819
915,26.008
916,25.866
917,26.740
918,28.024
919,28.110
920,27.677
921,28.150
922,28.488
923,28.638
924,28.803
925,27.984
926,27.567
927,27.575
928,26.961
929,26.638
930,25.811
931,25.472
932,24.378
933,23.087
934,23.157
935,21.417
936,20.543
937,19.598
938,18.992
939,16.969
940,16.890
941,15.693
942,15.047
943,13.740
944,13.244
945,12.315
946,11.433
947,11.622
948,10.016
949,9.472
950,8.961
951,8.874
952,7.756
953,8.244
954,7.441
955,7.882
956,7.331
957,7.457
958,7.181
959,7.724
960,7.748
961,7.480
962,7.315
963,8.071
964,8.402
965,8.669
966,8.866
967,8.913
968,9.110
969,9.008
970,9.591
971,10.055
972,9.992
973,10.480
974,10.787
975,11.323
976,10.906
977,10.945
978,11.008
979,11.827
980,11.142
981,11.031
982,11.134
983,11.315
984,10.772
985,10.732
986,10.291
987,10.535
988,10.606
989,10.291
990,9.929
991,9.417
992,9.457
993,8.756
994,8.559
995,8.992
996,9.386
997,8.465
998,7.835
999,7.701
1000,7.457
1001,7.016
1002,7.701
1003,7.386
1004,7.134
1005,6.339
1006,6.157
1007,6.480
1008,5.945
1009,5.740
1010,5.961
1011,5.646
1012,5.236
1013,5.575
1014,5.110
1015,5.354
1016,5.031
1017,5.110
1018,5.307
1019,4.898
1020,5.087
1021,5.126
1022,4.787
1023,5.291
1024,4.858
1025,4.693
1026,5.283
1027,5.197
1028,5.260
1029,5.165
1030,4.976
1031,5.173
1032,5.126
1033,4.890
1034,5.362
1035,5.433
1036,4.992
1037,5.378
1038,5.331
1039,4.961
1040,5.394
1041,5.220
1042,5.331
1043,4.945
1044,5.236
1045,5.157
1046,5.142
1047,4.921
1048,4.787
1049,4.661
1050,5.071
1051,4.992
1052,4.890
1053,4.685
1054,5.189
1055,5.528
1056,5.315
1057,4.717
1058,5.016
1059,5.134
1060,4.630
1061,5.008
1062,5.071
1063,4.693
1064,5.181
1065,4.921
1066,4.921
1067,4.362
1068,4.953
1069,5.008
1070,5.449
1071,5.165
1072,4.677
1073,4.402
1074,5.047
1075,4.732
1076,4.614
1077,5.110
1078,4.795
1079,4.850
1080,4.622
1081,4.992
1082,4.866
1083,5.362
1084,5.063
1085,4.984
1086,5.173
1087,4.803
1088,5.291
1089,5.228
1090,5.402
1091,5.598
1092,5.268
1093,5.866
1094,5.244
1095,5.717
1096,6.189
1097,6.031
1098,6.394
1099,6.354
1100,5.543
1101,5.780
1102,6.937
1103,6.504
1104,6.465
1105,6.890
1106,6.276
1107,6.827
1108,6.378
1109,6.417
1110,6.496
1111,6.055
1112,6.323
1113,6.449
1114,6.488
1115,6.228
1116,5.969
1117,5.835
1118,5.764
1119,5.693
1120,5.740
1121,5.685
1122,5.654
1123,5.551
1124,5.449
1125,5.441
1126,5.307
1127,4.992
1128,5.071
1129,5.118
1130,5.496
1131,5.244
1132,4.969
1133,5.126
1134,5.339
1135,5.417
1136,5.087
1137,5.567
1138,5.315
1139,5.472
1140,5.724
1141,5.339
1142,6.551
1143,6.276
1144,6.496
1145,6.220
1146,6.591
1147,6.780
1148,6.654
1149,7.063
1150,6.953
1151,7.583
1152,7.921
1153,7.819
1154,8.016
1155,8.591
1156,8.701
1157,8.370
1158,8.551
1159,8.512
1160,8.669
1161,8.740
1162,8.921
1163,9.087
1164,8.654
1165,8.661
1166,8.858
1167,8.591
1168,8.795
1169,8.819
1170,8.535
1171,8.646
1172,8.992
1173,8.354
1174,8.244
1175,7.913
1176,7.882
1177,7.520
1178,7.457
1179,6.780
1180,7.016
1181,6.480
1182,6.071
1183,6.512
1184,6.008
1185,5.724
1186,5.953
1187,6.016
1188,5.756
1189,5.638
1190,5.496
1191,5.795
1192,5.425
1193,5.622
1194,4.661
1195,5.488
1196,5.874
1197,5.937
1198,5.764
1199,5.874
1200,6.134
1201,6.008
1202,6.276
1203,6.819
1204,6.724
1205,6.559
1206,7.126
1207,7.787
1208,7.827
1209,7.992
1210,8.118
1211,8.307
1212,8.630
1213,8.827
1214,8.646
1215,8.835
1216,8.772
1217,9.701
1218,9.724
1219,9.606
1220,9.638
1221,9.819
1222,10.173
1223,9.787
1224,9.417
1225,9.402
1226,9.488
1227,9.291
1228,9.260
1229,9.118
1230,9.102
1231,8.843
1232,8.472
1233,8.157
1234,8.283
1235,8.118
1236,7.835
1237,7.890
1238,7.709
1239,6.803
1240,6.409
1241,6.598
1242,6.370
1243,6.299
1244,6.386
1245,5.638
1246,5.661
1247,6.039
1248,5.417
1249,5.496
1250,5.756
1251,5.362
1252,5.094
1253,5.520
1254,5.819
1255,5.315
1256,5.346
1257,5.268
1258,5.756
1259,5.748
1260,5.669
1261,6.409
1262,5.921
1263,6.236
1264,6.102
1265,6.551
1266,6.591
1267,6.457
1268,7.094
1269,7.134
1270,7.307
1271,7.535
1272,7.488
1273,7.535
1274,7.858
1275,8.016
1276,8.165
1277,8.268
1278,8.110
1279,8.331
1280,7.937
1281,7.764
