Distance_(pixels),Gray_Value
400,14.123
401,13.514
402,13.746
403,13.768
404,13.080
405,12.775
406,12.971
407,12.348
408,12.667
409,11.529
410,11.580
411,11.413
412,10.486
413,9.877
414,10.275
415,9.819
416,9.855
417,9.391
418,9.594
419,9.239
420,9.181
421,9.674
422,9.638
423,9.652
424,10.036
425,10.167
426,10.920
427,10.913
428,11.413
429,12.790
430,13.145
431,13.768
432,14.645
433,15.341
434,15.986
435,17.109
436,18.254
437,19.261
438,20.804
439,22.043
440,22.101
441,23.297
442,24.486
443,25.848
444,26.333
445,27.304
446,27.449
447,27.812
448,29.652
449,30.442
450,29.638
451,30.000
452,30.478
453,30.804
454,29.986
455,30.174
456,29.949
457,29.681
458,28.906
459,27.775
460,27.188
461,26.790
462,25.580
463,24.522
464,23.783
465,22.717
466,21.623
467,20.710
468,19.551
469,18.406
470,17.254
471,16.341
472,15.261
473,14.152
474,13.239
475,12.804
476,12.109
477,11.667
478,11.717
479,10.964
480,11.319
481,11.884
482,11.913
483,12.152
484,13.471
485,13.928
486,15.326
487,16.203
488,17.536
489,19.391
490,20.739
491,23.232
492,24.696
493,27.601
494,28.790
495,31.442
496,33.217
497,35.986
498,38.833
499,40.681
500,42.659
501,44.913
502,46.630
503,48.580
504,49.993
505,51.870
506,52.486
507,54.630
508,56.007
509,55.246
510,55.746
511,56.746
512,57.442
513,56.572
514,55.333
515,54.978
516,53.514
517,52.188
518,51.355
519,49.239
520,48.138
521,46.493
522,43.399
523,40.536
524,38.884
525,36.652
526,34.739
527,31.870
528,29.319
529,26.754
530,25.072
531,23.312
532,20.493
533,19.123
534,17.790
535,16.188
536,15.420
537,14.558
538,13.833
539,13.848
540,14.174
541,14.804
542,15.529
543,16.377
544,17.797
545,19.486
546,21.978
547,23.478
548,26.920
549,29.370
550,32.428
551,35.442
552,39.587
553,43.210
554,46.014
555,50.036
556,53.529
557,56.986
558,61.384
559,64.551
560,67.971
561,71.478
562,73.536
563,76.130
564,78.775
565,80.971
566,83.297
567,84.210
568,85.754
569,86.080
570,85.862
571,85.804
572,85.696
573,84.957
574,84.355
575,82.072
576,79.246
577,77.478
578,74.572
579,70.906
580,68.094
581,64.768
582,61.522
583,58.094
584,53.355
585,49.457
586,45.181
587,42.145
588,38.812
589,34.543
590,31.239
591,27.725
592,25.167
593,22.949
594,21.101
595,19.145
596,17.942
597,17.174
598,16.906
599,16.536
600,16.870
601,18.283
602,19.370
603,20.812
604,23.761
605,25.957
606,29.254
607,32.754
608,36.036
609,40.638
610,45.051
611,49.659
612,54.442
613,58.645
614,64.087
615,69.036
616,73.355
617,78.471
618,83.036
619,87.268
620,91.841
621,95.232
622,99.428
623,102.572
624,105.319
625,106.543
626,108.652
627,109.862
628,110.558
629,109.732
630,110.413
631,109.551
632,107.862
633,106.203
634,103.406
635,100.674
636,97.399
637,94.080
638,90.529
639,86.080
640,81.196
641,76.464
642,70.732
643,66.080
644,61.210
645,56.507
646,51.551
647,47.101
648,42.348
649,37.877
650,34.420
651,30.080
652,27.536
653,24.167
654,21.746
655,20.000
656,18.674
657,17.942
658,17.768
659,18.246
660,19.159
661,20.152
662,21.949
663,24.848
664,27.326
665,30.514
666,33.964
667,38.268
668,42.232
669,46.558
670,51.899
671,56.623
672,61.543
673,66.920
674,72.457
675,77.428
676,82.014
677,86.290
678,90.906
679,95.848
680,98.819
681,103.246
682,106.261
683,108.413
684,110.522
685,112.217
686,113.072
687,113.594
688,114.275
689,113.514
690,111.978
691,110.790
692,107.638
693,105.043
694,103.138
695,100.181
696,96.391
697,91.783
698,88.623
699,83.812
700,78.442
701,73.029
702,68.413
703,62.580
704,58.029
705,53.051
706,48.746
707,43.855
708,39.355
709,35.674
710,32.283
711,29.246
712,25.254
713,23.181
714,20.594
715,19.522
716,18.580
717,17.725
718,17.884
719,18.275
720,20.152
721,21.536
722,23.333
723,25.152
724,29.152
725,31.826
726,35.681
727,40.022
728,44.435
729,48.710
730,53.326
731,58.043
732,63.413
733,68.319
734,73.899
735,78.464
736,82.906
737,87.884
738,90.826
739,94.326
740,99.623
741,102.043
742,105.739
743,107.319
744,108.391
745,109.688
746,111.181
747,111.949
748,110.551
749,109.978
750,108.848
751,106.471
752,105.138
753,101.899
754,99.652
755,95.217
756,90.543
757,86.652
758,81.725
759,77.761
760,71.920
761,67.841
762,63.514
763,58.558
764,53.514
765,48.681
766,44.043
767,39.717
768,35.471
769,31.783
770,27.986
771,25.551
772,23.051
773,20.797
774,19.688
775,18.312
776,17.536
777,16.928
778,17.507
779,18.326
780,19.181
781,20.572
782,22.659
783,24.891
784,27.029
785,30.319
786,33.725
787,36.428
788,40.413
789,44.210
790,48.116
791,51.971
792,55.906
793,59.957
794,63.993
795,67.609
796,70.645
797,74.109
798,76.957
799,79.007
800,82.283
801,84.188
802,85.870
803,87.094
804,87.783
805,87.913
806,89.080
807,88.457
808,87.957
809,86.094
810,84.123
811,83.080
812,80.739
813,78.283
814,75.783
815,72.688
816,69.601
817,65.478
818,62.225
819,58.558
820,54.855
821,51.507
822,47.130
823,43.638
824,40.486
825,37.007
826,33.246
827,30.196
828,26.855
829,24.384
830,22.659
831,20.884
832,18.406
833,17.232
834,16.152
835,15.732
836,14.899
837,14.797
838,15.529
839,15.710
840,16.826
841,18.072
842,18.775
843,21.268
844,22.312
845,24.384
846,26.152
847,28.899
848,31.522
849,33.123
850,35.725
851,37.935
852,40.529
853,42.297
854,44.717
855,47.072
856,48.522
857,50.551
858,51.717
859,53.906
860,54.703
861,55.580
862,56.978
863,56.790
864,56.920
865,57.159
866,56.594
867,56.406
868,56.123
869,55.116
870,53.949
871,52.572
872,50.486
873,49.261
874,47.051
875,45.283
876,42.471
877,40.942
878,38.268
879,36.920
880,34.384
881,32.420
882,30.232
883,28.072
884,25.797
885,23.899
886,22.268
887,20.297
888,18.667
889,17.819
890,16.043
891,15.181
892,14.087
893,13.775
894,13.159
895,12.558
896,12.696
897,12.500
898,12.370
899,13.341
900,12.986
901,13.877
902,14.486
903,15.710
904,16.667
905,17.196
906,18.312
907,19.225
908,20.804
909,21.942
910,22.957
911,23.942
912,25.761
913,25.717
914,27.290
915,27.790
916,28.710
917,29.623
918,30.435
919,31.210
920,31.174
921,31.413
922,31.341
923,31.225
924,31.428
925,30.891
926,30.464
927,30.913
928,29.471
929,29.167
930,28.514
931,27.529
932,26.833
933,25.761
934,24.870
935,24.058
936,23.601
937,22.399
938,21.370
939,20.007
940,19.406
941,18.536
942,17.659
943,16.232
944,16.058
945,14.638
946,13.855
947,13.891
948,12.667
949,12.225
950,11.732
951,11.022
952,10.645
953,10.855
954,10.181
955,10.536
956,10.348
957,10.572
958,10.348
959,10.630
960,10.964
961,10.630
962,11.022
963,11.152
964,11.522
965,12.217
966,12.543
967,12.225
968,12.971
969,12.957
970,13.304
971,14.014
972,14.101
973,14.507
974,14.638
975,15.232
976,14.913
977,15.188
978,15.007
979,15.609
980,15.007
981,14.971
982,15.355
983,15.080
984,14.833
985,14.703
986,14.442
987,14.232
988,14.601
989,14.246
990,13.558
991,12.978
992,13.457
993,12.457
994,12.449
995,12.920
996,12.732
997,12.159
998,11.732
999,11.246
1000,11.138
1001,10.819
1002,11.377
1003,11.145
1004,10.674
1005,10.123
1006,9.645
1007,9.906
1008,9.551
1009,9.500
1010,9.507
1011,9.652
1012,9.181
1013,9.442
1014,9.138
1015,9.072
1016,8.536
1017,9.014
1018,9.493
1019,8.993
1020,9.391
1021,9.428
1022,9.000
1023,9.014
1024,9.080
1025,8.732
1026,9.246
1027,9.449
1028,9.428
1029,9.283
1030,9.239
1031,9.254
1032,9.290
1033,9.283
1034,9.500
1035,9.609
1036,9.217
1037,9.225
1038,9.471
1039,9.304
1040,9.377
1041,9.471
1042,9.145
1043,9.254
1044,9.609
1045,9.167
1046,9.239
1047,8.899
1048,8.833
1049,8.978
1050,9.341
1051,9.072
1052,9.051
1053,8.913
1054,9.283
1055,9.739
1056,9.268
1057,8.957
1058,9.210
1059,9.514
1060,9.051
1061,9.239
1062,9.471
1063,9.080
1064,9.261
1065,9.428
1066,8.928
1067,8.964
1068,8.957
1069,9.239
1070,9.558
1071,9.072
1072,8.848
1073,8.493
1074,9.007
1075,8.971
1076,8.674
1077,9.080
1078,8.819
1079,8.848
1080,8.725
1081,8.949
1082,8.812
1083,9.384
1084,8.986
1085,9.275
1086,9.029
1087,8.710
1088,9.072
1089,9.239
1090,9.116
1091,9.565
1092,9.246
1093,9.652
1094,9.391
1095,9.812
1096,10.145
1097,10.022
1098,10.471
1099,10.507
1100,9.978
1101,10.225
1102,11.000
1103,10.841
1104,10.601
1105,10.616
1106,10.543
1107,10.797
1108,11.225
1109,10.558
1110,10.761
1111,10.522
1112,10.754
1113,10.572
1114,10.558
1115,10.341
1116,9.783
1117,9.913
1118,9.428
1119,9.681
1120,9.283
1121,9.449
1122,9.348
1123,9.478
1124,9.493
1125,9.471
1126,9.478
1127,9.072
1128,9.181
1129,9.283
1130,9.167
1131,9.000
1132,8.659
1133,9.022
1134,9.138
1135,9.268
1136,8.971
1137,9.341
1138,9.254
1139,9.297
1140,9.225
1141,9.022
1142,10.203
1143,9.732
1144,10.145
1145,10.065
1146,10.196
1147,10.674
1148,10.551
1149,10.877
1150,10.645
1151,11.304
1152,11.746
1153,11.841
1154,12.188
1155,12.449
1156,12.500
1157,12.478
1158,12.899
1159,12.804
1160,12.848
1161,12.862
1162,13.297
1163,12.804
1164,13.159
1165,12.601
1166,12.435
1167,12.804
1168,12.877
1169,12.652
1170,12.529
1171,12.775
1172,12.616
1173,12.188
1174,12.196
1175,11.754
1176,11.841
1177,11.029
1178,11.130
1179,10.913
1180,11.029
1181,10.319
1182,10.130
1183,10.428
1184,10.014
1185,9.167
1186,9.804
1187,9.688
1188,9.355
1189,9.362
1190,8.942
1191,9.406
1192,8.928
1193,9.196
1194,8.754
1195,8.826
1196,9.341
1197,9.406
1198,9.435
1199,9.348
1200,9.522
1201,9.703
1202,10.435
1203,10.275
1204,10.239
1205,10.507
1206,10.725
1207,11.261
1208,11.739
1209,11.703
1210,11.928
1211,12.254
1212,12.399
1213,12.580
1214,12.601
1215,12.978
1216,12.819
1217,13.413
1218,13.674
1219,13.645
1220,13.529
1221,13.920
1222,13.819
1223,13.848
1224,13.667
1225,13.587
1226,13.703
1227,13.529
1228,13.442
1229,13.051
1230,13.123
1231,12.696
1232,12.891
1233,12.326
1234,12.384
1235,12.254
1236,11.848
1237,11.899
1238,11.471
1239,10.659
1240,10.304
1241,10.341
1242,9.957
1243,9.971
1244,9.877
1245,9.478
1246,9.239
1247,9.355
1248,8.978
1249,9.022
1250,9.246
1251,9.051
1252,8.913
1253,9.174
1254,9.319
1255,8.725
1256,9.196
1257,9.210
1258,9.913
1259,9.623
1260,9.341
1261,10.188
1262,9.833
1263,10.051
1264,9.957
1265,10.536
1266,10.471
1267,10.377
1268,11.159
1269,10.949
1270,11.370
1271,11.659
1272,11.804
1273,11.746
1274,12.196
1275,11.971
1276,11.928
1277,12.261
1278,12.094
1279,11.935
1280,11.935
1281,12.029
