Distance_(pixels),Gray_Value
445,25.228
446,26.425
447,26.528
448,26.000
449,26.165
450,26.433
451,26.528
452,26.189
453,26.087
454,26.921
455,27.055
456,26.496
457,26.756
458,26.835
459,27.079
460,27.457
461,27.118
462,27.299
463,27.433
464,27.685
465,28.157
466,28.362
467,28.394
468,28.567
469,28.780
470,29.283
471,29.724
472,29.890
473,30.433
474,30.701
475,31.685
476,32.402
477,32.496
478,33.638
479,34.126
480,35.087
481,35.315
482,36.583
483,36.780
484,37.787
485,38.441
486,38.937
487,39.890
488,41.126
489,42.189
490,41.992
491,43.811
492,43.630
493,44.205
494,45.756
495,46.764
496,47.913
497,48.094
498,48.638
499,48.724
500,49.299
501,49.748
502,50.315
503,50.638
504,50.732
505,51.354
506,52.181
507,51.213
508,52.047
509,51.764
510,52.661
511,52.787
512,51.898
513,52.276
514,51.701
515,51.433
516,52.386
517,52.102
518,52.819
519,53.024
520,51.898
521,51.882
522,52.591
523,52.299
524,53.024
525,52.961
526,52.449
527,51.961
528,53.220
529,54.102
530,53.748
531,54.417
532,54.472
533,55.110
534,55.591
535,55.661
536,55.953
537,57.449
538,57.567
539,58.567
540,59.457
541,60.921
542,61.315
543,62.031
544,63.063
545,64.094
546,65.535
547,65.976
548,66.906
549,67.543
550,69.472
551,70.433
552,70.543
553,71.039
554,71.827
555,72.331
556,74.189
557,75.055
558,75.472
559,76.858
560,77.039
561,77.118
562,77.874
563,78.323
564,78.181
565,78.780
566,78.937
567,78.984
568,78.740
569,78.976
570,79.181
571,79.528
572,80.039
573,79.496
574,79.283
575,79.205
576,78.567
577,78.047
578,78.441
579,77.669
580,78.488
581,78.386
582,76.858
583,77.024
584,76.717
585,76.693
586,77.283
587,76.921
588,76.283
589,75.764
590,76.780
591,76.709
592,76.976
593,77.449
594,78.063
595,78.780
596,79.315
597,79.378
598,80.370
599,81.567
600,81.173
601,81.795
602,83.181
603,84.047
604,84.323
605,86.512
606,86.425
607,87.299
608,89.622
609,90.197
610,91.118
611,91.079
612,93.039
613,94.008
614,95.039
615,95.433
616,96.299
617,97.740
618,97.709
619,99.142
620,99.976
621,100.740
622,100.496
623,101.740
624,101.780
625,102.189
626,102.228
627,102.000
628,102.094
629,101.984
630,101.118
631,101.787
632,101.449
633,101.016
634,100.063
635,99.307
636,98.992
637,99.638
638,98.087
639,97.457
640,96.551
641,95.748
642,94.496
643,94.614
644,94.142
645,94.472
646,92.945
647,92.244
648,91.740
649,91.646
650,92.677
651,91.811
652,90.433
653,90.661
654,91.189
655,90.583
656,91.583
657,92.173
658,92.402
659,91.984
660,93.291
661,94.276
662,93.992
663,94.118
664,95.339
665,97.630
666,97.614
667,97.929
668,99.921
669,100.898
670,101.268
671,102.386
672,103.425
673,104.024
674,105.362
675,105.488
676,107.071
677,107.551
678,107.717
679,109.709
680,109.543
681,110.173
682,110.118
683,110.244
684,110.709
685,110.937
686,111.394
687,110.677
688,109.764
689,109.409
690,108.496
691,108.244
692,107.953
693,107.819
694,107.079
695,105.992
696,106.496
697,105.087
698,104.803
699,102.835
700,102.339
701,100.402
702,99.969
703,99.031
704,98.150
705,96.654
706,94.717
707,95.559
708,95.543
709,94.583
710,92.677
711,91.732
712,91.504
713,91.992
714,92.173
715,91.299
716,91.441
717,91.669
718,91.646
719,92.189
720,91.575
721,90.386
722,92.189
723,92.559
724,92.055
725,93.126
726,94.614
727,94.992
728,95.346
729,95.953
730,96.449
731,97.630
732,98.480
733,98.898
734,99.858
735,100.921
736,100.409
737,100.992
738,102.898
739,103.465
740,103.992
741,104.803
742,103.976
743,104.504
744,104.732
745,104.614
746,103.142
747,103.165
748,103.307
749,103.055
750,102.362
751,101.480
752,101.189
753,100.370
754,98.898
755,98.039
756,96.835
757,96.244
758,94.945
759,93.543
760,94.110
761,92.677
762,90.559
763,90.079
764,88.512
765,87.394
766,85.433
767,84.756
768,83.402
769,82.937
770,82.598
771,81.504
772,80.417
773,80.543
774,80.276
775,80.220
776,79.945
777,79.102
778,78.236
779,78.614
780,79.315
781,78.677
782,79.512
783,79.220
784,79.252
785,80.031
786,79.811
787,80.433
788,79.740
789,81.307
790,81.827
791,82.307
792,82.890
793,83.976
794,83.299
795,84.197
796,84.764
797,85.087
798,85.512
799,85.039
800,85.283
801,85.638
802,85.819
803,85.976
804,86.307
805,85.535
806,85.827
807,84.646
808,83.449
809,83.323
810,83.465
811,83.102
812,82.488
813,81.402
814,81.008
815,80.181
816,78.480
817,77.362
818,76.717
819,74.953
820,73.764
821,72.890
822,72.354
823,71.213
824,69.622
825,67.843
826,66.276
827,65.504
828,65.480
829,64.205
830,62.843
831,61.583
832,60.969
833,60.339
834,59.724
835,58.803
836,58.717
837,58.283
838,57.693
839,57.504
840,56.764
841,56.819
842,57.150
843,56.803
844,56.937
845,57.181
846,56.591
847,56.843
848,57.291
849,57.409
850,57.496
851,57.583
852,57.260
853,57.945
854,58.016
855,57.969
856,58.055
857,59.024
858,58.559
859,58.717
860,58.929
861,58.110
862,57.976
863,58.039
864,57.638
865,57.528
866,57.992
867,57.394
868,56.787
869,56.465
870,55.228
871,54.898
872,53.071
873,53.276
874,51.386
875,50.685
876,50.598
877,49.417
878,49.260
879,48.102
880,46.953
881,45.339
882,44.465
883,43.709
884,42.606
885,41.504
886,40.638
887,40.756
888,39.874
889,38.787
890,37.748
891,36.929
892,36.157
893,35.457
894,34.906
895,33.992
896,33.803
897,34.094
898,32.835
899,32.701
900,32.677
901,32.283
902,32.252
903,31.803
904,31.528
905,31.780
906,32.118
907,31.882
908,32.236
909,32.346
910,32.654
911,32.134
912,32.433
913,32.937
914,32.346
915,32.606
916,33.142
917,32.795
918,32.701
919,32.291
920,32.189
921,32.150
922,32.780
923,31.976
924,31.543
925,31.882
926,31.071
927,30.583
928,30.504
929,30.228
930,29.906
931,29.197
932,28.701
933,27.709
934,27.890
935,26.835
936,26.244
937,25.252
938,25.433
939,24.724
940,23.976
941,23.591
942,22.803
943,22.031
944,21.591
945,21.031
946,19.827
947,19.543
948,18.780
949,18.370
950,17.748
951,17.591
952,16.953
953,17.165
954,16.315
955,16.276
956,15.748
957,15.929
958,15.386
959,15.126
960,14.331
961,14.559
962,14.323
963,14.606
964,14.709
965,14.047
966,14.157
967,13.858
968,14.094
969,14.472
970,14.276
971,14.213
972,14.291
973,14.504
974,14.268
975,14.047
976,14.031
977,14.756
978,14.071
979,14.197
980,14.024
981,13.976
982,13.961
983,13.630
984,13.370
985,13.488
986,13.417
987,13.449
988,12.882
989,12.181
990,12.701
991,11.976
992,11.669
993,12.425
994,12.150
995,11.346
996,10.827
997,10.409
998,10.039
999,9.772
1000,10.512
1001,9.898
1002,9.693
1003,8.953
1004,8.291
1005,8.543
1006,7.890
1007,7.764
1008,7.630
1009,7.843
1010,7.315
1011,7.283
1012,6.874
1013,6.866
1014,6.472
1015,6.244
1016,6.567
1017,6.071
1018,6.213
1019,5.961
1020,5.724
1021,6.063
1022,6.024
1023,5.622
1024,6.047
1025,5.953
1026,6.283
1027,5.772
1028,6.000
1029,5.835
1030,6.031
1031,5.858
1032,6.000
1033,6.213
1034,5.819
1035,5.835
1036,5.827
1037,5.937
1038,6.165
1039,6.118
1040,5.724
1041,5.701
1042,5.969
1043,5.732
1044,5.772
1045,5.480
1046,5.425
1047,5.008
1048,5.386
1049,5.236
1050,5.102
1051,5.150
1052,4.843
1053,5.283
1054,5.055
1055,4.850
1056,5.228
1057,5.000
1058,4.795
1059,4.929
1060,4.677
1061,4.142
1062,4.787
1063,4.496
1064,4.252
1065,4.126
1066,4.157
1067,4.575
1068,4.858
1069,4.268
1070,3.850
1071,3.945
1072,4.528
1073,4.291
1074,3.906
1075,4.378
1076,4.197
1077,4.378
1078,4.063
1079,4.039
1080,4.252
1081,4.811
1082,4.276
1083,4.591
1084,4.260
1085,3.811
1086,4.323
1087,4.504
1088,4.189
1089,4.551
1090,4.024
1091,4.433
1092,3.984
1093,4.315
1094,4.567
1095,4.583
1096,4.913
1097,5.063
1098,4.228
1099,4.252
1100,5.339
1101,4.866
1102,4.724
1103,4.803
1104,4.803
1105,5.228
1106,4.685
1107,4.638
1108,4.614
1109,4.472
1110,4.850
1111,4.858
1112,4.661
1113,4.583
1114,4.543
1115,4.362
1116,4.685
1117,4.386
1118,4.646
1119,4.709
1120,4.937
1121,4.866
1122,4.827
1123,4.874
1124,4.661
1125,4.661
1126,4.756
1127,5.244
1128,5.472
1129,4.953
1130,5.024
1131,5.142
1132,5.165
1133,5.528
1134,5.047
1135,5.614
1136,5.496
1137,5.378
1138,5.425
1139,5.039
1140,6.110
1141,5.654
1142,5.425
1143,5.543
1144,5.677
1145,5.685
1146,5.701
1147,5.583
1148,5.559
1149,6.031
1150,6.157
1151,6.165
1152,6.110
1153,6.315
1154,6.055
1155,6.000
1156,5.764
1157,5.614
1158,6.024
1159,5.874
1160,6.441
1161,6.024
1162,6.181
1163,5.717
1164,6.126
1165,5.772
1166,6.260
1167,6.252
1168,6.110
1169,6.433
1170,6.850
1171,6.205
1172,6.449
1173,6.236
1174,6.386
1175,6.008
1176,6.268
1177,6.142
1178,6.063
1179,6.024
1180,5.882
1181,6.394
1182,6.126
1183,5.591
1184,6.031
1185,6.181
1186,6.260
1187,6.181
1188,5.898
1189,6.370
1190,6.039
1191,6.299
1192,5.756
1193,6.102
1194,6.504
1195,6.394
1196,6.252
1197,6.205
1198,6.417
1199,6.189
1200,6.567
1201,6.449
1202,6.118
1203,6.055
1204,6.370
1205,6.449
1206,6.614
1207,6.362
1208,6.551
1209,6.583
1210,6.709
1211,6.780
1212,6.591
1213,6.614
1214,6.441
1215,6.953
1216,7.362
1217,6.780
1218,6.913
1219,6.882
1220,7.079
1221,7.039
1222,6.677
1223,6.717
1224,6.921
1225,7.063
1226,6.567
1227,6.701
1228,6.717
1229,6.709
1230,6.811
1231,6.402
1232,6.803
1233,6.646
1234,6.732
1235,6.795
1236,6.543
1237,6.220
1238,5.890
1239,6.213
1240,6.307
1241,6.370
1242,6.417
1243,5.835
1244,5.929
1245,6.189
1246,5.937
1247,5.732
1248,6.205
1249,5.874
1250,5.748
1251,6.189
1252,6.299
1253,5.717
1254,5.898
1255,5.898
1256,6.016
1257,5.606
1258,5.551
1259,6.417
1260,5.654
1261,5.701
1262,5.512
1263,5.961
1264,5.803
1265,5.583
1266,6.055
1267,5.638
1268,5.591
1269,5.874
1270,5.969
1271,5.772
1272,6.008
1273,6.031
1274,5.866
1275,6.150
1276,6.205
1277,5.984
1278,5.646
1279,5.764
