Distance_(pixels),Gray_Value
400,8.974
401,9.340
402,9.752
403,10.085
404,10.451
405,10.902
406,11.307
407,11.752
408,12.464
409,12.255
410,12.614
411,13.203
412,13.131
413,13.235
414,14.235
415,14.379
416,15.059
417,14.902
418,15.425
419,15.229
420,15.503
421,16.118
422,15.908
423,16.190
424,16.516
425,16.510
426,16.732
427,16.353
428,16.039
429,16.856
430,16.699
431,16.641
432,16.778
433,16.386
434,16.098
435,16.654
436,16.346
437,16.582
438,16.660
439,16.922
440,16.320
441,16.124
442,16.431
443,16.725
444,16.765
445,16.987
446,16.647
447,16.497
448,17.111
449,17.529
450,17.092
451,17.817
452,18.013
453,18.647
454,18.549
455,19.320
456,19.974
457,20.549
458,20.810
459,21.817
460,22.686
461,23.425
462,23.889
463,24.497
464,25.320
465,25.954
466,27.307
467,28.013
468,28.843
469,29.085
470,29.908
471,31.007
472,31.797
473,32.124
474,32.778
475,33.569
476,33.752
477,34.405
478,34.954
479,35.438
480,35.706
481,36.124
482,36.248
483,36.320
484,37.288
485,36.712
486,36.908
487,36.856
488,36.333
489,36.869
490,35.889
491,36.405
492,35.451
493,35.346
494,35.203
495,34.980
496,34.974
497,35.052
498,34.850
499,34.739
500,34.438
501,33.961
502,34.190
503,34.203
504,34.373
505,34.556
506,33.850
507,34.438
508,35.569
509,34.922
510,35.660
511,36.026
512,37.641
513,38.176
514,37.948
515,39.288
516,39.706
517,40.797
518,42.359
519,43.386
520,44.706
521,46.464
522,46.634
523,47.725
524,49.484
525,50.843
526,52.647
527,54.209
528,54.582
529,55.673
530,57.235
531,58.752
532,59.007
533,59.693
534,61.007
535,61.183
536,62.137
537,62.359
538,63.399
539,63.242
540,64.059
541,64.471
542,64.386
543,64.399
544,64.150
545,63.693
546,63.654
547,62.837
548,62.804
549,61.882
550,61.065
551,60.235
552,60.444
553,59.706
554,58.523
555,57.353
556,56.928
557,55.719
558,56.124
559,55.039
560,55.209
561,54.484
562,53.928
563,53.758
564,53.699
565,53.065
566,53.621
567,54.111
568,54.464
569,55.196
570,54.837
571,55.392
572,56.830
573,58.405
574,59.935
575,60.993
576,61.523
577,63.033
578,64.510
579,65.660
580,67.183
581,68.752
582,70.601
583,73.196
584,74.301
585,76.033
586,77.673
587,79.039
588,81.294
589,82.039
590,82.889
591,84.026
592,85.464
593,86.810
594,87.176
595,88.732
596,89.464
597,89.523
598,89.824
599,90.438
600,90.176
601,90.627
602,89.340
603,89.013
604,88.203
605,87.542
606,86.680
607,86.346
608,85.510
609,84.261
610,83.850
611,82.477
612,81.157
613,79.595
614,78.843
615,77.458
616,75.948
617,75.902
618,74.523
619,73.209
620,72.778
621,72.399
622,71.843
623,71.320
624,71.124
625,70.516
626,70.549
627,70.843
628,71.320
629,71.092
630,72.634
631,73.065
632,73.843
633,74.810
634,75.954
635,77.386
636,78.595
637,80.020
638,82.431
639,83.627
640,84.967
641,86.392
642,87.549
643,89.248
644,90.993
645,93.680
646,94.556
647,95.895
648,97.647
649,98.673
650,99.817
651,101.007
652,102.647
653,102.523
654,102.497
655,102.869
656,103.948
657,104.229
658,103.830
659,103.850
660,103.418
661,102.438
662,101.654
663,101.046
664,99.935
665,98.405
666,97.627
667,95.307
668,93.889
669,93.007
670,91.601
671,89.667
672,87.882
673,86.203
674,85.510
675,83.588
676,81.529
677,80.183
678,79.333
679,77.784
680,76.320
681,76.288
682,75.693
683,74.333
684,73.882
685,73.523
686,73.065
687,73.438
688,73.477
689,74.078
690,74.131
691,74.745
692,75.359
693,75.869
694,77.451
695,79.294
696,80.948
697,82.281
698,84.039
699,85.660
700,87.399
701,87.974
702,90.078
703,91.000
704,93.333
705,95.575
706,96.778
707,97.876
708,99.124
709,99.732
710,101.771
711,102.190
712,101.804
713,102.529
714,102.974
715,103.621
716,103.895
717,103.085
718,103.810
719,102.863
720,102.307
721,101.549
722,99.882
723,98.562
724,98.444
725,96.562
726,94.837
727,93.105
728,92.444
729,90.641
730,88.444
731,86.458
732,84.908
733,83.268
734,81.922
735,80.490
736,79.261
737,78.183
738,75.477
739,74.190
740,74.477
741,73.124
742,73.144
743,72.889
744,70.627
745,70.935
746,71.137
747,71.353
748,70.366
749,71.301
750,71.752
751,72.706
752,73.471
753,73.601
754,75.667
755,76.667
756,76.392
757,78.072
758,79.497
759,80.608
760,81.778
761,83.078
762,85.007
763,86.092
764,86.281
765,88.458
766,88.340
767,89.471
768,89.843
769,90.993
770,90.510
771,91.739
772,91.830
773,92.020
774,92.288
775,92.078
776,91.647
777,91.634
778,91.085
779,90.216
780,88.948
781,88.118
782,86.804
783,85.373
784,83.817
785,82.876
786,81.144
787,79.438
788,77.536
789,75.882
790,74.144
791,72.314
792,71.327
793,69.301
794,67.725
795,66.359
796,64.405
797,63.471
798,61.869
799,61.124
800,60.059
801,58.686
802,58.007
803,57.301
804,57.196
805,56.556
806,56.438
807,56.745
808,56.418
809,55.902
810,56.412
811,56.647
812,57.536
813,58.275
814,58.902
815,59.647
816,60.719
817,61.477
818,61.948
819,62.163
820,63.758
821,64.830
822,65.098
823,66.288
824,66.765
825,67.830
826,68.242
827,68.340
828,68.046
829,68.366
830,69.124
831,69.320
832,68.902
833,68.503
834,68.013
835,67.582
836,67.046
837,67.033
838,66.987
839,65.235
840,64.137
841,63.503
842,61.542
843,60.301
844,59.098
845,57.837
846,56.634
847,55.673
848,54.078
849,51.915
850,50.680
851,49.758
852,48.098
853,46.510
854,45.471
855,44.405
856,42.837
857,41.752
858,41.294
859,40.124
860,39.536
861,38.817
862,38.405
863,37.490
864,37.026
865,36.412
866,36.170
867,36.451
868,36.072
869,36.346
870,36.693
871,36.680
872,36.536
873,36.817
874,36.732
875,37.176
876,37.196
877,37.935
878,38.523
879,38.627
880,38.882
881,39.608
882,39.928
883,39.752
884,40.490
885,40.660
886,40.235
887,40.863
888,40.797
889,40.758
890,40.680
891,41.026
892,40.176
893,40.124
894,39.935
895,39.261
896,38.902
897,37.908
898,37.621
899,37.275
900,35.392
901,34.935
902,34.477
903,33.941
904,33.144
905,31.882
906,31.098
907,30.235
908,29.739
909,28.843
910,27.954
911,26.810
912,26.582
913,25.072
914,25.105
915,24.124
916,23.157
917,22.569
918,22.301
919,21.490
920,21.163
921,20.588
922,20.052
923,19.712
924,19.484
925,18.641
926,18.876
927,19.072
928,18.725
929,18.333
930,18.634
931,18.477
932,18.667
933,18.386
934,18.856
935,18.471
936,19.431
937,18.948
938,19.222
939,18.797
940,19.542
941,19.320
942,19.170
943,19.444
944,19.667
945,19.183
946,19.451
947,19.582
948,19.144
949,19.131
950,18.732
951,18.830
952,17.980
953,18.307
954,17.908
955,17.791
956,17.379
957,17.588
958,16.778
959,16.549
960,16.085
961,15.778
962,14.804
963,14.778
964,13.902
965,14.301
966,13.745
967,12.660
968,12.490
969,12.007
970,11.575
971,11.529
972,11.098
973,10.869
974,10.562
975,10.575
976,9.856
977,9.634
978,9.255
979,9.575
980,8.608
981,8.366
982,8.614
983,8.575
984,8.065
985,7.948
986,7.634
987,7.895
988,8.052
989,7.837
990,7.523
991,7.183
992,7.784
993,7.288
994,7.359
995,7.961
996,8.020
997,7.719
998,7.471
999,7.444
1000,7.464
1001,7.346
1002,7.915
1003,8.105
1004,7.765
1005,7.288
1006,6.889
1007,7.719
1008,7.170
1009,7.026
1010,7.431
1011,7.268
1012,6.843
1013,7.046
1014,6.830
1015,6.699
1016,6.418
1017,6.549
1018,6.588
1019,6.072
1020,6.216
1021,6.105
1022,5.719
1023,5.712
1024,5.739
1025,5.137
1026,5.608
1027,5.510
1028,5.196
1029,5.261
1030,5.052
1031,4.745
1032,5.065
1033,4.621
1034,4.771
1035,4.562
1036,4.288
1037,4.373
1038,4.503
1039,4.144
1040,4.431
1041,4.353
1042,4.033
1043,3.928
1044,4.281
1045,4.039
1046,4.111
1047,3.895
1048,3.856
1049,3.510
1050,3.948
1051,3.895
1052,3.993
1053,3.967
1054,4.065
1055,4.562
1056,4.065
1057,3.810
1058,4.340
1059,4.268
1060,3.791
1061,4.242
1062,4.346
1063,4.026
1064,4.288
1065,4.490
1066,4.203
1067,3.928
1068,4.569
1069,5.078
1070,5.026
1071,4.804
1072,4.288
1073,4.039
1074,4.810
1075,4.614
1076,4.523
1077,4.739
1078,4.536
1079,4.582
1080,4.242
1081,4.386
1082,4.366
1083,4.739
1084,4.373
1085,4.706
1086,4.647
1087,3.935
1088,4.549
1089,4.294
1090,4.085
1091,4.667
1092,4.007
1093,4.523
1094,4.196
1095,4.288
1096,4.725
1097,4.471
1098,4.797
1099,4.699
1100,3.980
1101,3.961
1102,5.020
1103,4.693
1104,4.484
1105,4.706
1106,4.484
1107,5.281
1108,4.935
1109,4.529
1110,4.758
1111,4.771
1112,4.902
1113,5.190
1114,5.013
1115,5.216
1116,4.928
1117,4.922
1118,5.157
1119,5.346
1120,5.118
1121,5.373
1122,5.575
1123,5.333
1124,5.588
1125,5.725
1126,5.856
1127,5.693
1128,5.850
1129,5.863
1130,6.333
1131,6.124
1132,5.941
1133,6.092
1134,6.261
1135,6.523
1136,6.144
1137,6.641
1138,6.497
1139,6.131
1140,6.222
1141,5.954
1142,6.843
1143,6.431
1144,6.386
1145,6.065
1146,6.137
1147,6.078
1148,5.856
1149,5.804
1150,5.830
1151,6.229
1152,6.131
1153,6.059
1154,6.229
1155,6.399
1156,5.954
1157,5.719
1158,5.908
1159,5.817
1160,5.686
1161,5.856
1162,6.124
1163,5.974
1164,6.203
1165,5.752
1166,5.882
1167,5.850
1168,6.216
1169,6.163
1170,6.294
1171,6.778
1172,6.582
1173,6.556
1174,6.993
1175,6.556
1176,7.039
1177,6.686
1178,7.209
1179,7.013
1180,7.275
1181,7.235
1182,7.020
1183,7.418
1184,7.176
1185,7.033
1186,7.575
1187,7.745
1188,7.791
1189,7.706
1190,7.614
1191,7.595
1192,7.451
1193,7.889
1194,7.190
1195,7.882
1196,7.837
1197,7.817
1198,7.863
1199,7.490
1200,7.542
1201,7.150
1202,7.458
1203,7.248
1204,7.013
1205,6.882
1206,7.039
1207,6.804
1208,7.072
1209,6.784
1210,6.686
1211,6.922
1212,6.582
1213,6.908
1214,6.392
1215,6.523
1216,6.183
1217,6.680
1218,6.817
1219,6.503
1220,6.373
1221,6.353
1222,6.536
1223,6.497
1224,6.203
1225,6.314
1226,6.680
1227,6.758
1228,6.490
1229,6.569
1230,6.464
1231,6.516
1232,6.837
1233,6.575
1234,7.190
1235,7.353
1236,7.176
1237,7.176
1238,7.190
1239,7.065
1240,6.712
1241,7.078
1242,7.026
1243,7.288
1244,7.346
1245,7.176
1246,7.111
1247,7.477
1248,7.118
1249,7.242
1250,7.582
1251,7.301
1252,7.281
1253,7.294
1254,7.431
1255,6.993
1256,7.229
1257,7.190
1258,7.288
1259,6.634
1260,6.693
1261,7.013
1262,6.490
1263,6.627
1264,6.229
1265,6.418
1266,6.261
1267,5.784
1268,6.366
1269,5.961
1270,5.752
1271,5.908
1272,5.850
1273,5.915
1274,5.693
1275,5.725
1276,5.673
1277,5.712
1278,5.490
1279,5.516
1280,5.000
1281,5.359
1282,0.000
