Distance_(pixels),Gray_Value
400,10.593
401,10.415
402,10.297
403,10.627
404,10.864
405,10.771
406,11.051
407,10.932
408,11.119
409,10.924
410,11.119
411,11.076
412,10.949
413,11.144
414,11.746
415,11.458
416,12.322
417,12.178
418,12.780
419,12.975
420,13.602
421,14.381
422,14.288
423,14.898
424,15.508
425,16.373
426,16.568
427,16.949
428,18.144
429,18.644
430,19.737
431,20.229
432,20.966
433,21.331
434,21.975
435,22.966
436,23.949
437,24.703
438,25.941
439,26.076
440,26.203
441,27.119
442,27.424
443,27.797
444,28.568
445,28.788
446,28.331
447,28.475
448,29.500
449,29.492
450,29.339
451,29.551
452,29.246
453,29.424
454,29.127
455,28.449
456,29.169
457,28.856
458,28.441
459,28.398
460,28.229
461,28.102
462,27.424
463,27.212
464,26.737
465,26.746
466,26.924
467,26.712
468,26.788
469,26.246
470,26.619
471,26.669
472,26.119
473,25.949
474,26.881
475,27.508
476,27.398
477,27.712
478,29.127
479,29.347
480,30.110
481,31.364
482,32.025
483,32.610
484,34.025
485,35.059
486,36.127
487,37.500
488,38.271
489,39.839
490,41.059
491,42.780
492,43.602
493,45.729
494,46.720
495,47.644
496,49.737
497,51.873
498,53.322
499,54.271
500,54.746
501,56.161
502,57.619
503,58.203
504,59.144
505,60.585
506,59.983
507,60.881
508,61.788
509,61.551
510,61.822
511,61.822
512,62.508
513,61.780
514,60.322
515,60.415
516,59.720
517,59.602
518,58.805
519,57.975
520,57.661
521,57.525
522,56.119
523,54.763
524,54.475
525,53.339
526,53.347
527,52.627
528,51.610
529,51.008
530,51.093
531,51.220
532,49.780
533,49.737
534,49.941
535,50.373
536,50.025
537,50.314
538,51.254
539,52.127
540,53.220
541,54.585
542,55.924
543,56.864
544,58.881
545,59.288
546,61.551
547,63.203
548,65.381
549,67.195
550,68.847
551,70.263
552,74.110
553,76.195
554,77.178
555,79.424
556,80.517
557,82.737
558,85.458
559,86.890
560,89.407
561,91.085
562,91.788
563,91.983
564,93.500
565,94.797
566,95.449
567,95.898
568,97.186
569,97.017
570,96.729
571,96.890
572,96.271
573,96.746
574,96.068
575,95.263
576,93.729
577,92.898
578,91.110
579,90.195
580,89.068
581,87.051
582,85.924
583,84.864
584,82.144
585,81.136
586,79.593
587,78.644
588,78.186
589,76.788
590,75.127
591,73.949
592,73.602
593,72.975
594,72.559
595,72.831
596,72.297
597,72.475
598,73.263
599,73.797
600,75.161
601,76.178
602,76.508
603,77.814
604,79.907
605,82.042
606,83.814
607,85.466
608,87.678
609,90.449
610,93.949
611,96.102
612,98.669
613,100.780
614,103.856
615,105.890
616,107.932
617,110.814
618,112.805
619,116.042
620,117.576
621,120.347
622,121.653
623,123.576
624,124.373
625,124.415
626,125.356
627,126.551
628,126.551
629,126.229
630,126.593
631,126.254
632,125.398
633,125.017
634,123.449
635,122.788
636,120.847
637,119.186
638,117.890
639,115.890
640,113.542
641,111.127
642,107.432
643,106.042
644,104.271
645,102.364
646,100.017
647,98.059
648,95.339
649,93.127
650,92.017
651,90.059
652,89.398
653,87.492
654,85.881
655,84.763
656,84.373
657,84.381
658,84.042
659,85.093
660,85.661
661,84.992
662,86.483
663,87.619
664,88.686
665,89.669
666,91.407
667,93.407
668,95.127
669,97.576
670,99.737
671,102.008
672,105.229
673,106.941
674,109.856
675,111.568
676,113.839
677,116.169
678,118.932
679,121.195
680,122.686
681,124.907
682,126.695
683,126.780
684,127.847
685,129.949
686,129.763
687,130.695
688,130.780
689,130.661
690,128.949
691,127.288
692,126.508
693,125.229
694,125.051
695,123.610
696,122.068
697,120.517
698,118.534
699,116.534
700,114.161
701,111.492
702,109.076
703,105.136
704,104.000
705,101.475
706,98.568
707,97.042
708,94.636
709,92.331
710,91.729
711,89.229
712,87.297
713,85.780
714,85.347
715,85.042
716,84.364
717,83.136
718,83.661
719,83.161
720,84.169
721,85.051
722,84.797
723,85.271
724,88.331
725,88.966
726,90.814
727,92.246
728,95.356
729,97.534
730,98.220
731,100.873
732,102.424
733,105.763
734,108.153
735,110.508
736,112.602
737,115.534
738,115.339
739,117.305
740,121.186
741,122.203
742,124.619
743,124.669
744,125.093
745,125.780
746,127.000
747,126.737
748,126.720
749,126.983
750,125.915
751,124.644
752,124.890
753,122.144
754,121.602
755,119.703
756,117.025
757,114.831
758,113.398
759,111.186
760,108.305
761,105.797
762,103.932
763,101.797
764,98.195
765,96.042
766,92.915
767,90.669
768,87.907
769,85.373
770,82.805
771,81.483
772,79.542
773,78.085
774,76.280
775,75.424
776,74.610
777,74.441
778,73.483
779,72.890
780,72.432
781,72.424
782,73.322
783,73.424
784,73.381
785,75.407
786,76.186
787,77.085
788,76.814
789,78.195
790,79.898
791,81.364
792,83.271
793,84.924
794,86.881
795,88.610
796,90.059
797,91.263
798,92.627
799,94.712
800,95.263
801,96.390
802,97.017
803,98.127
804,98.737
805,98.339
806,99.492
807,99.814
808,98.949
809,99.263
810,97.542
811,96.890
812,96.966
813,95.356
814,94.831
815,93.186
816,92.017
817,89.805
818,87.958
819,85.644
820,84.068
821,81.653
822,79.220
823,77.229
824,75.864
825,73.661
826,71.076
827,68.763
828,66.407
829,64.331
830,63.466
831,61.271
832,59.161
833,57.771
834,56.356
835,55.398
836,53.551
837,53.322
838,52.593
839,52.297
840,51.703
841,50.992
842,50.364
843,51.034
844,51.551
845,51.924
846,52.644
847,52.949
848,53.254
849,53.373
850,54.653
851,55.034
852,56.771
853,57.195
854,56.890
855,58.229
856,58.669
857,59.754
858,60.475
859,61.610
860,62.085
861,62.703
862,63.017
863,63.483
864,62.746
865,62.924
866,63.144
867,62.847
868,63.441
869,62.941
870,62.678
871,61.280
872,60.644
873,59.992
874,57.661
875,57.008
876,55.636
877,54.754
878,54.153
879,52.483
880,51.008
881,50.432
882,48.017
883,46.585
884,45.390
885,44.085
886,41.856
887,40.958
888,39.364
889,38.246
890,36.669
891,35.983
892,34.000
893,33.814
894,33.212
895,31.983
896,31.475
897,30.085
898,29.500
899,29.703
900,28.551
901,28.237
902,27.636
903,27.890
904,27.822
905,27.568
906,27.644
907,27.763
908,28.559
909,28.763
910,28.678
911,29.017
912,29.924
913,29.144
914,30.322
915,30.873
916,30.398
917,30.466
918,31.780
919,32.000
920,31.305
921,32.161
922,31.822
923,32.017
924,32.246
925,31.610
926,31.390
927,31.966
928,31.356
929,30.975
930,31.161
931,30.356
932,30.034
933,29.483
934,29.195
935,28.169
936,27.958
937,27.314
938,26.644
939,25.254
940,24.975
941,24.466
942,23.746
943,22.966
944,22.314
945,20.907
946,20.644
947,20.542
948,18.881
949,18.144
950,17.534
951,16.890
952,15.881
953,15.932
954,15.153
955,15.220
956,14.602
957,14.390
958,13.195
959,13.559
960,13.051
961,12.576
962,11.958
963,12.305
964,11.983
965,12.034
966,11.915
967,11.458
968,11.661
969,11.331
970,11.322
971,11.924
972,11.669
973,11.924
974,11.983
975,12.415
976,11.831
977,12.254
978,11.678
979,12.297
980,12.280
981,11.653
982,12.102
983,12.314
984,12.085
985,11.966
986,11.907
987,11.983
988,12.025
989,12.042
990,11.619
991,11.127
992,11.483
993,10.924
994,10.390
995,10.864
996,11.288
997,10.534
998,9.941
999,9.797
1000,9.424
1001,9.025
1002,9.788
1003,9.466
1004,9.017
1005,8.500
1006,7.805
1007,8.042
1008,7.602
1009,7.508
1010,7.331
1011,7.254
1012,6.924
1013,6.864
1014,6.466
1015,6.466
1016,6.034
1017,6.000
1018,6.119
1019,5.475
1020,5.754
1021,5.559
1022,5.305
1023,5.305
1024,5.254
1025,5.153
1026,5.398
1027,5.542
1028,5.475
1029,4.907
1030,5.169
1031,5.136
1032,5.373
1033,5.119
1034,5.398
1035,5.619
1036,4.686
1037,5.169
1038,5.492
1039,5.161
1040,5.508
1041,5.390
1042,4.873
1043,4.915
1044,5.500
1045,5.212
1046,5.237
1047,5.000
1048,4.941
1049,4.619
1050,5.042
1051,5.034
1052,4.585
1053,4.703
1054,4.864
1055,5.407
1056,5.153
1057,4.890
1058,5.237
1059,5.339
1060,4.754
1061,4.831
1062,4.839
1063,4.508
1064,5.068
1065,4.915
1066,4.619
1067,4.602
1068,4.949
1069,5.280
1070,5.373
1071,5.314
1072,4.712
1073,4.864
1074,5.534
1075,5.119
1076,4.881
1077,5.339
1078,5.186
1079,5.508
1080,5.246
1081,5.475
1082,5.136
1083,5.627
1084,5.729
1085,5.644
1086,5.576
1087,5.144
1088,5.678
1089,5.720
1090,5.763
1091,5.966
1092,5.678
1093,6.220
1094,5.771
1095,6.119
1096,6.220
1097,6.644
1098,6.356
1099,6.356
1100,5.932
1101,5.831
1102,6.814
1103,6.864
1104,6.271
1105,6.678
1106,6.246
1107,6.949
1108,6.864
1109,6.161
1110,6.492
1111,6.161
1112,6.542
1113,6.508
1114,6.678
1115,6.144
1116,5.941
1117,5.881
1118,5.873
1119,5.831
1120,5.746
1121,6.186
1122,6.288
1123,6.449
1124,6.263
1125,6.119
1126,6.136
1127,6.034
1128,6.195
1129,6.432
1130,7.093
1131,6.754
1132,6.153
1133,6.686
1134,6.754
1135,6.958
1136,6.686
1137,7.449
1138,6.983
1139,7.127
1140,7.153
1141,6.780
1142,8.220
1143,7.831
1144,8.017
1145,7.949
1146,7.932
1147,7.822
1148,8.203
1149,8.347
1150,7.941
1151,8.492
1152,8.941
1153,8.763
1154,8.907
1155,9.483
1156,9.144
1157,8.949
1158,8.678
1159,9.034
1160,9.127
1161,8.958
1162,9.466
1163,9.076
1164,9.034
1165,8.703
1166,9.220
1167,8.754
1168,9.017
1169,9.178
1170,8.907
1171,9.669
1172,9.161
1173,9.034
1174,8.686
1175,8.576
1176,8.881
1177,8.364
1178,8.703
1179,8.263
1180,8.356
1181,7.958
1182,7.890
1183,8.153
1184,8.237
1185,7.331
1186,8.068
1187,7.958
1188,7.856
1189,7.737
1190,7.576
1191,7.644
1192,7.458
1193,7.992
1194,7.008
1195,8.042
1196,8.051
1197,8.314
1198,7.958
1199,7.890
1200,8.000
1201,8.127
1202,8.517
1203,8.517
1204,8.212
1205,8.203
1206,8.754
1207,9.008
1208,9.085
1209,8.992
1210,9.102
1211,9.559
1212,9.458
1213,9.517
1214,9.492
1215,9.856
1216,9.246
1217,10.034
1218,10.339
1219,9.924
1220,10.186
1221,10.237
1222,10.407
1223,10.161
1224,9.746
1225,9.983
1226,10.085
1227,10.034
1228,9.949
1229,9.805
1230,9.729
1231,9.669
1232,9.788
1233,9.127
1234,9.449
1235,9.534
1236,9.068
1237,9.169
1238,9.034
1239,8.686
1240,8.229
1241,8.678
1242,8.492
1243,8.144
1244,8.339
1245,7.576
1246,7.780
1247,7.771
1248,7.390
1249,7.636
1250,7.686
1251,7.322
1252,7.203
1253,7.415
1254,7.754
1255,7.458
1256,7.297
1257,7.136
1258,7.314
1259,7.263
1260,6.873
1261,7.703
1262,7.254
1263,7.373
1264,7.305
1265,7.559
1266,7.525
1267,7.364
1268,7.907
1269,7.458
1270,7.898
1271,7.881
1272,7.788
1273,7.907
1274,7.932
1275,8.381
1276,8.178
1277,8.424
1278,8.610
1279,8.314
1280,7.729
1281,8.017
