Distance_(pixels),Gray_Value
400,9.031
401,9.372
402,9.752
403,10.233
404,10.481
405,10.760
406,11.310
407,11.721
408,12.543
409,12.457
410,12.984
411,13.411
412,13.636
413,13.822
414,14.558
415,14.643
416,15.713
417,15.504
418,16.333
419,16.543
420,16.938
421,17.481
422,17.558
423,18.171
424,18.512
425,18.798
426,18.868
427,18.752
428,18.783
429,19.411
430,19.868
431,19.465
432,19.651
433,19.357
434,19.171
435,19.775
436,19.512
437,19.651
438,20.085
439,20.085
440,19.271
441,19.674
442,19.581
443,19.806
444,20.101
445,20.039
446,19.271
447,19.481
448,19.721
449,20.155
450,19.798
451,20.078
452,20.194
453,20.868
454,20.783
455,21.326
456,22.186
457,22.450
458,22.853
459,23.186
460,23.953
461,24.760
462,25.752
463,26.318
464,26.667
465,27.450
466,28.651
467,29.783
468,30.496
469,31.271
470,32.101
471,32.915
472,33.574
473,34.519
474,34.829
475,36.093
476,36.605
477,37.527
478,38.868
479,38.527
480,39.767
481,40.752
482,40.791
483,41.310
484,41.907
485,41.612
486,42.008
487,42.140
488,41.783
489,42.000
490,42.023
491,42.450
492,42.202
493,42.031
494,41.620
495,41.767
496,41.612
497,42.248
498,41.674
499,41.822
500,41.140
501,41.078
502,40.946
503,40.744
504,40.605
505,41.209
506,40.372
507,40.938
508,41.922
509,41.202
510,41.736
511,42.163
512,43.372
513,44.047
514,44.000
515,45.225
516,44.915
517,45.760
518,47.101
519,48.380
520,50.147
521,52.093
522,51.984
523,53.147
524,54.202
525,55.519
526,57.682
527,58.938
528,59.938
529,60.612
530,62.868
531,64.264
532,64.953
533,65.798
534,66.364
535,67.659
536,68.814
537,68.798
538,69.713
539,70.209
540,70.868
541,71.721
542,71.566
543,72.062
544,72.062
545,71.574
546,72.039
547,71.147
548,71.372
549,71.287
550,70.047
551,69.519
552,70.264
553,69.752
554,68.395
555,67.891
556,67.140
557,65.744
558,66.659
559,65.271
560,65.023
561,65.031
562,64.264
563,63.876
564,64.217
565,64.132
566,64.791
567,63.884
568,65.302
569,65.078
570,65.465
571,65.961
572,67.163
573,68.116
574,69.380
575,70.775
576,71.767
577,73.109
578,73.527
579,75.310
580,77.202
581,78.922
582,80.643
583,82.318
584,83.016
585,84.860
586,86.326
587,88.395
588,89.837
589,91.543
590,91.977
591,92.930
592,94.899
593,95.636
594,96.651
595,98.318
596,98.628
597,99.202
598,99.651
599,100.093
600,99.868
601,100.178
602,99.938
603,98.349
604,98.876
605,98.736
606,98.078
607,97.062
608,96.496
609,94.302
610,95.496
611,94.318
612,92.349
613,91.465
614,90.597
615,90.155
616,88.233
617,87.822
618,85.837
619,86.465
620,85.690
621,85.822
622,85.318
623,84.426
624,84.922
625,84.225
626,84.264
627,84.550
628,85.039
629,85.101
630,86.326
631,86.527
632,87.558
633,89.070
634,89.767
635,91.705
636,92.791
637,94.620
638,96.581
639,97.915
640,98.628
641,100.457
642,100.899
643,102.915
644,104.558
645,106.651
646,107.496
647,109.333
648,109.736
649,110.775
650,112.372
651,113.101
652,114.729
653,114.574
654,114.186
655,114.031
656,115.287
657,114.961
658,114.519
659,115.140
660,113.512
661,111.729
662,111.969
663,111.620
664,109.953
665,108.783
666,107.217
667,106.047
668,104.682
669,102.597
670,101.977
671,100.372
672,98.899
673,97.450
674,95.822
675,94.798
676,92.426
677,91.984
678,91.016
679,90.132
680,88.969
681,88.713
682,88.194
683,87.302
684,87.310
685,86.628
686,86.767
687,87.752
688,87.783
689,88.047
690,88.922
691,88.488
692,89.798
693,90.574
694,92.155
695,94.310
696,95.876
697,96.760
698,99.054
699,100.116
700,101.558
701,102.419
702,103.876
703,104.674
704,106.814
705,108.109
706,109.380
707,109.984
708,110.504
709,112.729
710,113.659
711,115.047
712,113.574
713,113.628
714,114.868
715,114.124
716,114.829
717,113.946
718,113.403
719,113.372
720,112.643
721,112.000
722,108.961
723,107.876
724,107.884
725,105.667
726,104.062
727,102.558
728,101.674
729,99.535
730,98.326
731,96.442
732,95.085
733,93.279
734,92.512
735,91.504
736,89.953
737,89.403
738,87.132
739,86.171
740,86.682
741,85.581
742,85.605
743,85.566
744,84.062
745,84.302
746,85.589
747,85.217
748,84.899
749,85.946
750,87.248
751,87.403
752,89.109
753,89.581
754,90.512
755,92.581
756,91.907
757,93.349
758,94.287
759,95.713
760,96.264
761,97.930
762,99.581
763,100.403
764,100.240
765,101.217
766,101.643
767,102.512
768,102.519
769,102.961
770,102.736
771,102.527
772,103.171
773,102.411
774,102.651
775,101.891
776,101.287
777,100.457
778,99.736
779,98.140
780,96.163
781,95.233
782,94.395
783,92.899
784,90.426
785,89.248
786,87.628
787,85.566
788,83.264
789,81.891
790,80.008
791,78.930
792,77.434
793,75.496
794,74.364
795,72.775
796,71.760
797,70.682
798,69.837
799,68.597
800,68.155
801,68.085
802,67.031
803,66.930
804,67.279
805,66.907
806,67.651
807,67.202
808,67.767
809,68.186
810,67.907
811,68.395
812,69.519
813,70.527
814,71.008
815,72.302
816,73.109
817,73.605
818,74.101
819,74.217
820,75.822
821,76.868
822,77.093
823,77.124
824,78.062
825,78.558
826,78.829
827,78.039
828,77.659
829,77.078
830,77.372
831,77.636
832,76.380
833,75.915
834,75.349
835,74.171
836,72.915
837,71.915
838,71.512
839,69.860
840,69.132
841,67.333
842,64.651
843,63.868
844,62.240
845,61.039
846,59.310
847,58.597
848,56.194
849,54.271
850,53.349
851,52.116
852,51.543
853,49.868
854,48.287
855,47.636
856,46.465
857,45.907
858,45.349
859,45.147
860,44.481
861,43.961
862,43.760
863,43.527
864,43.016
865,42.930
866,42.822
867,43.403
868,43.566
869,44.217
870,43.829
871,44.186
872,44.744
873,44.589
874,44.380
875,45.279
876,45.426
877,45.442
878,46.333
879,46.295
880,46.760
881,47.434
882,47.202
883,46.953
884,46.868
885,46.984
886,46.853
887,46.674
888,46.225
889,45.891
890,45.078
891,44.659
892,44.248
893,43.752
894,42.767
895,41.969
896,41.566
897,40.023
898,39.364
899,38.620
900,36.752
901,36.326
902,35.031
903,34.481
904,33.698
905,32.349
906,31.426
907,30.310
908,29.876
909,28.721
910,28.248
911,27.527
912,26.946
913,25.868
914,25.488
915,25.132
916,24.295
917,23.612
918,24.279
919,23.465
920,22.636
921,22.574
922,22.566
923,22.124
924,22.736
925,21.868
926,21.643
927,22.333
928,21.682
929,22.256
930,22.341
931,22.264
932,22.659
933,22.496
934,22.620
935,23.085
936,23.054
937,22.891
938,23.171
939,22.326
940,22.953
941,22.651
942,22.814
943,22.566
944,22.705
945,22.240
946,21.690
947,22.202
948,21.395
949,20.922
950,20.124
951,20.178
952,19.574
953,19.690
954,18.628
955,18.535
956,18.031
957,17.581
958,16.899
959,16.767
960,16.062
961,15.403
962,14.535
963,14.256
964,13.473
965,13.791
966,12.984
967,12.287
968,11.822
969,11.527
970,11.279
971,11.078
972,10.636
973,10.256
974,10.279
975,10.209
976,9.775
977,9.527
978,9.062
979,9.651
980,9.140
981,8.953
982,8.899
983,9.163
984,8.752
985,8.636
986,8.341
987,8.922
988,8.845
989,8.899
990,8.612
991,8.047
992,8.899
993,8.395
994,8.318
995,8.915
996,9.248
997,8.605
998,8.442
999,8.411
1000,8.078
1001,8.233
1002,8.775
1003,8.643
1004,8.403
1005,7.806
1006,7.690
1007,7.736
1008,7.535
1009,7.434
1010,7.519
1011,7.481
1012,6.822
1013,6.946
1014,6.752
1015,6.775
1016,6.140
1017,6.101
1018,6.512
1019,5.837
1020,5.814
1021,5.674
1022,5.163
1023,5.496
1024,5.233
1025,4.938
1026,5.140
1027,5.047
1028,5.140
1029,4.713
1030,4.705
1031,4.760
1032,4.620
1033,4.264
1034,4.465
1035,4.550
1036,4.109
1037,4.326
1038,4.341
1039,4.279
1040,4.457
1041,4.209
1042,4.202
1043,4.047
1044,4.217
1045,3.961
1046,4.388
1047,4.225
1048,3.636
1049,3.698
1050,4.008
1051,3.845
1052,3.798
1053,3.938
1054,4.093
1055,4.488
1056,4.070
1057,3.868
1058,4.256
1059,4.411
1060,3.891
1061,4.302
1062,4.465
1063,4.008
1064,4.411
1065,4.240
1066,4.070
1067,4.093
1068,4.124
1069,4.868
1070,4.891
1071,4.752
1072,4.093
1073,4.016
1074,4.698
1075,4.574
1076,4.395
1077,4.853
1078,4.682
1079,4.643
1080,4.178
1081,4.628
1082,4.496
1083,5.171
1084,4.395
1085,4.612
1086,4.543
1087,4.147
1088,4.674
1089,4.612
1090,4.519
1091,4.884
1092,4.186
1093,4.659
1094,4.326
1095,4.667
1096,4.667
1097,4.519
1098,5.054
1099,4.853
1100,4.178
1101,4.341
1102,5.124
1103,5.062
1104,4.791
1105,4.953
1106,4.473
1107,5.047
1108,5.054
1109,4.667
1110,4.876
1111,4.845
1112,5.147
1113,5.008
1114,5.333
1115,4.946
1116,5.256
1117,5.209
1118,5.109
1119,5.465
1120,5.047
1121,5.403
1122,5.682
1123,5.829
1124,5.760
1125,6.147
1126,5.775
1127,5.969
1128,6.287
1129,6.178
1130,6.550
1131,6.543
1132,6.287
1133,6.767
1134,6.744
1135,6.760
1136,6.605
1137,7.054
1138,6.907
1139,6.667
1140,6.845
1141,6.465
1142,7.659
1143,6.953
1144,6.473
1145,6.341
1146,6.853
1147,6.667
1148,6.659
1149,6.698
1150,6.248
1151,6.798
1152,6.760
1153,6.814
1154,6.806
1155,6.845
1156,6.829
1157,6.442
1158,6.233
1159,6.512
1160,6.240
1161,6.488
1162,6.736
1163,6.612
1164,6.589
1165,6.132
1166,6.581
1167,6.186
1168,6.791
1169,6.806
1170,7.039
1171,7.574
1172,7.147
1173,7.109
1174,7.380
1175,7.279
1176,7.589
1177,7.240
1178,7.566
1179,7.411
1180,7.930
1181,7.419
1182,7.605
1183,7.791
1184,7.946
1185,7.496
1186,8.140
1187,7.961
1188,8.256
1189,8.341
1190,8.016
1191,8.124
1192,8.295
1193,8.380
1194,7.550
1195,8.147
1196,8.411
1197,8.550
1198,8.419
1199,7.992
1200,8.070
1201,7.690
1202,8.109
1203,7.915
1204,7.457
1205,7.318
1206,7.488
1207,7.628
1208,7.690
1209,7.512
1210,7.581
1211,7.395
1212,7.264
1213,7.364
1214,7.070
1215,7.419
1216,6.628
1217,7.217
1218,7.535
1219,6.984
1220,7.031
1221,7.054
1222,7.333
1223,7.256
1224,6.806
1225,7.023
1226,7.326
1227,7.450
1228,7.186
1229,7.388
1230,7.155
1231,7.271
1232,7.574
1233,7.008
1234,7.713
1235,7.891
1236,7.760
1237,7.806
1238,7.829
1239,7.419
1240,7.752
1241,7.736
1242,7.729
1243,7.961
1244,8.054
1245,7.357
1246,7.705
1247,7.922
1248,7.636
1249,7.690
1250,8.047
1251,7.713
1252,7.713
1253,7.853
1254,8.186
1255,7.326
1256,7.519
1257,7.178
1258,7.783
1259,7.388
1260,7.093
1261,7.504
1262,6.876
1263,6.822
1264,6.791
1265,6.705
1266,6.481
1267,5.891
1268,6.628
1269,6.039
1270,6.140
1271,6.426
1272,6.411
1273,6.047
1274,6.039
1275,6.085
1276,6.016
1277,6.202
1278,6.023
1279,5.953
1280,5.597
1281,5.628
