Distance_(pixels),Gray_Value
400,12.597
401,13.121
402,13.315
403,13.855
404,14.194
405,14.766
406,15.234
407,15.065
408,15.653
409,15.411
410,15.661
411,15.871
412,15.226
413,15.452
414,16.032
415,15.815
416,16.323
417,15.806
418,16.524
419,16.742
420,16.048
421,16.758
422,16.500
423,16.347
424,16.581
425,16.613
426,16.879
427,16.298
428,16.427
429,16.855
430,17.121
431,16.726
432,16.911
433,16.919
434,17.137
435,17.532
436,17.855
437,18.540
438,19.202
439,19.508
440,19.403
441,19.831
442,20.234
443,21.056
444,21.677
445,22.218
446,22.121
447,22.258
448,23.452
449,24.540
450,24.548
451,25.540
452,25.629
453,26.508
454,26.815
455,27.669
456,28.855
457,29.516
458,29.935
459,30.218
460,31.065
461,31.806
462,32.266
463,32.444
464,32.976
465,33.605
466,34.129
467,35.323
468,35.298
469,35.306
470,35.403
471,36.016
472,35.677
473,35.984
474,36.250
475,36.548
476,36.919
477,37.008
478,37.992
479,37.081
480,37.613
481,37.903
482,37.734
483,37.847
484,38.847
485,38.000
486,37.839
487,37.903
488,38.032
489,38.137
490,38.718
491,39.129
492,38.540
493,39.645
494,39.500
495,39.992
496,40.677
497,41.290
498,42.306
499,42.274
500,42.653
501,42.847
502,44.347
503,44.831
504,45.105
505,46.879
506,46.379
507,47.476
508,48.911
509,49.274
510,50.226
511,50.782
512,52.395
513,53.629
514,53.766
515,54.637
516,55.081
517,55.758
518,57.218
519,57.548
520,59.508
521,61.016
522,59.823
523,61.242
524,61.887
525,62.524
526,63.847
527,64.387
528,64.395
529,64.565
530,65.274
531,66.460
532,65.927
533,66.645
534,67.113
535,66.363
536,67.282
537,67.105
538,66.992
539,67.016
540,67.589
541,67.855
542,66.903
543,67.403
544,67.919
545,67.766
546,68.056
547,67.226
548,67.315
549,67.685
550,67.371
551,67.210
552,68.492
553,68.855
554,68.419
555,68.202
556,68.403
557,68.863
558,69.387
559,69.500
560,71.105
561,70.935
562,71.024
563,71.605
564,72.403
565,73.516
566,74.411
567,74.040
568,75.645
569,76.008
570,76.419
571,77.710
572,79.024
573,80.282
574,81.073
575,81.702
576,82.669
577,83.694
578,83.871
579,84.774
580,86.032
581,87.000
582,87.669
583,89.460
584,89.081
585,89.548
586,90.290
587,91.395
588,92.097
589,93.210
590,92.605
591,92.935
592,93.839
593,94.210
594,93.710
595,95.347
596,95.427
597,95.581
598,95.016
599,96.403
600,95.960
601,96.516
602,95.363
603,95.153
604,95.758
605,95.548
606,95.355
607,95.710
608,95.000
609,94.613
610,95.476
611,95.242
612,95.032
613,94.403
614,95.137
615,94.476
616,94.871
617,95.476
618,94.403
619,95.040
620,95.718
621,96.411
622,95.621
623,96.347
624,96.468
625,96.032
626,96.879
627,97.024
628,97.742
629,97.153
630,98.694
631,98.403
632,98.855
633,99.798
634,100.669
635,101.250
636,101.048
637,102.056
638,102.903
639,104.315
640,103.556
641,104.129
642,104.234
643,104.782
644,105.395
645,106.226
646,106.782
647,108.008
648,107.815
649,108.137
650,109.508
651,108.839
652,110.266
653,110.145
654,109.492
655,109.806
656,110.250
657,110.855
658,110.935
659,111.185
660,110.903
661,110.234
662,109.847
663,110.839
664,110.476
665,109.782
666,110.137
667,110.097
668,108.185
669,109.185
670,108.218
671,107.548
672,106.758
673,107.000
674,107.403
675,105.871
676,105.661
677,104.895
678,105.435
679,104.403
680,104.395
681,104.097
682,104.242
683,103.081
684,102.427
685,102.685
686,102.532
687,102.694
688,102.476
689,102.444
690,102.177
691,102.250
692,101.532
693,102.371
694,102.903
695,103.694
696,104.056
697,103.944
698,104.492
699,105.161
700,105.597
701,105.266
702,105.363
703,106.105
704,106.742
705,107.395
706,107.927
707,107.984
708,107.710
709,108.927
710,110.185
711,109.750
712,109.355
713,109.452
714,109.887
715,109.911
716,111.419
717,110.137
718,111.645
719,110.427
720,111.008
721,110.411
722,109.589
723,108.145
724,109.484
725,109.226
726,107.839
727,107.629
728,108.516
729,107.742
730,106.234
731,105.597
732,105.250
733,104.339
734,104.202
735,104.242
736,103.056
737,102.677
738,100.524
739,99.976
740,100.815
741,99.935
742,99.968
743,98.952
744,97.653
745,96.935
746,97.556
747,96.952
748,96.065
749,95.556
750,95.524
751,94.452
752,96.129
753,95.024
754,95.548
755,95.516
756,94.282
757,94.323
758,94.121
759,94.468
760,94.355
761,94.798
762,95.298
763,95.919
764,95.419
765,95.532
766,95.395
767,97.016
768,95.879
769,96.339
770,95.500
771,96.492
772,97.379
773,97.565
774,97.766
775,97.694
776,98.089
777,98.653
778,98.508
779,97.976
780,97.548
781,97.887
782,97.677
783,97.694
784,96.798
785,96.944
786,95.734
787,95.234
788,93.847
789,93.250
790,92.073
791,91.411
792,91.621
793,89.782
794,90.073
795,88.565
796,87.339
797,86.008
798,85.226
799,83.871
800,83.556
801,82.669
802,81.056
803,80.435
804,79.645
805,78.468
806,78.226
807,76.621
808,76.242
809,74.645
810,74.048
811,73.040
812,73.347
813,72.831
814,72.774
815,72.274
816,73.048
817,71.629
818,71.726
819,70.911
820,71.395
821,71.419
822,71.169
823,71.573
824,71.895
825,71.758
826,71.903
827,71.460
828,70.944
829,72.121
830,72.000
831,72.629
832,71.871
833,72.185
834,72.444
835,71.895
836,72.185
837,72.081
838,73.161
839,72.339
840,71.798
841,71.742
842,70.766
843,70.492
844,70.798
845,69.935
846,69.718
847,68.411
848,68.000
849,65.992
850,66.379
851,64.871
852,64.371
853,63.016
854,61.645
855,61.056
856,59.339
857,59.306
858,58.105
859,56.895
860,56.024
861,54.831
862,53.895
863,52.177
864,51.395
865,50.540
866,49.185
867,48.524
868,48.427
869,47.242
870,47.202
871,45.831
872,45.153
873,44.863
874,43.355
875,43.935
876,42.879
877,42.298
878,42.766
879,42.685
880,42.274
881,42.532
882,42.524
883,41.532
884,42.056
885,41.952
886,41.702
887,41.871
888,42.113
889,42.282
890,42.540
891,42.573
892,41.782
893,43.040
894,42.081
895,41.919
896,42.613
897,42.185
898,41.823
899,42.185
900,40.605
901,40.758
902,40.879
903,40.452
904,40.411
905,39.468
906,39.234
907,38.677
908,38.597
909,38.065
910,37.016
911,36.774
912,35.677
913,34.742
914,34.444
915,33.685
916,33.153
917,31.863
918,32.202
919,31.290
920,29.629
921,28.653
922,27.968
923,27.371
924,27.282
925,25.855
926,25.105
927,25.129
928,23.823
929,23.218
930,23.661
931,22.927
932,22.290
933,21.492
934,21.629
935,20.960
936,20.815
937,20.581
938,20.355
939,19.613
940,20.129
941,19.500
942,19.790
943,19.565
944,19.710
945,19.210
946,19.290
947,19.597
948,19.185
949,19.419
950,19.363
951,18.968
952,18.815
953,19.411
954,19.145
955,19.831
956,19.435
957,19.266
958,18.887
959,19.032
960,18.750
961,18.581
962,17.839
963,18.387
964,17.960
965,18.032
966,17.524
967,16.613
968,17.137
969,16.040
970,15.984
971,15.589
972,15.113
973,15.113
974,14.411
975,14.516
976,13.718
977,13.411
978,12.734
979,12.935
980,12.089
981,11.500
982,11.339
983,11.339
984,10.460
985,10.177
986,9.750
987,9.516
988,9.653
989,9.613
990,8.855
991,8.032
992,8.589
993,8.048
994,7.887
995,8.210
996,8.500
997,7.992
998,7.500
999,7.613
1000,7.540
1001,7.185
1002,8.000
1003,7.815
1004,7.508
1005,7.056
1006,7.008
1007,7.444
1008,7.129
1009,7.145
1010,7.153
1011,7.387
1012,7.048
1013,7.185
1014,7.202
1015,7.339
1016,6.863
1017,6.887
1018,7.323
1019,6.815
1020,7.032
1021,6.935
1022,6.371
1023,6.476
1024,6.734
1025,6.218
1026,6.556
1027,6.669
1028,6.323
1029,5.984
1030,6.121
1031,5.879
1032,5.750
1033,5.677
1034,5.589
1035,5.710
1036,5.105
1037,5.484
1038,5.355
1039,5.234
1040,5.024
1041,5.024
1042,4.734
1043,4.637
1044,4.823
1045,4.726
1046,4.774
1047,4.589
1048,4.169
1049,4.024
1050,4.298
1051,4.258
1052,4.242
1053,4.105
1054,4.282
1055,4.887
1056,4.653
1057,4.177
1058,4.605
1059,4.508
1060,3.984
1061,4.565
1062,4.605
1063,4.185
1064,4.379
1065,4.460
1066,4.266
1067,3.734
1068,4.427
1069,4.556
1070,4.798
1071,4.718
1072,4.073
1073,3.992
1074,4.815
1075,4.411
1076,4.290
1077,4.589
1078,4.266
1079,4.226
1080,3.895
1081,4.258
1082,4.210
1083,4.508
1084,4.282
1085,4.516
1086,4.573
1087,3.919
1088,4.298
1089,4.234
1090,4.000
1091,4.565
1092,3.960
1093,4.637
1094,4.024
1095,4.315
1096,4.460
1097,4.669
1098,4.952
1099,4.790
1100,4.435
1101,4.484
1102,5.387
1103,5.226
1104,4.927
1105,5.371
1106,5.056
1107,5.339
1108,5.371
1109,5.129
1110,5.081
1111,5.056
1112,5.661
1113,5.653
1114,5.734
1115,5.573
1116,5.411
1117,5.347
1118,5.613
1119,5.847
1120,5.355
1121,5.589
1122,5.806
1123,5.782
1124,5.718
1125,6.105
1126,5.798
1127,5.927
1128,6.065
1129,5.855
1130,6.508
1131,6.089
1132,5.855
1133,5.863
1134,6.065
1135,6.129
1136,5.887
1137,6.484
1138,6.145
1139,6.177
1140,6.161
1141,5.815
1142,6.661
1143,6.016
1144,6.331
1145,6.234
1146,6.161
1147,6.274
1148,5.919
1149,6.290
1150,5.790
1151,6.379
1152,6.492
1153,6.460
1154,6.492
1155,6.839
1156,6.411
1157,6.347
1158,6.210
1159,6.613
1160,6.298
1161,6.669
1162,6.992
1163,6.581
1164,6.734
1165,6.371
1166,6.556
1167,6.734
1168,6.976
1169,6.855
1170,6.992
1171,7.516
1172,7.331
1173,7.387
1174,7.613
1175,7.597
1176,7.815
1177,7.024
1178,7.371
1179,7.548
1180,7.669
1181,7.274
1182,7.315
1183,7.532
1184,7.556
1185,7.282
1186,7.621
1187,7.871
1188,7.806
1189,7.823
1190,7.444
1191,7.581
1192,7.524
1193,7.927
1194,7.121
1195,7.750
1196,7.677
1197,7.863
1198,8.008
1199,7.597
1200,7.500
1201,7.161
1202,7.613
1203,7.710
1204,7.484
1205,7.177
1206,7.710
1207,7.573
1208,7.855
1209,7.468
1210,7.419
1211,7.605
1212,7.427
1213,7.194
1214,7.129
1215,7.363
1216,6.927
1217,7.710
1218,7.492
1219,7.589
1220,7.427
1221,7.452
1222,7.460
1223,7.484
1224,6.935
1225,7.024
1226,7.411
1227,7.250
1228,7.081
1229,6.952
1230,7.065
1231,7.395
1232,7.427
1233,7.000
1234,7.371
1235,7.452
1236,7.266
1237,7.395
1238,7.298
1239,6.887
1240,6.734
1241,7.008
1242,7.258
1243,7.419
1244,7.516
1245,6.968
1246,6.976
1247,7.347
1248,7.177
1249,7.121
1250,7.613
1251,7.444
1252,7.363
1253,7.702
1254,7.661
1255,7.331
1256,7.274
1257,7.226
1258,7.419
1259,7.419
1260,6.895
1261,7.355
1262,7.097
1263,6.960
1264,6.935
1265,7.194
1266,6.847
1267,6.581
1268,6.968
1269,6.556
1270,6.476
1271,6.710
1272,7.089
1273,6.629
1274,6.411
1275,6.677
1276,6.637
1277,6.629
1278,6.427
1279,6.290
1280,5.960
1281,5.694
