Distance_(pixels),Gray_Value
454,30.7071
455,27.4214
456,23.9500
457,21.3643
458,18.8000
459,17.0857
460,15.6071
461,14.8357
462,14.7357
463,15.6571
464,16.7929
465,18.4286
466,20.8929
467,24.2857
468,27.8143
469,31.8643
470,36.1714
471,41.4786
472,46.1286
473,51.8929
474,57.1143
475,62.6929
476,68.2500
477,74.1714
478,78.6786
479,82.6071
480,87.4214
481,90.8357
482,94.0000
483,96.3214
484,97.9429
485,97.9071
486,98.3500
487,97.4571
488,95.6357
489,92.1929
490,88.4786
491,84.8786
492,80.5214
493,75.9357
494,70.2643
495,65.3000
496,59.6286
497,53.8643
498,48.7143
499,42.9857
500,37.8857
501,33.2786
502,28.9286
503,25.4429
504,21.9857
505,18.7143
506,16.3643
507,15.1214
508,14.0429
509,13.8500
510,14.1071
511,15.1071
512,17.0500
513,19.0643
514,21.9357
515,24.7500
516,28.3786
517,31.8214
518,35.7143
519,40.1143
520,44.8500
521,48.9714
522,53.8643
523,57.5571
524,61.7357
525,64.8000
526,68.2786
527,71.2929
528,74.4786
529,76.3786
530,77.9286
531,80.4143
532,80.6143
533,80.9857
534,80.9143
535,81.0500
536,79.8643
537,78.9286
538,77.8214
539,76.2643
540,73.4929
541,71.0143
542,68.8071
543,66.5571
544,63.6929
545,61.3286
546,58.0643
547,55.2286
548,52.8214
549,50.9857
550,48.1000
551,46.4929
552,43.7286
553,42.0214
554,40.7214
555,39.2929
556,37.8214
557,37.1571
558,36.0071
559,35.4071
560,35.2071
561,34.5929
562,34.8714
563,34.9214
564,35.4857
565,35.3786
566,35.6786
567,36.1571
568,36.8786
569,38.0429
570,39.0143
571,39.2214
572,40.3500
573,40.5643
574,41.2071
575,41.8571
576,42.3000
577,43.1643
578,43.6429
579,44.6714
580,44.9429
581,45.4786
582,45.8357
583,45.8286
584,45.9143
585,45.9286
586,46.1214
587,46.6500
588,45.7286
589,45.7214
590,45.3071
591,44.6571
592,44.4143
593,44.2000
594,43.6786
595,42.9214
596,42.3071
597,41.9571
598,41.2214
599,41.1000
600,40.2929
601,39.5143
602,38.5643
603,38.4429
604,37.4286
605,37.0429
606,35.7429
607,35.4571
608,35.2357
609,34.5714
610,34.0214
611,33.6500
612,33.0143
613,32.6000
614,32.0214
615,31.3143
616,31.0643
617,30.9857
618,30.3286
619,29.8643
620,29.1714
621,29.3571
622,28.8286
623,28.3071
624,28.2286
625,27.7286
626,27.5071
627,27.4286
628,27.5214
629,27.2786
630,26.2357
631,26.4857
632,26.1214
633,26.1286
634,25.9357
635,25.2000
636,25.0929
637,25.0429
638,24.7214
639,24.3357
640,24.1357
641,23.8286
642,23.8000
643,23.7286
644,23.4214
645,23.4429
646,22.9857
647,22.6714
648,22.2786
649,22.4357
650,22.1929
651,21.9857
652,21.8286
653,21.7357
654,20.8214
655,20.6786
656,20.5429
657,20.2857
658,20.1929
659,20.3786
660,20.0786
661,19.5929
662,19.3714
663,19.1000
664,18.8714
665,18.7571
666,18.4929
667,18.0929
668,17.9429
669,18.0929
670,17.5286
671,17.1929
672,17.1214
673,16.7000
674,16.0429
675,16.1000
676,16.0643
677,15.6643
678,15.3000
679,15.0143
680,15.0286
681,14.8786
682,14.7357
683,13.9286
684,14.1429
685,13.6500
686,13.2929
687,13.9000
688,13.1357
689,12.7929
690,12.8143
691,12.4143
692,12.0071
693,11.9429
694,11.7500
695,11.4786
696,11.4500
697,11.1643
698,10.7643
699,10.7286
700,10.5714
701,10.5214
702,10.4714
703,10.0786
704,10.0857
705,10.1143
706,9.9500
707,9.6643
708,9.4143
709,9.3929
710,9.3571
711,8.9500
712,8.9643
713,8.8429
714,8.3929
715,8.6357
716,8.3429
717,8.4286
718,8.3000
719,8.1357
720,7.7143
721,7.6071
722,7.9571
723,7.7857
724,7.5214
725,7.1857
726,7.2000
727,7.2286
728,7.0500
729,7.4071
730,7.1714
731,6.8857
732,6.6714
733,6.7357
734,6.5000
735,6.4786
736,6.3214
737,6.3429
738,5.9857
739,6.3214
740,6.0786
741,5.9571
742,5.6643
743,5.6500
744,5.6929
745,5.9929
746,5.6786
747,5.5000
748,5.3643
749,5.2643
750,5.6929
751,5.5857
752,5.1643
753,5.1786
754,5.0357
755,4.7500
756,4.9714
757,4.7786
758,4.8643
759,4.5714
760,4.4500
761,4.5286
762,4.6571
763,4.3357
764,4.5643
765,4.1500
766,4.3357
767,4.3071
768,4.4857
769,4.3714
770,4.1643
771,4.1571
772,4.1857
773,3.8643
774,4.3929
775,3.9786
776,4.0929
777,4.0643
778,4.0214
779,4.1429
780,3.7500
781,3.8429
782,4.0143
783,4.2214
784,3.7357
785,3.7571
786,3.7000
787,3.7357
788,3.6000
789,3.8857
790,3.9714
791,3.5143
792,3.9429
793,3.7000
794,3.7571
795,3.7857
796,3.6643
797,3.8143
798,3.4786
799,3.5000
800,3.9429
801,4.0571
802,3.6357
803,3.4214
804,4.0643
805,3.6071
806,3.9857
807,3.6357
808,3.5071
809,3.6500
810,3.5929
811,3.7214
812,3.6857
813,3.5500
814,3.3500
815,3.5786
816,3.3929
817,3.5357
818,3.5286
819,3.2071
820,3.5071
821,3.7500
822,3.9714
823,3.5571
824,3.1643
825,4.1857
826,3.6286
827,3.6500
828,3.7500
829,3.9214
830,3.5643
831,3.7786
832,3.5143
833,3.7071
834,3.9857
835,3.5429
836,3.4643
837,3.7857
838,3.5286
839,3.5929
840,3.6714
841,3.5286
842,3.8857
843,3.5500
844,3.6071
845,3.7929
846,4.0429
847,3.7214
848,3.6857
849,4.1071
850,4.0571
851,4.1286
852,4.1214
853,3.8714
854,3.6571
855,4.4143
856,4.0357
857,3.9929
858,3.8929
859,3.9500
860,3.8571
861,3.7643
862,4.0071
863,4.2357
864,4.2286
865,4.2500
866,4.0429
867,3.9857
868,3.8000
869,4.0071
870,4.2286
871,3.9714
872,3.6857
873,3.8214
874,3.9071
875,4.1286
876,4.2714
877,4.2786
878,4.1357
879,4.0571
880,4.1357
881,3.9286
882,4.2714
883,4.2000
884,4.1286
885,3.8143
886,4.2714
887,3.7929
888,4.2786
889,4.2500
890,4.3286
891,4.2643
892,4.1500
893,4.5071
894,3.9500
895,4.2786
896,4.4429
897,4.4786
898,4.1714
899,4.1214
900,4.1929
901,3.9929
902,4.1929
903,4.2143
904,4.3000
905,4.2714
906,4.2429
907,4.3714
908,4.2714
909,4.2143
910,4.0357
911,4.1429
912,4.5500
913,4.1643
914,4.3000
915,4.2786
916,4.2357
917,3.8857
918,4.2500
919,4.2071
920,4.1500
921,4.3071
922,4.2714
923,4.0643
924,4.5000
925,4.6143
926,4.2929
927,4.3429
928,3.9857
929,4.2786
930,4.0000
931,4.2429
932,4.0714
933,3.9429
934,4.0857
935,4.0571
936,4.4071
937,4.1786
938,4.0857
939,4.5500
940,4.3071
941,4.2286
942,4.6143
943,4.1786
944,4.5857
945,4.1714
946,4.2500
947,4.2786
948,4.2500
949,4.0857
950,4.0286
951,4.0500
952,4.2500
953,4.2500
954,4.4143
955,4.2643
956,4.3214
957,4.4071
958,4.0071
959,4.0429
