x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
-14.72500E-03,+13.04962E-03,-18.70563771E+00,-8.02450E-03,+10.27677458E+00
-14.70000E-03,+13.04962E-03,-18.70563771E+00,-8.02450E-03,+10.26320651E+00
-14.67500E-03,+13.04962E-03,-18.71820052E+00,-8.02450E-03,+10.25164895E+00
-14.65000E-03,+13.04962E-03,-18.71518568E+00,-8.02450E-03,+10.24210098E+00
-14.62500E-03,+13.04962E-03,-18.71820052E+00,-8.02450E-03,+10.23908614E+00
-14.60000E-03,+13.55214E-03,-18.71820052E+00,-8.02450E-03,+10.22652332E+00
-14.57500E-03,+13.41142E-03,-18.71820052E+00,-8.16521E-03,+10.21396051E+00
-14.55000E-03,+13.04962E-03,-18.71820052E+00,-8.02450E-03,+10.19988992E+00
-14.52500E-03,+13.53204E-03,-18.71820052E+00,-8.02450E-03,+10.17627206E+00
-14.50000E-03,+13.45164E-03,-18.72071285E+00,-8.02450E-03,+10.15114644E+00
-14.47500E-03,+13.04962E-03,-18.71820052E+00,-8.02450E-03,+10.12602081E+00
-14.45000E-03,+13.04962E-03,-18.71820052E+00,-8.02450E-03,+10.10742761E+00
-14.42500E-03,+13.39132E-03,-18.72222086E+00,-8.02450E-03,+10.08833237E+00
-14.40000E-03,+13.04962E-03,-18.71820052E+00,-8.02450E-03,+10.07576955E+00
-14.37500E-03,+13.04962E-03,-18.71820052E+00,-8.52700E-03,+10.06320650E+00
-14.35000E-03,+13.04962E-03,-18.71820052E+00,-8.02450E-03,+10.05064392E+00
-14.32500E-03,+13.21042E-03,-18.71820052E+00,-8.02450E-03,+10.05064392E+00
-14.30000E-03,+13.29082E-03,-18.71820052E+00,-8.02450E-03,+10.03808111E+00
-14.27500E-03,+13.04962E-03,-18.71820052E+00,-8.02450E-03,+10.02551829E+00
-14.25000E-03,+13.15014E-03,-18.71820052E+00,-8.02450E-03,+10.01295548E+00
-14.22500E-03,+13.06973E-03,-18.70614047E+00,-8.02450E-03,+10.00039267E+00
-14.20000E-03,+13.55214E-03,-18.71820052E+00,-8.02450E-03,+9.97677433E+00
-14.17500E-03,+13.04962E-03,-18.71820052E+00,-8.02450E-03,+9.95365875E+00
-14.15000E-03,+13.04962E-03,-18.71820052E+00,-8.02450E-03,+9.93054317E+00
-14.12500E-03,+13.25064E-03,-18.70563771E+00,-8.02450E-03,+9.90742759E+00
-14.10000E-03,+13.17024E-03,-18.71518520E+00,-8.02450E-03,+9.88732734E+00
-14.07500E-03,+13.08983E-03,-18.71719525E+00,-8.02450E-03,+9.87476452E+00
-14.05000E-03,+13.04962E-03,-18.70664249E+00,-8.02450E-03,+9.86220171E+00
-14.02500E-03,+13.43154E-03,-18.70563771E+00,-8.02450E-03,+9.84963890E+00
-14.00000E-03,+13.35114E-03,-18.70563771E+00,-8.02450E-03,+9.84963890E+00
-13.97500E-03,+13.33102E-03,-18.69860278E+00,-8.02450E-03,+9.83707608E+00
-13.95000E-03,+13.55214E-03,-18.69307489E+00,-8.02450E-03,+9.83355824E+00
-13.92500E-03,+13.55214E-03,-18.69307489E+00,-8.02450E-03,+9.82300548E+00
-13.90000E-03,+13.55214E-03,-18.69307489E+00,-8.02450E-03,+9.81195045E+00
-13.87500E-03,+13.04962E-03,-18.69307489E+00,-8.02450E-03,+9.78933713E+00
-13.85000E-03,+13.04962E-03,-18.69307489E+00,-8.02450E-03,+9.76622156E+00
-13.82500E-03,+13.04962E-03,-18.68051208E+00,-8.02450E-03,+9.74913638E+00
-13.80000E-03,+13.04962E-03,-18.68051208E+00,-8.02450E-03,+9.72401075E+00
-13.77500E-03,+13.04962E-03,-18.67850177E+00,-8.02450E-03,+9.69888513E+00
-13.75000E-03,+13.04962E-03,-18.66794927E+00,-8.02450E-03,+9.68632231E+00
-13.72500E-03,+13.47174E-03,-18.65538645E+00,-8.02450E-03,+9.67375950E+00
-13.70000E-03,+13.04962E-03,-18.64684348E+00,-8.02450E-03,+9.66119668E+00
-13.67500E-03,+13.29082E-03,-18.63679375E+00,-8.02450E-03,+9.65466376E+00
-13.65000E-03,+13.37122E-03,-18.62573795E+00,-8.02450E-03,+9.64863387E+00
-13.62500E-03,+13.55214E-03,-18.61518519E+00,-8.02450E-03,+9.63607106E+00
-13.60000E-03,+13.53202E-03,-18.59206961E+00,-8.02450E-03,+9.63607106E+00
-13.57500E-03,+13.10991E-03,-18.55639121E+00,-8.02450E-03,+9.62501552E+00
-13.55000E-03,+13.19032E-03,-18.53327563E+00,-8.02450E-03,+9.62350824E+00
-13.52500E-03,+13.04962E-03,-18.49759724E+00,-8.02450E-03,+9.60390999E+00
-13.50000E-03,+13.04962E-03,-18.44433064E+00,-8.02450E-03,+9.59084519E+00
-13.47500E-03,+13.04962E-03,-18.35739570E+00,-8.02450E-03,+9.57024164E+00
-13.45000E-03,+13.04962E-03,-18.27548615E+00,-7.56220E-03,+9.55868359E+00
-13.42500E-03,+13.55214E-03,-18.16845097E+00,-8.02450E-03,+9.52300573E+00
-13.40000E-03,+13.04962E-03,-18.09307462E+00,-8.02450E-03,+9.50089491E+00
-13.37500E-03,+13.04962E-03,-17.99206906E+00,-8.02450E-03,+9.49034214E+00
-13.35000E-03,+13.04962E-03,-17.89056179E+00,-8.02450E-03,+9.47978938E+00
-13.32500E-03,+13.04962E-03,-17.76543588E+00,-8.02450E-03,+9.46019166E+00
-13.30000E-03,+13.04962E-03,-17.65840070E+00,-8.02450E-03,+9.46019166E+00
-13.27500E-03,+13.04962E-03,-17.51317484E+00,-8.02450E-03,+9.44762884E+00
-13.25000E-03,+13.04962E-03,-17.39407909E+00,-8.42652E-03,+9.43757832E+00
-13.22500E-03,+13.04962E-03,-17.24935547E+00,-8.02450E-03,+9.43506603E+00
-13.20000E-03,+13.04962E-03,-17.10412988E+00,-8.02450E-03,+9.42250321E+00
-13.17500E-03,+13.04962E-03,-16.96845066E+00,-8.02450E-03,+9.41848284E+00
-13.15000E-03,+12.96921E-03,-16.86744619E+00,-8.02450E-03,+9.39536726E+00
-13.12500E-03,+13.04962E-03,-16.72071252E+00,-8.02450E-03,+9.38481449E+00
-13.10000E-03,+13.04962E-03,-16.57799839E+00,-8.02450E-03,+9.34913610E+00
-13.07500E-03,+13.04962E-03,-16.45639062E+00,-8.02450E-03,+9.32602052E+00
-13.05000E-03,+13.04962E-03,-16.30563713E+00,-8.26569E-03,+9.31546776E+00
-13.02500E-03,+13.04962E-03,-16.16694338E+00,-8.02450E-03,+9.29235218E+00
-13.00000E-03,+13.04962E-03,-16.03226973E+00,-8.02450E-03,+9.27174944E+00
-12.97500E-03,+13.04962E-03,-15.87749614E+00,-8.02450E-03,+9.25918663E+00
-12.95000E-03,+13.04962E-03,-15.70764689E+00,-8.02450E-03,+9.24662382E+00
-12.92500E-03,+13.04962E-03,-15.55036045E+00,-8.02450E-03,+9.23757831E+00
-12.90000E-03,+13.04962E-03,-15.39860137E+00,-8.02450E-03,+9.23406100E+00
-12.87500E-03,+13.04962E-03,-15.23578758E+00,-8.02450E-03,+9.22149819E+00
-12.85000E-03,+13.04962E-03,-15.08151651E+00,-8.02450E-03,+9.20893537E+00
-12.82500E-03,+13.04962E-03,-14.91066252E+00,-8.02450E-03,+9.19637256E+00
-12.80000E-03,+13.08981E-03,-14.80262145E+00,-8.02450E-03,+9.17124693E+00
-12.77500E-03,+13.04962E-03,-14.66644112E+00,-8.02450E-03,+9.15868412E+00
-12.75000E-03,+13.04962E-03,-14.49960666E+00,-8.22549E-03,+9.13858333E+00
-12.72500E-03,+13.04962E-03,-14.36744585E+00,-8.02450E-03,+9.11546775E+00
-12.70000E-03,+13.04962E-03,-14.24784786E+00,-8.02450E-03,+9.09235217E+00
-12.67500E-03,+13.04962E-03,-14.09357708E+00,-8.02450E-03,+9.07225225E+00
-12.65000E-03,+13.02953E-03,-13.97196787E+00,-8.02450E-03,+9.07074442E+00
-12.62500E-03,+13.04962E-03,-13.84885317E+00,-8.02450E-03,+9.05818160E+00
-12.60000E-03,+13.04962E-03,-13.69407900E+00,-8.02450E-03,+9.05014111E+00
-12.57500E-03,+12.80841E-03,-13.54332493E+00,-8.02450E-03,+9.04561879E+00
-12.55000E-03,+12.70793E-03,-13.41317418E+00,-8.02450E-03,+9.04159839E+00
-12.52500E-03,+13.04962E-03,-13.27247095E+00,-8.02450E-03,+9.03305598E+00
-12.50000E-03,+13.04962E-03,-13.11518481E+00,-8.02450E-03,+9.02049316E+00
-12.47500E-03,+13.04962E-03,-12.99759627E+00,-8.10489E-03,+9.00793035E+00
-12.45000E-03,+13.21042E-03,-12.87196873E+00,-8.02450E-03,+8.99536753E+00
-12.42500E-03,+13.31094E-03,-12.73729476E+00,-8.02450E-03,+8.98280472E+00
-12.40000E-03,+13.04962E-03,-12.62422973E+00,-8.02450E-03,+8.95315618E+00
-12.37500E-03,+13.45162E-03,-12.49458178E+00,-8.42650E-03,+8.93004060E+00
-12.35000E-03,+13.04962E-03,-12.37247093E+00,-8.02450E-03,+8.91948783E+00
-12.32500E-03,+13.04962E-03,-12.26242128E+00,-8.02450E-03,+8.89486502E+00
-12.30000E-03,+13.04962E-03,-12.11719484E+00,-8.02450E-03,+8.88230221E+00
-12.27500E-03,+13.04962E-03,-12.02623976E+00,-8.02450E-03,+8.86973939E+00
-12.25000E-03,+13.04962E-03,-11.88654157E+00,-8.02450E-03,+8.85717658E+00
-12.22500E-03,+13.04962E-03,-11.80262197E+00,-8.14511E-03,+8.84461376E+00
-12.20000E-03,+13.04962E-03,-11.68101393E+00,-8.48680E-03,+8.84461376E+00
-12.17500E-03,+13.04962E-03,-11.56242004E+00,-8.02450E-03,+8.83205095E+00
-12.15000E-03,+13.04962E-03,-11.45036066E+00,-8.14509E-03,+8.83205095E+00
-12.12500E-03,+13.04962E-03,-11.30865180E+00,-8.02450E-03,+8.81948813E+00
-12.10000E-03,+13.04962E-03,-11.18905381E+00,-8.02450E-03,+8.80692532E+00
-12.07500E-03,+13.04962E-03,-11.06041090E+00,-8.02450E-03,+8.79084461E+00
-12.05000E-03,+13.04962E-03,-10.93729501E+00,-8.02450E-03,+8.78029184E+00
-12.02500E-03,+13.04962E-03,-10.84232044E+00,-8.02450E-03,+8.76923688E+00
-12.00000E-03,+13.04962E-03,-10.68302396E+00,-8.02450E-03,+8.74662350E+00
-11.97500E-03,+13.04962E-03,-10.55337540E+00,-8.02450E-03,+8.73154844E+00
-11.95000E-03,+13.04962E-03,-10.42121459E+00,-8.02450E-03,+8.70642281E+00
-11.92500E-03,+12.70793E-03,-10.27196899E+00,-8.18531E-03,+8.69385999E+00
-11.90000E-03,+12.96921E-03,-10.11920454E+00,-8.02450E-03,+8.68129718E+00
-11.87500E-03,+12.54712E-03,-10.01216904E+00,-8.02450E-03,+8.66873436E+00
-11.85000E-03,+13.04962E-03,-9.86342627E+00,-8.02450E-03,+8.65617155E+00
-11.82500E-03,+13.04962E-03,-9.68503367E+00,-8.02450E-03,+8.64762852E+00
-11.80000E-03,+13.04962E-03,-9.52724409E+00,-8.02450E-03,+8.64360874E+00
-11.77500E-03,+13.04962E-03,-9.37397775E+00,-8.02450E-03,+8.63908580E+00
-11.75000E-03,+13.04962E-03,-9.22573718E+00,-8.02450E-03,+8.63104592E+00
-11.72500E-03,+13.04962E-03,-9.05588793E+00,-8.02450E-03,+8.61848311E+00
-11.70000E-03,+13.04962E-03,-8.88453146E+00,-8.02450E-03,+8.61848311E+00
-11.67500E-03,+12.68780E-03,-8.73578677E+00,-8.02450E-03,+8.59687475E+00
-11.65000E-03,+13.04962E-03,-8.59659144E+00,-8.02450E-03,+8.58079467E+00
-11.62500E-03,+12.74813E-03,-8.44433045E+00,-8.02450E-03,+8.56320640E+00
-11.60000E-03,+13.04962E-03,-8.29458138E+00,-8.02450E-03,+8.54009082E+00
-11.57500E-03,+13.04962E-03,-8.16141522E+00,-8.02450E-03,+8.51798059E+00
-11.55000E-03,+13.04962E-03,-8.01669225E+00,-8.02450E-03,+8.50541778E+00
-11.52500E-03,+13.04962E-03,-7.85739576E+00,-8.02450E-03,+8.48029215E+00
-11.50000E-03,+13.04962E-03,-7.70312408E+00,-8.02450E-03,+8.47275414E+00
-11.47500E-03,+12.54711E-03,-7.56543530E+00,-8.02450E-03,+8.45516652E+00
-11.45000E-03,+12.68783E-03,-7.42975757E+00,-8.02450E-03,+8.45164861E+00
-11.42500E-03,+13.04962E-03,-7.28302389E+00,-8.02450E-03,+8.44260371E+00
-11.40000E-03,+12.56720E-03,-7.17448085E+00,-8.02450E-03,+8.43004090E+00
-11.37500E-03,+12.94913E-03,-7.04985839E+00,-8.02450E-03,+8.43004090E+00
-11.35000E-03,+12.86873E-03,-6.93980714E+00,-8.02450E-03,+8.41747808E+00
-11.32500E-03,+12.78833E-03,-6.84031065E+00,-8.02450E-03,+8.40491527E+00
-11.30000E-03,+12.54711E-03,-6.73779775E+00,-8.02450E-03,+8.39235245E+00
-11.27500E-03,+13.04962E-03,-6.64332572E+00,-8.02450E-03,+8.37777925E+00
-11.25000E-03,+13.04962E-03,-6.54483259E+00,-8.02450E-03,+8.35466401E+00
-11.22500E-03,+13.04962E-03,-6.44634079E+00,-8.02450E-03,+8.34210120E+00
-11.20000E-03,+13.04962E-03,-6.38101349E+00,-8.02450E-03,+8.32953838E+00
-11.17500E-03,+13.04962E-03,-6.24935587E+00,-8.02450E-03,+8.31044257E+00
-11.15000E-03,+12.54711E-03,-6.09960611E+00,-8.02450E-03,+8.29184994E+00
-11.12500E-03,+12.64763E-03,-5.96694245E+00,-8.02450E-03,+8.27928713E+00
-11.10000E-03,+13.04962E-03,-5.78804763E+00,-8.02450E-03,+8.26672431E+00
-11.07500E-03,+12.60740E-03,-5.58352569E+00,-8.02450E-03,+8.26672431E+00
-11.05000E-03,+12.90893E-03,-5.37246973E+00,-8.16519E-03,+8.25416150E+00
-11.02500E-03,+12.54711E-03,-5.15839937E+00,-8.02450E-03,+8.24159868E+00
-11.00000E-03,+12.74813E-03,-4.90664057E+00,-8.02450E-03,+8.24159868E+00
-10.97500E-03,+12.54711E-03,-4.67347542E+00,-8.02450E-03,+8.22903587E+00
-10.95000E-03,+13.04962E-03,-4.44483289E+00,-8.02450E-03,+8.22903587E+00
-10.92500E-03,+13.00944E-03,-4.22473169E+00,-8.02450E-03,+8.22903587E+00
-10.90000E-03,+12.92903E-03,-4.01920405E+00,-8.02450E-03,+8.21647305E+00
-10.87500E-03,+13.04962E-03,-3.81618966E+00,-8.02450E-03,+8.20391024E+00
-10.85000E-03,+12.82850E-03,-3.63880238E+00,-8.02450E-03,+8.19134743E+00
-10.82500E-03,+13.04962E-03,-3.46895313E+00,-8.02450E-03,+8.17878461E+00
-10.80000E-03,+12.98931E-03,-3.32121373E+00,-8.02450E-03,+8.16471391E+00
-10.77500E-03,+12.54711E-03,-3.17950588E+00,-8.02450E-03,+8.12903552E+00
-10.75000E-03,+13.04962E-03,-3.01970724E+00,-8.02450E-03,+8.11597054E+00
-10.72500E-03,+13.04962E-03,-2.86041075E+00,-8.02450E-03,+8.10340773E+00
-10.70000E-03,+12.80840E-03,-2.73930452E+00,-8.28579E-03,+8.08481441E+00
-10.67500E-03,+12.70793E-03,-2.60463185E+00,-8.02450E-03,+8.07426164E+00
-10.65000E-03,+12.96921E-03,-2.43277255E+00,-8.02450E-03,+8.05315647E+00
-10.62500E-03,+12.54712E-03,-2.29860099E+00,-8.02450E-03,+8.05315647E+00
-10.60000E-03,+12.62750E-03,-2.16644053E+00,-8.02450E-03,+8.04059366E+00
-10.57500E-03,+12.54711E-03,-2.00513435E+00,-8.52701E-03,+8.02803084E+00
-10.55000E-03,+12.54711E-03,-1.85840068E+00,-8.28582E-03,+8.02803084E+00
-10.52500E-03,+12.54711E-03,-1.74030951E+00,-8.52701E-03,+8.01094506E+00
-10.50000E-03,+12.54711E-03,-1.62774741E+00,-8.42649E-03,+8.00039229E+00
-10.47500E-03,+12.54711E-03,-1.49357655E+00,-8.02450E-03,+7.98983953E+00
-10.45000E-03,+12.54711E-03,-1.40814978E+00,-8.02450E-03,+7.96672395E+00
-10.42500E-03,+12.54711E-03,-1.27900332E+00,-8.02450E-03,+7.95265396E+00
-10.40000E-03,+12.76820E-03,-1.19860203E+00,-8.02450E-03,+7.92752833E+00
-10.37500E-03,+12.54711E-03,-1.05739564E+00,-8.22552E-03,+7.91496551E+00
-10.35000E-03,+12.54711E-03,-986.03885E-03,-8.02450E-03,+7.90240270E+00
-10.32500E-03,+12.54711E-03,-851.86800E-03,-8.02450E-03,+7.88883450E+00
-10.30000E-03,+12.54711E-03,-780.51121E-03,-8.02450E-03,+7.86471426E+00
-10.27500E-03,+12.54711E-03,-646.34035E-03,-8.02450E-03,+7.85516615E+00
-10.25000E-03,+12.54711E-03,-582.52162E-03,-8.02450E-03,+7.85215144E+00
-10.22500E-03,+12.54711E-03,-465.93834E-03,-8.02450E-03,+7.83958863E+00
-10.20000E-03,+12.54711E-03,-382.01874E-03,-8.02450E-03,+7.83054377E+00
-10.17500E-03,+13.04962E-03,-260.41070E-03,-8.08481E-03,+7.82702582E+00
-10.15000E-03,+13.04962E-03,-188.55177E-03,-8.02450E-03,+7.81446300E+00
-10.12500E-03,+13.04962E-03,-105.13431E-03,-8.02450E-03,+7.80190019E+00
-10.10000E-03,+13.37125E-03,-49.85867E-03,-8.20539E-03,+7.79385961E+00
-10.07500E-03,+13.55214E-03,-37.29585E-03,-8.02450E-03,+7.78330685E+00
-10.05000E-03,+13.21044E-03,-24.73304E-03,-8.02450E-03,+7.76019127E+00
-10.02500E-03,+13.55214E-03,-24.73304E-03,-8.44659E-03,+7.75164893E+00
-10.00000E-03,+13.04964E-03,-24.73267E-03,-8.02451E-03,+7.72652330E+00
-9.97500E-03,+13.04962E-03,-12.17023E-03,-8.52701E-03,+7.70340735E+00
-9.95000E-03,+13.39135E-03,-12.17023E-03,-8.02450E-03,+7.69285458E+00
-9.92500E-03,+13.55214E-03,+392.59E-06,-8.02450E-03,+7.67627204E+00
-9.90000E-03,+13.55214E-03,+392.59E-06,-8.20542E-03,+7.67174905E+00
-9.87500E-03,+13.55214E-03,+10.44246E-03,-8.42649E-03,+7.66370923E+00
-9.85000E-03,+13.55214E-03,+12.95540E-03,-8.50689E-03,+7.65114642E+00
-9.82500E-03,+13.55214E-03,+49.13669E-03,-8.02450E-03,+7.64009076E+00
-9.80000E-03,+13.55214E-03,+165.72036E-03,-8.02450E-03,+7.63858360E+00
-9.77500E-03,+13.55214E-03,+286.82666E-03,-8.30592E-03,+7.62602079E+00
-9.75000E-03,+13.25064E-03,+417.47916E-03,-8.32599E-03,+7.62602079E+00
-9.72500E-03,+13.55214E-03,+587.32841E-03,-8.02450E-03,+7.62602079E+00
-9.70000E-03,+13.55214E-03,+781.29788E-03,-8.02450E-03,+7.61345797E+00
-9.67500E-03,+13.55214E-03,+962.70607E-03,-8.02450E-03,+7.61345797E+00
-9.65000E-03,+13.17021E-03,+1.11597241E+00,-8.02450E-03,+7.60089516E+00
-9.62500E-03,+13.25061E-03,+1.26923875E+00,-8.02450E-03,+7.58833235E+00
-9.60000E-03,+13.04962E-03,+1.42401185E+00,-8.02450E-03,+7.57576953E+00
-9.57500E-03,+13.55214E-03,+1.56521749E+00,-8.38629E-03,+7.55968874E+00
-9.55000E-03,+13.10994E-03,+1.66471576E+00,-8.46669E-03,+7.53808109E+00
-9.52500E-03,+13.53205E-03,+1.80843358E+00,-8.50692E-03,+7.52551827E+00
-9.50000E-03,+13.55214E-03,+1.96521789E+00,-8.12498E-03,+7.51546763E+00
-9.47500E-03,+13.04962E-03,+2.09737870E+00,-8.34612E-03,+7.50039265E+00
-9.45000E-03,+13.31091E-03,+2.22350896E+00,-8.02450E-03,+7.47526702E+00
-9.42500E-03,+13.21044E-03,+2.36170031E+00,-8.18532E-03,+7.46270420E+00
-9.40000E-03,+13.04962E-03,+2.46672505E+00,-8.52701E-03,+7.46069376E+00
-9.37500E-03,+13.55214E-03,+2.61345872E+00,-8.52701E-03,+7.45014139E+00
-9.35000E-03,+13.47175E-03,+2.76019239E+00,-8.52701E-03,+7.43757858E+00
-9.32500E-03,+13.04962E-03,+2.86521792E+00,-8.36622E-03,+7.43757858E+00
-9.30000E-03,+13.55214E-03,+2.99687542E+00,-8.26569E-03,+7.42501576E+00
-9.27500E-03,+13.37122E-03,+3.12953953E+00,-8.02450E-03,+7.42501576E+00
-9.25000E-03,+13.55214E-03,+3.23154879E+00,-8.02450E-03,+7.41245295E+00
-9.22500E-03,+13.55214E-03,+3.36823261E+00,-8.02450E-03,+7.41195004E+00
-9.20000E-03,+13.04962E-03,+3.47577070E+00,-8.02450E-03,+7.39989013E+00
-9.17500E-03,+13.41145E-03,+3.59888588E+00,-8.02450E-03,+7.38732732E+00
-9.15000E-03,+13.55214E-03,+3.69687663E+00,-8.24559E-03,+7.36772893E+00
-9.12500E-03,+13.55214E-03,+3.81697633E+00,-8.02450E-03,+7.35466440E+00
-9.10000E-03,+13.55214E-03,+3.96672548E+00,-8.02450E-03,+7.34662340E+00
-9.07500E-03,+13.55214E-03,+4.06220327E+00,-8.02450E-03,+7.32451325E+00
-9.05000E-03,+13.08981E-03,+4.20692609E+00,-8.02450E-03,+7.31195043E+00
-9.02500E-03,+13.43155E-03,+4.34763042E+00,-8.02450E-03,+7.29938762E+00
-9.00000E-03,+13.04962E-03,+4.45768027E+00,-8.32602E-03,+7.28682481E+00
-8.97500E-03,+13.04962E-03,+4.60943866E+00,-8.02450E-03,+7.26873395E+00
-8.95000E-03,+13.04962E-03,+4.78129796E+00,-8.38629E-03,+7.26169918E+00
-8.92500E-03,+13.04962E-03,+4.93104752E+00,-8.52701E-03,+7.24913636E+00
-8.90000E-03,+13.04962E-03,+5.04963967E+00,-8.04458E-03,+7.24863426E+00
-8.87500E-03,+12.54711E-03,+5.20893616E+00,-8.52701E-03,+7.23657355E+00
-8.85000E-03,+13.04962E-03,+5.36722885E+00,-8.52701E-03,+7.22853294E+00
-8.82500E-03,+13.04962E-03,+5.51396293E+00,-8.26572E-03,+7.22401073E+00
-8.80000E-03,+13.04962E-03,+5.66974101E+00,-8.18532E-03,+7.22401073E+00
-8.77500E-03,+13.04962E-03,+5.82099647E+00,-8.02450E-03,+7.21144792E+00
-8.75000E-03,+13.04962E-03,+5.99285618E+00,-8.02451E-03,+7.21144751E+00
-8.72500E-03,+13.04962E-03,+6.16923934E+00,-8.10488E-03,+7.18632229E+00
-8.70000E-03,+13.04962E-03,+6.32451531E+00,-8.18528E-03,+7.18632229E+00
-8.67500E-03,+13.04962E-03,+6.47124857E+00,-8.52701E-03,+7.16119666E+00
-8.65000E-03,+13.04962E-03,+6.68129924E+00,-8.20542E-03,+7.14411082E+00
-8.62500E-03,+13.04962E-03,+6.84210243E+00,-8.42649E-03,+7.12350822E+00
-8.60000E-03,+13.04962E-03,+7.01144875E+00,-8.04461E-03,+7.11094541E+00
-8.57500E-03,+13.04962E-03,+7.17878669E+00,-8.46673E-03,+7.11094541E+00
-8.55000E-03,+13.41145E-03,+7.31949022E+00,-8.38632E-03,+7.08933695E+00
-8.52500E-03,+13.55214E-03,+7.48531937E+00,-8.24559E-03,+7.08581978E+00
-8.50000E-03,+13.95418E-03,+7.64360915E+00,-7.82348E-03,+7.07325696E+00
-8.47500E-03,+19.30098E-03,+7.74511711E+00,-2.01438E-03,+7.05114683E+00
-8.45000E-03,+32.00455E-03,+7.81546845E+00,+9.46311E-03,+7.06069415E+00
-8.42500E-03,+51.26088E-03,+7.85114684E+00,+30.14658E-03,+7.08481518E+00
-8.40000E-03,+76.56746E-03,+7.89637340E+00,+55.37276E-03,+7.13305638E+00
-8.37500E-03,+106.61775E-03,+7.98029300E+00,+85.34264E-03,+7.18883570E+00
-8.35000E-03,+138.63787E-03,+8.03355890E+00,+117.78487E-03,+7.22953880E+00
-8.32500E-03,+172.00472E-03,+8.10139895E+00,+151.57383E-03,+7.26873520E+00
-8.30000E-03,+206.21579E-03,+8.20541820E+00,+186.52857E-03,+7.37627247E+00
-8.27500E-03,+240.86899E-03,+8.25365941E+00,+220.27730E-03,+7.43707649E+00
-8.25000E-03,+274.25592E-03,+8.37225323E+00,+253.18180E-03,+7.51044333E+00
-8.22500E-03,+305.49207E-03,+8.45064434E+00,+284.73958E-03,+7.62149860E+00
-8.20000E-03,+335.76345E-03,+8.57376078E+00,+315.45313E-03,+7.68833321E+00
-8.17500E-03,+364.38653E-03,+8.66019208E+00,+344.31743E-03,+7.81848353E+00
-8.15000E-03,+390.39656E-03,+8.78582065E+00,+369.82495E-03,+7.92099696E+00
-8.12500E-03,+413.04981E-03,+8.85717787E+00,+392.98075E-03,+8.04059495E+00
-8.10000E-03,+433.43168E-03,+9.00391111E+00,+413.44297E-03,+8.18531857E+00
-8.07500E-03,+450.61758E-03,+9.09637386E+00,+431.05100E-03,+8.26270464E+00
-8.05000E-03,+464.36631E-03,+9.22803129E+00,+445.06105E-03,+8.38682612E+00
-8.02500E-03,+474.89892E-03,+9.33104680E+00,+455.83485E-03,+8.47677543E+00
-8.00000E-03,+481.08985E-03,+9.43757903E+00,+462.12630E-03,+8.62099611E+00
-7.97500E-03,+483.92401E-03,+9.52451457E+00,+464.85994E-03,+8.69536884E+00
-7.95000E-03,+483.96417E-03,+9.63456395E+00,+465.28205E-03,+8.81647393E+00
-7.92500E-03,+480.66767E-03,+9.71697645E+00,+461.24178E-03,+8.86622224E+00
-7.90000E-03,+475.24050E-03,+9.81898607E+00,+456.23677E-03,+8.98431313E+00
-7.87500E-03,+468.72796E-03,+9.88481565E+00,+449.66389E-03,+9.05064435E+00
-7.85000E-03,+461.93399E-03,+9.99386088E+00,+442.48803E-03,+9.16471515E+00
-7.82500E-03,+455.64253E-03,+10.05164939E+00,+436.11617E-03,+9.24762928E+00
-7.80000E-03,+450.81843E-03,+10.13657446E+00,+431.75436E-03,+9.33255435E+00
-7.77500E-03,+447.84357E-03,+10.23305687E+00,+428.77950E-03,+9.43205140E+00
-7.75000E-03,+447.52200E-03,+10.31697647E+00,+428.15640E-03,+9.50039355E+00
-7.72500E-03,+450.17528E-03,+10.42049362E+00,+430.60870E-03,+9.60943878E+00
-7.70000E-03,+455.18032E-03,+10.48833370E+00,+435.61374E-03,+9.66471472E+00
-7.67500E-03,+463.03964E-03,+10.61747854E+00,+443.53338E-03,+9.77727798E+00
-7.65000E-03,+473.23063E-03,+10.70290613E+00,+454.16656E-03,+9.86119758E+00
-7.62500E-03,+485.21055E-03,+10.82451417E+00,+466.14648E-03,+9.99285632E+00
-7.60000E-03,+499.36134E-03,+10.90391161E+00,+479.97564E-03,+10.07928804E+00
-7.57500E-03,+514.71812E-03,+11.04260463E+00,+495.65405E-03,+10.21948949E+00
-7.55000E-03,+531.07993E-03,+11.17225377E+00,+511.85504E-03,+10.31798241E+00
-7.52500E-03,+546.85881E-03,+11.28783121E+00,+527.79474E-03,+10.45466448E+00
-7.50000E-03,+561.79348E-03,+11.43255438E+00,+543.23192E-03,+10.57828392E+00
-7.47500E-03,+577.23067E-03,+11.55014323E+00,+558.66911E-03,+10.69788146E+00
-7.45000E-03,+592.16534E-03,+11.67577047E+00,+573.10127E-03,+10.84662473E+00
-7.42500E-03,+605.33115E-03,+11.82250414E+00,+586.00576E-03,+10.98783213E+00
-7.40000E-03,+617.15023E-03,+11.95315832E+00,+597.94549E-03,+11.09888695E+00
-7.37500E-03,+627.12006E-03,+12.08330907E+00,+609.06101E-03,+11.25918710E+00
-7.35000E-03,+635.74316E-03,+12.23757952E+00,+617.66399E-03,+11.42099660E+00
-7.32500E-03,+642.95924E-03,+12.37979195E+00,+624.90019E-03,+11.51446486E+00
