x-axis,F1
second,Volt
-3.32500E-03,+801.39160E-03
-3.30000E-03,+799.77965E-03
-3.27500E-03,+788.50036E-03
-3.25000E-03,+811.15779E-03
-3.22500E-03,+821.41170E-03
-3.20000E-03,+787.96387E-03
-3.17500E-03,+813.59863E-03
-3.15000E-03,+811.64494E-03
-3.12500E-03,+801.39098E-03
-3.10000E-03,+775.75684E-03
-3.07500E-03,+787.96387E-03
-3.05000E-03,+764.03923E-03
-3.02500E-03,+787.96387E-03
-3.00000E-03,+768.43376E-03
-2.97500E-03,+788.50161E-03
-2.95000E-03,+801.39160E-03
-2.92500E-03,+766.96720E-03
-2.90000E-03,+802.32055E-03
-2.87500E-03,+793.33560E-03
-2.85000E-03,+785.03360E-03
-2.82500E-03,+787.96387E-03
-2.80000E-03,+763.54980E-03
-2.77500E-03,+769.40802E-03
-2.75000E-03,+783.08164E-03
-2.72500E-03,+763.54980E-03
-2.70000E-03,+784.54532E-03
-2.67500E-03,+752.80820E-03
-2.65000E-03,+727.70757E-03
-2.62500E-03,+783.08222E-03
-2.60000E-03,+746.50943E-03
-2.57500E-03,+782.10391E-03
-2.55000E-03,+750.02623E-03
-2.52500E-03,+749.19369E-03
-2.50000E-03,+787.96387E-03
-2.47500E-03,+763.54980E-03
-2.45000E-03,+771.36113E-03
-2.42500E-03,+757.59460E-03
-2.40000E-03,+729.12479E-03
-2.37500E-03,+775.75684E-03
-2.35000E-03,+726.19688E-03
-2.32500E-03,+786.49962E-03
-2.30000E-03,+744.16629E-03
-2.27500E-03,+762.08377E-03
-2.25000E-03,+735.96317E-03
-2.22500E-03,+745.18918E-03
-2.20000E-03,+739.96707E-03
-2.17500E-03,+716.52647E-03
-2.15000E-03,+760.62072E-03
-2.12500E-03,+743.28547E-03
-2.10000E-03,+781.12853E-03
-2.07500E-03,+722.28944E-03
-2.05000E-03,+777.22228E-03
-2.02500E-03,+715.01278E-03
-2.00000E-03,+770.87523E-03
-1.97500E-03,+713.50098E-03
-1.95000E-03,+776.24391E-03
-1.92500E-03,+717.40783E-03
-1.90000E-03,+773.80310E-03
-1.87500E-03,+701.29643E-03
-1.85000E-03,+755.24781E-03
-1.82500E-03,+763.64935E-03
-1.80000E-03,+743.87018E-03
-1.77500E-03,+772.34009E-03
-1.75000E-03,+728.15002E-03
-1.72500E-03,+762.52313E-03
-1.70000E-03,+733.52234E-03
-1.67500E-03,+732.88445E-03
-1.65000E-03,+781.12732E-03
-1.62500E-03,+743.28681E-03
-1.60000E-03,+701.29395E-03
-1.57500E-03,+760.52055E-03
-1.55000E-03,+748.31734E-03
-1.52500E-03,+696.94633E-03
-1.50000E-03,+743.28545E-03
-1.47500E-03,+730.15329E-03
-1.45000E-03,+697.53350E-03
-1.42500E-03,+762.08434E-03
-1.40000E-03,+724.19626E-03
-1.37500E-03,+685.66639E-03
-1.35000E-03,+742.11557E-03
-1.32500E-03,+657.10512E-03
-1.30000E-03,+726.19442E-03
-1.27500E-03,+681.71580E-03
-1.25000E-03,+713.49841E-03
-1.22500E-03,+695.24120E-03
-1.20000E-03,+687.76661E-03
-1.17500E-03,+713.99051E-03
-1.15000E-03,+712.08301E-03
-1.12500E-03,+680.78745E-03
-1.10000E-03,+736.44830E-03
-1.07500E-03,+663.45215E-03
-1.05000E-03,+729.12534E-03
-1.02500E-03,+664.91826E-03
-1.00000E-03,+713.00947E-03
-975.00E-06,+707.15459E-03
-950.00E-06,+615.35771E-03
-925.00E-06,+614.37925E-03
-900.00E-06,+196.97881E-03
-875.00E-06,+172.72822E-03
-850.00E-06,+31.85971E-03
-825.00E-06,-18.43389E-03
-800.00E-06,-158.66565E-03
-775.00E-06,-210.76795E-03
-750.00E-06,-344.60584E-03
-725.00E-06,-373.17087E-03
-700.00E-06,-442.36039E-03
-675.00E-06,-495.58035E-03
-650.00E-06,-599.97559E-03
-625.00E-06,-724.48730E-03
-600.00E-06,-742.11690E-03
-575.00E-06,-838.11235E-03
-550.00E-06,-924.19304E-03
-525.00E-06,-979.12662E-03
-500.00E-06,-1.03479270E+00
-475.00E-06,-1.09992604E+00
-450.00E-06,-1.14743789E+00
-425.00E-06,-1.23034798E+00
-400.00E-06,-1.30602962E+00
-375.00E-06,-1.30237019E+00
-350.00E-06,-1.40075684E+00
-325.00E-06,-1.42722305E+00
-300.00E-06,-1.45080566E+00
-275.00E-06,-1.50398152E+00
-250.00E-06,-1.58752441E+00
-225.00E-06,-1.62390268E+00
-200.00E-06,-1.63415462E+00
-175.00E-06,-1.69363063E+00
-150.00E-06,-1.76428091E+00
-125.00E-06,-1.78283823E+00
-100.00E-06,-1.81335449E+00
-75.00E-06,-1.84421459E+00
-50.00E-06,-1.95520086E+00
-25.00E-06,-1.95129395E+00
+0.0E+00,-1.92565852E+00
+25.00E-06,-1.91345215E+00
+50.00E-06,-1.90954656E+00
+75.00E-06,-1.87561035E+00
+100.00E-06,-1.83757118E+00
+125.00E-06,-1.78527765E+00
+150.00E-06,-1.77551270E+00
+175.00E-06,-1.77551270E+00
+200.00E-06,-1.75109863E+00
+225.00E-06,-1.71325684E+00
+250.00E-06,-1.65832452E+00
+275.00E-06,-1.65393134E+00
+300.00E-06,-1.78879468E+00
+325.00E-06,-1.92068214E+00
+350.00E-06,-2.04543875E+00
+375.00E-06,-2.16809359E+00
+400.00E-06,-2.28137275E+00
+425.00E-06,-2.41735907E+00
+450.00E-06,-2.56863003E+00
+475.00E-06,-2.65095357E+00
+500.00E-06,-2.78625556E+00
+525.00E-06,-2.92082798E+00
+550.00E-06,-3.00705777E+00
+575.00E-06,-3.09328688E+00
+600.00E-06,-3.21667549E+00
+625.00E-06,-3.32702916E+00
+650.00E-06,-3.42517158E+00
+675.00E-06,-3.56945937E+00
+700.00E-06,-3.62780899E+00
+725.00E-06,-3.76086357E+00
+750.00E-06,-3.79724334E+00
+775.00E-06,-3.87756348E+00
+800.00E-06,-3.95798690E+00
+825.00E-06,-4.02770996E+00
+850.00E-06,-4.15583778E+00
+875.00E-06,-4.22058174E+00
+900.00E-06,-4.33708710E+00
+925.00E-06,-4.41784806E+00
+950.00E-06,-4.57522187E+00
+975.00E-06,-4.68874872E+00
+1.00000E-03,-4.76135323E+00
+1.02500E-03,-4.90954659E+00
+1.05000E-03,-5.01828898E+00
+1.07500E-03,-5.09402002E+00
+1.10000E-03,-5.22839425E+00
+1.12500E-03,-5.39465618E+00
+1.15000E-03,-5.50676625E+00
+1.17500E-03,-5.65329876E+00
+1.20000E-03,-5.82116769E+00
+1.22500E-03,-5.98371729E+00
+1.25000E-03,-6.16760324E+00
+1.27500E-03,-6.31804627E+00
+1.30000E-03,-6.46018425E+00
+1.32500E-03,-6.60622847E+00
+1.35000E-03,-6.74836714E+00
+1.37500E-03,-6.92077707E+00
+1.40000E-03,-7.08171535E+00
+1.42500E-03,-7.23703903E+00
+1.45000E-03,-7.37234318E+00
+1.47500E-03,-7.52346630E+00
+1.50000E-03,-7.65857153E+00
+1.52500E-03,-7.82214426E+00
+1.55000E-03,-7.97238990E+00
+1.57500E-03,-8.10222537E+00
+1.60000E-03,-8.22595357E+00
+1.62500E-03,-8.40222246E+00
+1.65000E-03,-8.54729367E+00
+1.67500E-03,-8.65842578E+00
+1.70000E-03,-8.79763334E+00
+1.72500E-03,-8.95710599E+00
+1.75000E-03,-9.08484180E+00
+1.77500E-03,-9.18176484E+00
+1.80000E-03,-9.33874583E+00
+1.82500E-03,-9.47033907E+00
+1.85000E-03,-9.55329885E+00
+1.87500E-03,-9.69543536E+00
+1.90000E-03,-9.82146435E+00
+1.92500E-03,-9.89172435E+00
+1.95000E-03,-10.03991771E+00
+1.97500E-03,-10.08020164E+00
+2.00000E-03,-10.20935059E+00
+2.02500E-03,-10.24699859E+00
+2.05000E-03,-10.36862945E+00
+2.07500E-03,-10.41833569E+00
+2.10000E-03,-10.44831695E+00
+2.12500E-03,-10.53894116E+00
+2.15000E-03,-10.60974121E+00
+2.17500E-03,-10.63513256E+00
+2.20000E-03,-10.71999665E+00
+2.22500E-03,-10.79650879E+00
+2.25000E-03,-10.83679345E+00
+2.27500E-03,-10.96330793E+00
+2.30000E-03,-11.02917627E+00
+2.32500E-03,-11.18469238E+00
+2.35000E-03,-11.25886458E+00
+2.37500E-03,-11.40539705E+00
+2.40000E-03,-11.56706844E+00
+2.42500E-03,-11.71506723E+00
+2.45000E-03,-11.85525278E+00
+2.47500E-03,-12.02302696E+00
+2.50000E-03,-12.18567271E+00
+2.52500E-03,-12.36955722E+00
+2.55000E-03,-12.53650124E+00
+2.57500E-03,-12.69997862E+00
+2.60000E-03,-12.84211730E+00
+2.62500E-03,-12.99890515E+00
+2.65000E-03,-13.13811265E+00
+2.67500E-03,-13.29455789E+00
+2.70000E-03,-13.44475485E+00
+2.72500E-03,-13.53845364E+00
+2.75000E-03,-13.68469387E+00
+2.77500E-03,-13.83708802E+00
+2.80000E-03,-13.94343725E+00
+2.82500E-03,-14.07434157E+00
+2.85000E-03,-14.21052628E+00
+2.87500E-03,-14.29504469E+00
+2.90000E-03,-14.43640287E+00
+2.92500E-03,-14.48254545E+00
+2.95000E-03,-14.61657865E+00
+2.97500E-03,-14.66316001E+00
+3.00000E-03,-14.73327787E+00
+3.02500E-03,-14.81682287E+00
+3.05000E-03,-14.85691001E+00
+3.07500E-03,-14.90871741E+00
+3.10000E-03,-14.99250647E+00
+3.12500E-03,-15.01403884E+00
+3.15000E-03,-15.07434158E+00
+3.17500E-03,-15.14685134E+00
+3.20000E-03,-15.20778892E+00
+3.22500E-03,-15.23864746E+00
+3.25000E-03,-15.32165756E+00
+3.27500E-03,-15.40153892E+00
+3.30000E-03,-15.43737869E+00
+3.32500E-03,-15.49426422E+00
+3.35000E-03,-15.59582596E+00
+3.37500E-03,-15.64392166E+00
+3.40000E-03,-15.77063141E+00
+3.42500E-03,-15.82898102E+00
+3.45000E-03,-15.93630609E+00
+3.47500E-03,-16.03034906E+00
+3.50000E-03,-16.13708727E+00
+3.52500E-03,-16.21520996E+00
+3.55000E-03,-16.31247797E+00
+3.57500E-03,-16.40358971E+00
+3.60000E-03,-16.51350414E+00
+3.62500E-03,-16.61291589E+00
+3.65000E-03,-16.70207759E+00
+3.67500E-03,-16.80881433E+00
+3.70000E-03,-16.90627759E+00
+3.72500E-03,-17.00666667E+00
+3.75000E-03,-17.09045651E+00
+3.77500E-03,-17.20080644E+00
+3.80000E-03,-17.24890214E+00
+3.82500E-03,-17.36623699E+00
+3.85000E-03,-17.42077715E+00
+3.87500E-03,-17.49841550E+00
+3.90000E-03,-17.59143144E+00
+3.92500E-03,-17.63952715E+00
+3.95000E-03,-17.72546465E+00
+3.97500E-03,-17.79113770E+00
+4.00000E-03,-17.82165606E+00
+4.02500E-03,-17.88488926E+00
+4.05000E-03,-17.96691895E+00
+4.07500E-03,-17.99133301E+00
+4.10000E-03,-18.01696777E+00
+4.12500E-03,-18.06897138E+00
+4.15000E-03,-18.13464434E+00
+4.17500E-03,-18.18274005E+00
+4.20000E-03,-18.20373535E+00
+4.22500E-03,-18.21662685E+00
+4.25000E-03,-18.24401776E+00
+4.27500E-03,-18.29162598E+00
+4.30000E-03,-18.32312091E+00
+4.32500E-03,-18.34167480E+00
+4.35000E-03,-18.34362872E+00
+4.37500E-03,-18.35388184E+00
+4.40000E-03,-18.36730957E+00
+4.42500E-03,-18.36730957E+00
+4.45000E-03,-18.37365802E+00
+4.47500E-03,-18.37951660E+00
+4.50000E-03,-18.37707440E+00
+4.52500E-03,-18.39123455E+00
+4.55000E-03,-18.39172363E+00
+4.57500E-03,-18.38830646E+00
+4.60000E-03,-18.37951660E+00
+4.62500E-03,-18.39172363E+00
+4.65000E-03,-18.39172363E+00
+4.67500E-03,-18.40393066E+00
+4.70000E-03,-18.40393066E+00
+4.72500E-03,-18.41735840E+00
+4.75000E-03,-18.42956543E+00
+4.77500E-03,-18.41735840E+00
+4.80000E-03,-18.43298421E+00
+4.82500E-03,-18.42956543E+00
+4.85000E-03,-18.45349202E+00
+4.87500E-03,-18.44421306E+00
+4.90000E-03,-18.45397949E+00
+4.92500E-03,-18.46740723E+00
+4.95000E-03,-18.47961426E+00
+4.97500E-03,-18.47961426E+00
+5.00000E-03,-18.49182129E+00
+5.02500E-03,-18.51530851E+00
+5.05000E-03,-18.51745605E+00
+5.07500E-03,-18.50402832E+00
+5.10000E-03,-18.52966309E+00
+5.12500E-03,-18.52722086E+00
+5.15000E-03,-18.54187012E+00
+5.17500E-03,-18.52966309E+00
+5.20000E-03,-18.52966309E+00
+5.22500E-03,-18.54187012E+00
+5.25000E-03,-18.54187012E+00
+5.27500E-03,-18.54187012E+00
+5.30000E-03,-18.54187012E+00
+5.32500E-03,-18.54284586E+00
+5.35000E-03,-18.55114828E+00
+5.37500E-03,-18.54919516E+00
+5.40000E-03,-18.55407715E+00
+5.42500E-03,-18.55407715E+00
+5.45000E-03,-18.55407715E+00
+5.47500E-03,-18.55407715E+00
+5.50000E-03,-18.55407715E+00
+5.52500E-03,-18.54187012E+00
+5.55000E-03,-18.54187012E+00
+5.57500E-03,-18.54187012E+00
+5.60000E-03,-18.54187012E+00
+5.62500E-03,-18.54187012E+00
+5.65000E-03,-18.55212486E+00
+5.67500E-03,-18.54187012E+00
+5.70000E-03,-18.54187012E+00
+5.72500E-03,-18.54187012E+00
+5.75000E-03,-18.54187012E+00
+5.77500E-03,-18.53015220E+00
+5.80000E-03,-18.54187012E+00
+5.82500E-03,-18.54187012E+00
+5.85000E-03,-18.52966309E+00
+5.87500E-03,-18.52966309E+00
+5.90000E-03,-18.51745605E+00
+5.92500E-03,-18.51745605E+00
+5.95000E-03,-18.51745605E+00
+5.97500E-03,-18.51745605E+00
+6.00000E-03,-18.51745605E+00
+6.02500E-03,-18.52282799E+00
+6.05000E-03,-18.51745605E+00
+6.07500E-03,-18.51745605E+00
+6.10000E-03,-18.50456450E+00
+6.12500E-03,-18.50402832E+00
+6.15000E-03,-18.50402832E+00
+6.17500E-03,-18.49768151E+00
+6.20000E-03,-18.49182129E+00
+6.22500E-03,-18.47961426E+00
+6.25000E-03,-18.47961341E+00
+6.27500E-03,-18.45807927E+00
+6.30000E-03,-18.45397949E+00
+6.32500E-03,-18.45397949E+00
+6.35000E-03,-18.44958411E+00
+6.37500E-03,-18.43688794E+00
+6.40000E-03,-18.41682035E+00
+6.42500E-03,-18.39318762E+00
+6.45000E-03,-18.37951660E+00
+6.47500E-03,-18.34704504E+00
+6.50000E-03,-18.32946777E+00
+6.52500E-03,-18.32653723E+00
+6.55000E-03,-18.30285559E+00
+6.57500E-03,-18.23239479E+00
+6.60000E-03,-18.13835182E+00
+6.62500E-03,-18.09631261E+00
+6.65000E-03,-17.97467994E+00
+6.67500E-03,-17.90627174E+00
+6.70000E-03,-17.78659400E+00
+6.72500E-03,-17.70378323E+00
+6.75000E-03,-17.54845923E+00
+6.77500E-03,-17.44660289E+00
+6.80000E-03,-17.32263097E+00
+6.82500E-03,-17.17843969E+00
+6.85000E-03,-17.08439672E+00
+6.87500E-03,-16.91589260E+00
+6.90000E-03,-16.79816538E+00
+6.92500E-03,-16.69396886E+00
+6.95000E-03,-16.52721994E+00
+6.97500E-03,-16.41398655E+00
+7.00000E-03,-16.28210179E+00
+7.02500E-03,-16.12683018E+00
+7.05000E-03,-15.98317512E+00
+7.07500E-03,-15.84982639E+00
+7.10000E-03,-15.70036437E+00
+7.12500E-03,-15.52673340E+00
+7.15000E-03,-15.37677863E+00
+7.17500E-03,-15.25919953E+00
+7.20000E-03,-15.10178126E+00
+7.22500E-03,-14.93200508E+00
+7.25000E-03,-14.80334200E+00
+7.27500E-03,-14.67829228E+00
+7.30000E-03,-14.50637022E+00
+7.32500E-03,-14.35739384E+00
+7.35000E-03,-14.23966923E+00
+7.37500E-03,-14.09264951E+00
+7.40000E-03,-13.90876279E+00
+7.42500E-03,-13.77541141E+00
+7.45000E-03,-13.65890750E+00
+7.47500E-03,-13.49523748E+00
+7.50000E-03,-13.33679022E+00
+7.52500E-03,-13.22028444E+00
+7.55000E-03,-13.07384987E+00
+7.57500E-03,-12.92370427E+00
+7.60000E-03,-12.78903345E+00
+7.62500E-03,-12.67614380E+00
+7.65000E-03,-12.52228727E+00
+7.67500E-03,-12.40407348E+00
+7.70000E-03,-12.29797363E+00
+7.72500E-03,-12.13415348E+00
+7.75000E-03,-12.06554809E+00
+7.77500E-03,-11.91706355E+00
+7.80000E-03,-11.81911253E+00
+7.82500E-03,-11.69846093E+00
+7.85000E-03,-11.54118464E+00
+7.87500E-03,-11.45739557E+00
+7.90000E-03,-11.31725984E+00
+7.92500E-03,-11.19630978E+00
+7.95000E-03,-11.09240452E+00
+7.97500E-03,-10.92375208E+00
+8.00000E-03,-10.82970911E+00
+8.02500E-03,-10.70124412E+00
+8.05000E-03,-10.53454409E+00
+8.07500E-03,-10.43444553E+00
+8.10000E-03,-10.27990541E+00
+8.12500E-03,-10.12145806E+00
+8.15000E-03,-9.99152460E+00
+8.17500E-03,-9.86159295E+00
+8.20000E-03,-9.70187888E+00
+8.22500E-03,-9.54850610E+00
+8.25000E-03,-9.39586929E+00
+8.27500E-03,-9.23029320E+00
+8.30000E-03,-9.07336243E+00
+8.32500E-03,-8.89465332E+00
+8.35000E-03,-8.70036521E+00
+8.37500E-03,-8.52233704E+00
+8.40000E-03,-8.35480490E+00
+8.42500E-03,-8.22682638E+00
+8.45000E-03,-8.07140930E+00
+8.47500E-03,-7.89689840E+00
+8.50000E-03,-7.73913198E+00
+8.52500E-03,-7.60382832E+00
+8.55000E-03,-7.47926869E+00
+8.57500E-03,-7.29162506E+00
+8.60000E-03,-7.13322284E+00
+8.62500E-03,-6.99572182E+00
+8.65000E-03,-6.87707335E+00
+8.67500E-03,-6.70583302E+00
+8.70000E-03,-6.63986437E+00
+8.72500E-03,-6.50358785E+00
+8.75000E-03,-6.45568561E+00
+8.77500E-03,-6.30944639E+00
+8.80000E-03,-6.27160552E+00
+8.82500E-03,-6.13561919E+00
+8.85000E-03,-6.07531645E+00
+8.87500E-03,-5.92468076E+00
+8.90000E-03,-5.82697279E+00
+8.92500E-03,-5.67004208E+00
+8.95000E-03,-5.48630175E+00
+8.97500E-03,-5.29020800E+00
+9.00000E-03,-5.08117489E+00
+9.02500E-03,-4.86359387E+00
+9.05000E-03,-4.64591519E+00
+9.07500E-03,-4.40963785E+00
+9.10000E-03,-4.17745814E+00
+9.12500E-03,-3.97985071E+00
+9.15000E-03,-3.78883602E+00
+9.17500E-03,-3.57828914E+00
+9.20000E-03,-3.41657039E+00
+9.22500E-03,-3.25353816E+00
+9.25000E-03,-3.06701566E+00
+9.27500E-03,-2.90222168E+00
+9.30000E-03,-2.74025493E+00
+9.32500E-03,-2.64816508E+00
+9.35000E-03,-2.48644925E+00
+9.37500E-03,-2.30163376E+00
+9.40000E-03,-2.17365241E+00
+9.42500E-03,-2.05920221E+00
+9.45000E-03,-1.89426165E+00
+9.47500E-03,-1.76188671E+00
+9.50000E-03,-1.65563671E+00
+9.52500E-03,-1.51203414E+00
+9.55000E-03,-1.41750194E+00
+9.57500E-03,-1.26965142E+00
+9.60000E-03,-1.15226566E+00
+9.62500E-03,-1.06506157E+00
+9.65000E-03,-931.02837E-03
+9.67500E-03,-873.65627E-03
+9.70000E-03,-728.48730E-03
+9.72500E-03,-665.16018E-03
+9.75000E-03,-539.42575E-03
+9.77500E-03,-468.87111E-03
+9.80000E-03,-342.55170E-03
+9.82500E-03,-274.04785E-03
+9.85000E-03,-187.66793E-03
+9.87500E-03,-91.18451E-03
+9.90000E-03,-73.85254E-03
+9.92500E-03,-61.64551E-03
+9.95000E-03,-61.64551E-03
+9.97500E-03,-49.43848E-03
+10.00000E-03,-36.01074E-03
+10.02500E-03,-38.15812E-03
+10.05000E-03,-15.50196E-03
+10.07500E-03,-11.59668E-03
+10.10000E-03,+17.21288E-03
+10.12500E-03,+27.46679E-03
+10.15000E-03,+37.23145E-03
+10.17500E-03,+73.60937E-03
+10.20000E-03,+109.49804E-03
+10.22500E-03,+144.84970E-03
+10.25000E-03,+278.20125E-03
+10.27500E-03,+368.82917E-03
+10.30000E-03,+524.53516E-03
+10.32500E-03,+550.07431E-03
+10.35000E-03,+610.47461E-03
+10.37500E-03,+637.81738E-03
+10.40000E-03,+637.81738E-03
+10.42500E-03,+616.82227E-03
+10.45000E-03,+640.89561E-03
+10.47500E-03,+712.47764E-03
+10.50000E-03,+730.83291E-03
+10.52500E-03,+667.84570E-03
+10.55000E-03,+731.66808E-03
+10.57500E-03,+767.94237E-03
+10.60000E-03,+693.92394E-03
+10.62500E-03,+775.75684E-03
+10.65000E-03,+691.96571E-03
+10.67500E-03,+759.64454E-03
+10.70000E-03,+738.01063E-03
+10.72500E-03,+780.15235E-03
+10.75000E-03,+763.54980E-03
+10.77500E-03,+800.85341E-03
+10.80000E-03,+777.22069E-03
+10.82500E-03,+787.96387E-03
+10.85000E-03,+768.91991E-03
+10.87500E-03,+796.01942E-03
+10.90000E-03,+787.96387E-03
+10.92500E-03,+787.96387E-03
+10.95000E-03,+787.96387E-03
+10.97500E-03,+741.13660E-03
+11.00000E-03,+783.08205E-03
+11.02500E-03,+751.34277E-03
+11.05000E-03,+797.63074E-03
+11.07500E-03,+777.22268E-03
+11.10000E-03,+788.49988E-03
+11.12500E-03,+798.70715E-03
+11.15000E-03,+792.79675E-03
+11.17500E-03,+794.94519E-03
+11.20000E-03,+801.39160E-03
+11.22500E-03,+801.39160E-03
+11.25000E-03,+801.39050E-03
+11.27500E-03,+775.75684E-03
+11.30000E-03,+784.05862E-03
+11.32500E-03,+781.61521E-03
+11.35000E-03,+772.34087E-03
+11.37500E-03,+765.99222E-03
+11.40000E-03,+787.47458E-03
+11.42500E-03,+798.31754E-03
+11.45000E-03,+768.92291E-03
+11.47500E-03,+793.87096E-03
+11.50000E-03,+793.33607E-03
+11.52500E-03,+801.39160E-03
+11.55000E-03,+787.96387E-03
+11.57500E-03,+801.39160E-03
+11.60000E-03,+787.96387E-03
+11.62500E-03,+787.96387E-03
+11.65000E-03,+801.39160E-03
+11.67500E-03,+810.17965E-03
+11.70000E-03,+801.39160E-03
+11.72500E-03,+787.47660E-03
+11.75000E-03,+787.96387E-03
+11.77500E-03,+783.57035E-03
+11.80000E-03,+787.96387E-03
+11.82500E-03,+801.39160E-03
+11.85000E-03,+823.85152E-03
+11.87500E-03,+801.39262E-03
+11.90000E-03,+803.34371E-03
+11.92500E-03,+787.96387E-03
+11.95000E-03,+801.39160E-03
+11.97500E-03,+809.20308E-03
+12.00000E-03,+801.39160E-03
+12.02500E-03,+801.39160E-03
+12.05000E-03,+787.96387E-03
+12.07500E-03,+804.80854E-03
+12.10000E-03,+801.39160E-03
+12.12500E-03,+813.59863E-03
+12.15000E-03,+801.39160E-03
+12.17500E-03,+813.59863E-03
+12.20000E-03,+825.80566E-03
+12.22500E-03,+801.39160E-03
+12.25000E-03,+775.75684E-03
+12.27500E-03,+787.96387E-03
+12.30000E-03,+801.39160E-03
+12.32500E-03,+824.33979E-03
+12.35000E-03,+813.59863E-03
+12.37500E-03,+787.96387E-03
+12.40000E-03,+796.55876E-03
+12.42500E-03,+794.94515E-03
+12.45000E-03,+801.39160E-03
+12.47500E-03,+787.96387E-03
+12.50000E-03,+787.96387E-03
+12.52500E-03,+787.96387E-03
+12.55000E-03,+797.09587E-03
+12.57500E-03,+769.89850E-03
+12.60000E-03,+775.75684E-03
+12.62500E-03,+787.96387E-03
+12.65000E-03,+787.96387E-03
+12.67500E-03,+799.78142E-03
+12.70000E-03,+801.39160E-03
+12.72500E-03,+782.59382E-03
+12.75000E-03,+783.08001E-03
+12.77500E-03,+791.18767E-03
+12.80000E-03,+801.39160E-03
+12.82500E-03,+789.03693E-03
+12.85000E-03,+804.32024E-03
+12.87500E-03,+806.27336E-03
+12.90000E-03,+782.59172E-03
+12.92500E-03,+801.39160E-03
+12.95000E-03,+778.83522E-03
+12.97500E-03,+801.87883E-03
+13.00000E-03,+833.13199E-03
+13.02500E-03,+805.78508E-03
+13.05000E-03,+787.96387E-03
+13.07500E-03,+801.39160E-03
+13.10000E-03,+786.00969E-03
+13.12500E-03,+787.96387E-03
+13.15000E-03,+801.39160E-03
+13.17500E-03,+801.39160E-03
+13.20000E-03,+782.10555E-03
+13.22500E-03,+801.39160E-03
+13.25000E-03,+798.70489E-03
+13.27500E-03,+776.24618E-03
+13.30000E-03,+787.96387E-03
+13.32500E-03,+801.39160E-03
+13.35000E-03,+787.96387E-03
+13.37500E-03,+793.33613E-03
+13.40000E-03,+801.39160E-03
+13.42500E-03,+801.39160E-03
+13.45000E-03,+789.03691E-03
+13.47500E-03,+804.32022E-03
+13.50000E-03,+801.39160E-03
+13.52500E-03,+812.13593E-03
+13.55000E-03,+813.59863E-03
+13.57500E-03,+801.39160E-03
+13.60000E-03,+800.85567E-03
+13.62500E-03,+801.39160E-03
+13.65000E-03,+801.39160E-03
+13.67500E-03,+807.25205E-03
+13.70000E-03,+809.69131E-03
+13.72500E-03,+851.44043E-03
+13.75000E-03,+813.59863E-03
+13.77500E-03,+801.39160E-03
+13.80000E-03,+813.59863E-03
+13.82500E-03,+807.74034E-03
+13.85000E-03,+825.80566E-03
+13.87500E-03,+803.83409E-03
+13.90000E-03,+800.85330E-03
+13.92500E-03,+789.57401E-03
+13.95000E-03,+801.39160E-03
+13.97500E-03,+787.96387E-03
+14.00000E-03,+801.39160E-03
+14.02500E-03,+801.39160E-03
+14.05000E-03,+813.59863E-03
+14.07500E-03,+813.59863E-03
+14.10000E-03,+810.67003E-03
+14.12500E-03,+813.59863E-03
+14.15000E-03,+843.92209E-03
+14.17500E-03,+831.17458E-03
+14.20000E-03,+812.13270E-03
+14.22500E-03,+813.59863E-03
+14.25000E-03,+835.57238E-03
+14.27500E-03,+830.19910E-03
+14.30000E-03,+807.73817E-03
+14.32500E-03,+801.39160E-03
+14.35000E-03,+787.96387E-03
+14.37500E-03,+801.39040E-03
+14.40000E-03,+801.39160E-03
+14.42500E-03,+792.25954E-03
+14.45000E-03,+801.39160E-03
+14.47500E-03,+801.39160E-03
+14.50000E-03,+801.39160E-03
+14.52500E-03,+801.39160E-03
+14.55000E-03,+789.57399E-03
+14.57500E-03,+787.96387E-03
+14.60000E-03,+801.39160E-03
+14.62500E-03,+787.96387E-03
+14.65000E-03,+787.96387E-03
+14.67500E-03,+787.96387E-03
+14.70000E-03,+787.96387E-03
+14.72500E-03,+787.96387E-03
+14.75000E-03,+787.96387E-03
+14.77500E-03,+787.96387E-03
+14.80000E-03,+801.39160E-03
+14.82500E-03,+789.57641E-03
+14.85000E-03,+787.96387E-03
+14.87500E-03,+790.64819E-03
+14.90000E-03,+792.79663E-03
+14.92500E-03,+794.94507E-03
+14.95000E-03,+805.29896E-03
+14.97500E-03,+811.64440E-03
+15.00000E-03,+801.39271E-03
+15.02500E-03,+803.34361E-03
+15.05000E-03,+813.59863E-03
+15.07500E-03,+801.39160E-03
+15.10000E-03,+801.39160E-03
+15.12500E-03,+803.83412E-03
+15.15000E-03,+813.59863E-03
+15.17500E-03,+802.85533E-03
+15.20000E-03,+813.59863E-03
+15.22500E-03,+813.59863E-03
+15.25000E-03,+801.39160E-03
+15.27500E-03,+801.39160E-03
+15.30000E-03,+801.39160E-03
+15.32500E-03,+801.39160E-03
+15.35000E-03,+801.39160E-03
+15.37500E-03,+787.96387E-03
+15.40000E-03,+793.87331E-03
+15.42500E-03,+801.39160E-03
+15.45000E-03,+801.39160E-03
+15.47500E-03,+801.39160E-03
+15.50000E-03,+801.39160E-03
+15.52500E-03,+801.39160E-03
+15.55000E-03,+801.39160E-03
+15.57500E-03,+787.96387E-03
+15.60000E-03,+787.96387E-03
