x-axis,1,2,3,4
-21.35000E-03,+175.38788E-03,+6.44963885E+00,+113.10458E-03,+5.65466392E+00
-21.32500E-03,+177.09642E-03,+6.38280465E+00,+115.61715E-03,+5.59134736E+00
-21.30000E-03,+177.09642E-03,+6.26119661E+00,+116.87343E-03,+5.46973931E+00
-21.27500E-03,+179.40797E-03,+6.20039256E+00,+117.92870E-03,+5.40039260E+00
-21.25000E-03,+175.84014E-03,+6.06823178E+00,+115.61714E-03,+5.30190009E+00
-21.22500E-03,+169.96073E-03,+5.99486497E+00,+109.73774E-03,+5.21597049E+00
-21.20000E-03,+159.45822E-03,+5.86270414E+00,+100.08950E-03,+5.09184980E+00
-21.17500E-03,+145.58887E-03,+5.79134735E+00,+87.22517E-03,+4.99989006E+00
-21.15000E-03,+127.09640E-03,+5.64461368E+00,+68.48145E-03,+4.86119656E+00
-21.12500E-03,+105.48836E-03,+5.52803067E+00,+45.26537E-03,+4.77928701E+00
-21.10000E-03,+81.31751E-03,+5.38782969E+00,+19.83823E-03,+4.62250311E+00
-21.07500E-03,+52.52353E-03,+5.21697548E+00,-5.63915E-03,+4.48983976E+00
-21.05000E-03,+35.48838E-03,+4.84813063E+00,-22.57381E-03,+4.40089510E+00
-21.02500E-03,+40.86527E-03,+4.53104569E+00,-20.06124E-03,+4.27576941E+00
-21.00000E-03,+41.41803E-03,+4.32451299E+00,-20.06124E-03,+4.19888501E+00
-20.97500E-03,+41.41803E-03,+4.12803060E+00,-20.06124E-03,+4.08682468E+00
-20.95000E-03,+41.41803E-03,+3.97677431E+00,-20.06124E-03,+3.99436243E+00
-20.92500E-03,+41.31753E-03,+3.77225180E+00,-20.06124E-03,+3.87275432E+00
-20.90000E-03,+41.41803E-03,+3.60893529E+00,-19.10647E-03,+3.80994032E+00
-20.87500E-03,+41.41803E-03,+3.43255330E+00,-20.06124E-03,+3.72149803E+00
-20.85000E-03,+41.41803E-03,+3.25717638E+00,-20.06124E-03,+3.62551821E+00
-20.82500E-03,+41.41803E-03,+3.12350799E+00,-20.06124E-03,+3.56119656E+00
-20.80000E-03,+41.26727E-03,+2.96069400E+00,-20.06124E-03,+3.45215133E+00
-20.77500E-03,+40.16175E-03,+2.80290509E+00,-20.06124E-03,+3.40541770E+00
-20.75000E-03,+41.16678E-03,+2.66119646E+00,-20.06124E-03,+3.32200057E+00
-20.72500E-03,+40.61400E-03,+2.50592007E+00,-19.25722E-03,+3.23355840E+00
-20.70000E-03,+41.41803E-03,+2.37526689E+00,-20.06124E-03,+3.19184981E+00
-20.67500E-03,+41.41803E-03,+2.21999055E+00,-20.06124E-03,+3.09536740E+00
-20.65000E-03,+41.41803E-03,+2.11546780E+00,-20.06124E-03,+3.01345789E+00
-20.62500E-03,+40.16175E-03,+1.99787995E+00,-20.06124E-03,+2.95265383E+00
-20.60000E-03,+40.16175E-03,+1.86571910E+00,-20.06124E-03,+2.85617141E+00
-20.57500E-03,+40.16175E-03,+1.76722668E+00,-20.06124E-03,+2.80592020E+00
-20.55000E-03,+40.16175E-03,+1.63305582E+00,-20.06124E-03,+2.75767899E+00
-20.52500E-03,+40.61401E-03,+1.54461356E+00,-19.60898E-03,+2.67174934E+00
-20.50000E-03,+40.41301E-03,+1.41747798E+00,-20.06124E-03,+2.61345794E+00
-20.47500E-03,+41.41803E-03,+1.33054320E+00,-18.85522E-03,+2.57526693E+00
-20.45000E-03,+41.41803E-03,+1.20793023E+00,-19.91049E-03,+2.49084477E+00
-20.42500E-03,+41.41803E-03,+1.10391003E+00,-19.15672E-03,+2.41597044E+00
-20.40000E-03,+41.41803E-03,+998.38249E-03,-18.80496E-03,+2.39285487E+00
-20.37500E-03,+41.41803E-03,+902.40248E-03,-20.06124E-03,+2.33205084E+00
-20.35000E-03,+41.41803E-03,+788.83475E-03,-20.06124E-03,+2.25868401E+00
-20.32500E-03,+42.67431E-03,+676.77439E-03,-20.06124E-03,+2.21144788E+00
-20.30000E-03,+41.41803E-03,+579.28701E-03,-20.06124E-03,+2.18732722E+00
-20.27500E-03,+41.41803E-03,+474.26177E-03,-20.06124E-03,+2.12652320E+00
-20.25000E-03,+41.41803E-03,+382.30208E-03,-20.06124E-03,+2.06571918E+00
-20.22500E-03,+41.41803E-03,+290.84474E-03,-20.06124E-03,+2.01747797E+00
-20.20000E-03,+41.41803E-03,+194.36232E-03,-20.06124E-03,+1.99436239E+00
-20.17500E-03,+41.41803E-03,+110.44272E-03,-20.06124E-03,+1.94461359E+00
-20.15000E-03,+41.41803E-03,+26.02067E-03,-20.01100E-03,+1.88531717E+00
-20.12500E-03,+41.41803E-03,+2.90509E-03,-20.06124E-03,+1.83707596E+00
-20.10000E-03,+41.41803E-03,+392.59E-06,-19.60899E-03,+1.80943783E+00
-20.07500E-03,+41.41803E-03,+392.59E-06,-18.80496E-03,+1.79084480E+00
-20.05000E-03,+41.41803E-03,-12.17023E-03,-20.06124E-03,+1.75516641E+00
-20.02500E-03,+41.41803E-03,-14.18034E-03,-20.06124E-03,+1.69436239E+00
-20.00000E-03,+41.41803E-03,-24.73304E-03,-20.06124E-03,+1.64612118E+00
-19.97500E-03,+41.61903E-03,-24.73304E-03,-20.06124E-03,+1.60843280E+00
-19.95000E-03,+42.67431E-03,-37.29585E-03,-20.06124E-03,+1.58732721E+00
-19.92500E-03,+42.67431E-03,-49.85867E-03,-20.06124E-03,+1.55164881E+00
-19.90000E-03,+41.41803E-03,-66.94416E-03,-20.06124E-03,+1.50340761E+00
-19.87500E-03,+41.41803E-03,-145.33626E-03,-18.80496E-03,+1.45516640E+00
-19.85000E-03,+40.16175E-03,-252.37144E-03,-20.01099E-03,+1.41999059E+00
-19.82500E-03,+40.16175E-03,-411.16535E-03,-20.06124E-03,+1.40742777E+00
-19.80000E-03,+40.16175E-03,-575.98961E-03,-18.80496E-03,+1.38230215E+00
-19.77500E-03,+40.16175E-03,-732.77368E-03,-18.80496E-03,+1.33757846E+00
-19.75000E-03,+40.16175E-03,-891.56758E-03,-19.55872E-03,+1.30692526E+00
-19.72500E-03,+40.16175E-03,-1.04483392E+00,-19.10648E-03,+1.25667400E+00
-19.70000E-03,+40.16175E-03,-1.23377850E+00,-18.80496E-03,+1.21898556E+00
-19.67500E-03,+40.16175E-03,-1.39206988E+00,-18.80496E-03,+1.20642275E+00
-19.65000E-03,+40.16175E-03,-1.52021074E+00,-18.80496E-03,+1.19385993E+00
-19.62500E-03,+40.16175E-03,-1.64031102E+00,-19.30747E-03,+1.17375935E+00
-19.60000E-03,+40.16175E-03,-1.80011017E+00,-20.06124E-03,+1.13808096E+00
-19.57500E-03,+40.16175E-03,-1.96091427E+00,-18.80496E-03,+1.09335742E+00
-19.55000E-03,+41.26727E-03,-2.10513546E+00,-18.80496E-03,+1.05566898E+00
-19.52500E-03,+40.16175E-03,-2.23528590E+00,-18.80496E-03,+1.03054335E+00
-19.50000E-03,+41.41803E-03,-2.38151714E+00,-19.81000E-03,+1.00541772E+00
-19.47500E-03,+40.96577E-03,-2.46091421E+00,-18.80496E-03,+997.37744E-03
-19.45000E-03,+40.16175E-03,-2.59960760E+00,-20.06124E-03,+980.29209E-03
-19.42500E-03,+40.16175E-03,-2.68754738E+00,-20.06124E-03,+963.70910E-03
-19.40000E-03,+40.16175E-03,-2.81568792E+00,-19.86023E-03,+930.04084E-03
-19.37500E-03,+40.16175E-03,-2.91418064E+00,-20.06124E-03,+892.35239E-03
-19.35000E-03,+40.16175E-03,-3.02523566E+00,-20.06124E-03,+869.23673E-03
-19.32500E-03,+40.16175E-03,-3.12825091E+00,-20.06124E-03,+842.10114E-03
-19.30000E-03,+40.16175E-03,-3.22875334E+00,-19.40797E-03,+823.00557E-03
-19.27500E-03,+40.16175E-03,-3.34232127E+00,-19.60897E-03,+816.97551E-03
-19.25000E-03,+40.16175E-03,-3.43428098E+00,-19.80998E-03,+804.41269E-03
-19.22500E-03,+40.16175E-03,-3.55588903E+00,-18.80496E-03,+803.91009E-03
-19.20000E-03,+40.16175E-03,-3.66493425E+00,-18.80496E-03,+791.84988E-03
-19.17500E-03,+41.41803E-03,-3.79910511E+00,-18.80496E-03,+779.28707E-03
-19.15000E-03,+40.16175E-03,-3.91669333E+00,-19.35772E-03,+759.68898E-03
-19.12500E-03,+40.16175E-03,-4.06744682E+00,-18.80496E-03,+741.59862E-03
-19.10000E-03,+40.16175E-03,-4.22674331E+00,-18.80496E-03,+713.45783E-03
-19.07500E-03,+40.16175E-03,-4.38603979E+00,-18.80496E-03,+690.34225E-03
-19.05000E-03,+40.16175E-03,-4.48252221E+00,-18.80496E-03,+666.22174E-03
-19.02500E-03,+40.16175E-03,-4.64181869E+00,-19.75975E-03,+641.09611E-03
-19.00000E-03,+39.65924E-03,-4.80865296E+00,-19.55874E-03,+628.53330E-03
-18.97500E-03,+40.16175E-03,-4.95186924E+00,-18.80496E-03,+615.97048E-03
-18.95000E-03,+40.16175E-03,-5.11066302E+00,-19.70947E-03,+603.40767E-03
-18.92500E-03,+41.26726E-03,-5.25538664E+00,-18.80496E-03,+601.90003E-03
-18.90000E-03,+40.16175E-03,-5.42523589E+00,-18.80496E-03,+590.84485E-03
-18.87500E-03,+40.41299E-03,-5.59257268E+00,-18.80496E-03,+578.28204E-03
-18.85000E-03,+40.61400E-03,-5.76392967E+00,-18.80496E-03,+565.71923E-03
-18.82500E-03,+40.16175E-03,-5.95287440E+00,-18.80496E-03,+553.15641E-03
-18.80000E-03,+41.01601E-03,-6.10865309E+00,-19.20698E-03,+536.57339E-03
-18.77500E-03,+41.41803E-03,-6.29307542E+00,-20.06124E-03,+526.02063E-03
-18.75000E-03,+41.41803E-03,-6.45689431E+00,-20.06124E-03,+502.90515E-03
-18.72500E-03,+40.16175E-03,-6.65186908E+00,-20.06124E-03,+502.90515E-03
-18.70000E-03,+41.41803E-03,-6.83428115E+00,-19.20696E-03,+465.21671E-03
-18.67500E-03,+40.81502E-03,-7.01066317E+00,-20.06124E-03,+452.65390E-03
-18.65000E-03,+40.16175E-03,-7.15789946E+00,-19.25723E-03,+440.09108E-03
-18.62500E-03,+40.16175E-03,-7.31116580E+00,-19.80998E-03,+427.52827E-03
-18.60000E-03,+40.16175E-03,-7.46392951E+00,-20.06124E-03,+414.96546E-03
-18.57500E-03,+40.16175E-03,-7.64433153E+00,-19.91050E-03,+414.96546E-03
-18.55000E-03,+40.16175E-03,-7.81217073E+00,-20.06124E-03,+402.40264E-03
-18.52500E-03,+40.16175E-03,-7.95488430E+00,-20.06124E-03,+402.40264E-03
-18.50000E-03,+40.66427E-03,-8.09257263E+00,-20.06124E-03,+389.83983E-03
-18.47500E-03,+40.46326E-03,-8.25940670E+00,-20.06124E-03,+389.83983E-03
-18.45000E-03,+41.41803E-03,-8.40714551E+00,-20.06124E-03,+377.27701E-03
-18.42500E-03,+41.41803E-03,-8.54985930E+00,-18.90545E-03,+377.27701E-03
-18.40000E-03,+41.41803E-03,-8.68704489E+00,-19.10646E-03,+364.71420E-03
-18.37500E-03,+41.41803E-03,-8.84634138E+00,-19.30746E-03,+357.17640E-03
-18.35000E-03,+41.41803E-03,-9.00413056E+00,-18.80496E-03,+352.15138E-03
-18.32500E-03,+41.41803E-03,-9.12171850E+00,-20.06124E-03,+339.58857E-03
-18.30000E-03,+41.41803E-03,-9.26141676E+00,-20.06124E-03,+325.51810E-03
-18.27500E-03,+41.41803E-03,-9.40764804E+00,-20.06124E-03,+302.40252E-03
-18.25000E-03,+41.16678E-03,-9.51468322E+00,-19.81000E-03,+291.84976E-03
-18.22500E-03,+41.41803E-03,-9.65588901E+00,-18.80496E-03,+281.29699E-03
-18.20000E-03,+40.76477E-03,-9.77297456E+00,-20.06124E-03,+276.77450E-03
-18.17500E-03,+41.41803E-03,-9.86543676E+00,-20.06124E-03,+264.21169E-03
-18.15000E-03,+41.41803E-03,-9.96794957E+00,-20.06124E-03,+251.64887E-03
-18.12500E-03,+41.41801E-03,-10.06242168E+00,-20.06124E-03,+251.64875E-03
-18.10000E-03,+41.41803E-03,-10.12121578E+00,-20.06124E-03,+228.53317E-03
-18.07500E-03,+40.56374E-03,-10.22171817E+00,-19.20696E-03,+230.54322E-03
-18.05000E-03,+40.16175E-03,-10.27598940E+00,-20.06124E-03,+219.99045E-03
-18.02500E-03,+40.16175E-03,-10.34332621E+00,-20.06124E-03,+213.96043E-03
-18.00000E-03,+41.16676E-03,-10.41920574E+00,-18.80496E-03,+213.96043E-03
-17.97500E-03,+40.21201E-03,-10.47699443E+00,-20.06124E-03,+201.39761E-03
-17.95000E-03,+40.16175E-03,-10.53679368E+00,-20.06124E-03,+201.39761E-03
-17.92500E-03,+41.06628E-03,-10.61166793E+00,-20.06124E-03,+201.39761E-03
-17.90000E-03,+41.41803E-03,-10.67247195E+00,-20.06124E-03,+201.39761E-03
-17.87500E-03,+41.41803E-03,-10.77598967E+00,-20.06124E-03,+188.83480E-03
-17.85000E-03,+41.11651E-03,-10.86945687E+00,-20.06124E-03,+188.83480E-03
-17.82500E-03,+41.41803E-03,-10.95739684E+00,-20.06124E-03,+188.83480E-03
-17.80000E-03,+41.41803E-03,-11.06644180E+00,-20.06124E-03,+188.83480E-03
-17.77500E-03,+41.41803E-03,-11.19960777E+00,-20.06124E-03,+188.83480E-03
-17.75000E-03,+40.91553E-03,-11.34131645E+00,-19.30746E-03,+183.80981E-03
-17.72500E-03,+41.41803E-03,-11.49307511E+00,-18.80496E-03,+176.27199E-03
-17.70000E-03,+40.51352E-03,-11.66493441E+00,-18.80496E-03,+176.27199E-03
-17.67500E-03,+41.41803E-03,-11.82423089E+00,-18.80496E-03,+176.27199E-03
-17.65000E-03,+41.41803E-03,-11.96995982E+00,-18.80496E-03,+175.76961E-03
-17.62500E-03,+41.41803E-03,-12.11518581E+00,-19.05620E-03,+163.70917E-03
-17.60000E-03,+41.41803E-03,-12.27699472E+00,-18.80496E-03,+155.66883E-03
-17.57500E-03,+41.41803E-03,-12.44885402E+00,-20.06124E-03,+151.14636E-03
-17.55000E-03,+41.41803E-03,-12.59106536E+00,-20.06124E-03,+151.14636E-03
-17.52500E-03,+41.41803E-03,-12.73377893E+00,-19.86022E-03,+149.13617E-03
-17.50000E-03,+41.41803E-03,-12.87649208E+00,-20.06124E-03,+138.58354E-03
-17.47500E-03,+41.41803E-03,-13.03176889E+00,-20.06124E-03,+138.58354E-03
-17.45000E-03,+40.56374E-03,-13.14081398E+00,-20.06124E-03,+117.47787E-03
-17.42500E-03,+41.41803E-03,-13.29156760E+00,-20.06124E-03,+113.45792E-03
-17.40000E-03,+40.16175E-03,-13.42573846E+00,-20.06124E-03,+113.45792E-03
-17.37500E-03,+41.41803E-03,-13.54232182E+00,-20.06124E-03,+100.89510E-03
-17.35000E-03,+41.36776E-03,-13.68151736E+00,-20.06124E-03,+100.89510E-03
-17.32500E-03,+41.26729E-03,-13.81267344E+00,-20.06124E-03,+99.38771E-03
-17.30000E-03,+40.16175E-03,-13.92473345E+00,-20.06124E-03,+79.28691E-03
-17.27500E-03,+40.16175E-03,-14.06443179E+00,-20.06124E-03,+75.76947E-03
-17.25000E-03,+40.16175E-03,-14.15538672E+00,-20.06124E-03,+75.76947E-03
-17.22500E-03,+40.16175E-03,-14.26443195E+00,-20.06124E-03,+63.20666E-03
-17.20000E-03,+41.41803E-03,-14.34835155E+00,-20.06124E-03,+63.20666E-03
-17.17500E-03,+41.41803E-03,-14.44583883E+00,-20.06124E-03,+50.64384E-03
-17.15000E-03,+40.46324E-03,-14.50664285E+00,-20.06124E-03,+53.65877E-03
-17.12500E-03,+40.66424E-03,-14.59257250E+00,-18.80496E-03,+45.61887E-03
-17.10000E-03,+40.71453E-03,-14.65890432E+00,-18.80496E-03,+38.08103E-03
-17.07500E-03,+40.16175E-03,-14.71418055E+00,-19.70947E-03,+38.08103E-03
-17.05000E-03,+41.26726E-03,-14.78754738E+00,-18.80496E-03,+38.08103E-03
-17.02500E-03,+40.16175E-03,-14.84835140E+00,-18.80496E-03,+38.08103E-03
-17.00000E-03,+41.41803E-03,-14.88402980E+00,-20.06124E-03,+35.56863E-03
-16.97500E-03,+41.41803E-03,-14.91970819E+00,-18.80496E-03,+25.51822E-03
-16.95000E-03,+40.76478E-03,-15.00563784E+00,-18.80496E-03,+18.98571E-03
-16.92500E-03,+41.41803E-03,-15.06644186E+00,-18.80496E-03,+16.97566E-03
-16.90000E-03,+41.41803E-03,-15.11468307E+00,-18.80496E-03,+12.95540E-03
-16.87500E-03,+41.41803E-03,-15.20061288E+00,-20.06123E-03,+12.95540E-03
-16.85000E-03,+41.41803E-03,-15.27397955E+00,-18.80496E-03,+12.95540E-03
-16.82500E-03,+41.41803E-03,-15.34332645E+00,-19.65925E-03,+12.95540E-03
-16.80000E-03,+41.41803E-03,-15.45237168E+00,-20.06124E-03,+12.95540E-03
-16.77500E-03,+40.61402E-03,-15.51920569E+00,-19.60897E-03,+8.43262E-03
-16.75000E-03,+41.41803E-03,-15.62021088E+00,-19.80997E-03,+10.44267E-03
-16.72500E-03,+41.41803E-03,-15.70413048E+00,-20.06124E-03,+392.59E-06
-16.70000E-03,+42.52357E-03,-15.83679397E+00,-18.95570E-03,+392.59E-06
-16.67500E-03,+41.41803E-03,-15.90965812E+00,-19.15670E-03,+392.59E-06
-16.65000E-03,+41.41803E-03,-16.02573870E+00,-20.06124E-03,+392.59E-06
-16.62500E-03,+41.41803E-03,-16.11016047E+00,-20.06124E-03,+392.59E-06
-16.60000E-03,+42.37278E-03,-16.22724624E+00,-19.75972E-03,+392.59E-06
-16.57500E-03,+42.57379E-03,-16.30714540E+00,-20.06124E-03,+392.59E-06
-16.55000E-03,+40.26223E-03,-16.41619097E+00,-18.80496E-03,+392.59E-06
-16.52500E-03,+41.41803E-03,-16.50413033E+00,-19.10645E-03,+392.59E-06
-16.50000E-03,+40.16175E-03,-16.61769851E+00,-18.80496E-03,-12.17023E-03
-16.47500E-03,+41.41803E-03,-16.71367807E+00,-18.80496E-03,+392.59E-06
-16.45000E-03,+41.41803E-03,-16.83729616E+00,-18.80496E-03,-12.17023E-03
-16.42500E-03,+41.41803E-03,-16.89960790E+00,-20.06124E-03,-12.17023E-03
-16.40000E-03,+41.41803E-03,-16.99609031E+00,-18.80496E-03,-12.17023E-03
-16.37500E-03,+41.41803E-03,-17.08252230E+00,-20.06124E-03,-12.17023E-03
-16.35000E-03,+41.41803E-03,-17.17196989E+00,-20.06124E-03,-12.17023E-03
-16.32500E-03,+41.41803E-03,-17.26694441E+00,-19.45821E-03,-12.17023E-03
-16.30000E-03,+41.41803E-03,-17.34433152E+00,-20.06124E-03,-12.17023E-03
-16.27500E-03,+41.41803E-03,-17.42624089E+00,-20.06124E-03,-12.17023E-03
-16.25000E-03,+41.41803E-03,-17.49960773E+00,-20.06124E-03,-12.17023E-03
-16.22500E-03,+41.41803E-03,-17.55840188E+00,-19.00595E-03,-12.17023E-03
-16.20000E-03,+41.41803E-03,-17.64232148E+00,-20.06124E-03,-12.17023E-03
-16.17500E-03,+41.41803E-03,-17.70714542E+00,-20.06124E-03,-12.17023E-03
-16.15000E-03,+41.41803E-03,-17.75990943E+00,-19.25724E-03,-16.69302E-03
-16.12500E-03,+41.41803E-03,-17.83880353E+00,-19.80997E-03,-22.22029E-03
-16.10000E-03,+41.41803E-03,-17.88955749E+00,-20.06124E-03,-12.67292E-03
-16.07500E-03,+41.41803E-03,-17.92523588E+00,-19.91051E-03,-24.73304E-03
-16.05000E-03,+41.41803E-03,-17.97347709E+00,-19.70950E-03,-24.73304E-03
-16.02500E-03,+41.41803E-03,-18.04131647E+00,-19.35771E-03,-24.73304E-03
-16.00000E-03,+41.41803E-03,-18.08252232E+00,-20.06124E-03,-24.73304E-03
-15.97500E-03,+40.16175E-03,-18.11820071E+00,-20.06124E-03,-24.73304E-03
-15.95000E-03,+40.26227E-03,-18.16644192E+00,-20.06124E-03,-24.73304E-03
-15.92500E-03,+41.41803E-03,-18.22624110E+00,-20.06124E-03,-24.73304E-03
-15.90000E-03,+41.41803E-03,-18.26292433E+00,-20.06124E-03,-34.28097E-03
-15.87500E-03,+41.41803E-03,-18.29860272E+00,-20.06124E-03,-37.29585E-03
-15.85000E-03,+41.41803E-03,-18.32875328E+00,-20.06124E-03,-37.29585E-03
-15.82500E-03,+42.67431E-03,-18.35739669E+00,-19.70947E-03,-37.29585E-03
-15.80000E-03,+41.41803E-03,-18.38051227E+00,-20.06124E-03,-37.29585E-03
-15.77500E-03,+41.41803E-03,-18.40362785E+00,-20.06124E-03,-37.29585E-03
-15.75000E-03,+40.41298E-03,-18.40413017E+00,-19.05620E-03,-37.29585E-03
-15.72500E-03,+41.41803E-03,-18.42121540E+00,-20.06124E-03,-37.29585E-03
-15.70000E-03,+40.81499E-03,-18.42272333E+00,-18.80496E-03,-37.29585E-03
-15.67500E-03,+41.41803E-03,-18.42523550E+00,-20.06124E-03,-37.29585E-03
-15.65000E-03,+41.41803E-03,-18.43126605E+00,-20.06124E-03,-39.30610E-03
-15.62500E-03,+42.67429E-03,-18.44181861E+00,-20.06122E-03,-37.29605E-03
-15.60000E-03,+41.41803E-03,-18.45438143E+00,-18.80496E-03,-47.84882E-03
-15.57500E-03,+41.41803E-03,-18.46694424E+00,-19.65925E-03,-45.83877E-03
-15.55000E-03,+41.41803E-03,-18.47347711E+00,-19.45825E-03,-49.85867E-03
-15.52500E-03,+41.41803E-03,-18.47950705E+00,-20.06124E-03,-37.29585E-03
-15.50000E-03,+41.41803E-03,-18.48201982E+00,-20.06124E-03,-49.85867E-03
-15.47500E-03,+41.41803E-03,-18.49206987E+00,-18.80496E-03,-49.85867E-03
-15.45000E-03,+41.41803E-03,-18.50463268E+00,-19.91051E-03,-49.85867E-03
-15.42500E-03,+41.41803E-03,-18.50463268E+00,-18.80496E-03,-49.85867E-03
-15.40000E-03,+42.12157E-03,-18.51719550E+00,-20.06124E-03,-56.89405E-03
-15.37500E-03,+42.67431E-03,-18.51719550E+00,-20.06124E-03,-57.39615E-03
-15.35000E-03,+41.41803E-03,-18.51719550E+00,-18.80496E-03,-62.42148E-03
-15.32500E-03,+41.41803E-03,-18.52975831E+00,-20.06124E-03,-62.42148E-03
-15.30000E-03,+41.41803E-03,-18.54131631E+00,-20.06124E-03,-50.86348E-03
-15.27500E-03,+41.41803E-03,-18.54232112E+00,-20.06124E-03,-62.42148E-03
-15.25000E-03,+41.41803E-03,-18.54232112E+00,-20.06124E-03,-49.85867E-03
-15.22500E-03,+41.41803E-03,-18.55488394E+00,-18.80496E-03,-56.89363E-03
-15.20000E-03,+41.41803E-03,-18.55840174E+00,-20.06124E-03,-62.42148E-03
-15.17500E-03,+41.41803E-03,-18.56744675E+00,-18.95574E-03,-62.42148E-03
-15.15000E-03,+41.41803E-03,-18.58000957E+00,-20.06124E-03,-62.42148E-03
-15.12500E-03,+41.66926E-03,-18.59257238E+00,-20.06124E-03,-62.42148E-03
-15.10000E-03,+42.67431E-03,-18.60513520E+00,-19.60900E-03,-74.98430E-03
-15.07500E-03,+42.07127E-03,-18.61166764E+00,-19.45821E-03,-62.42148E-03
-15.05000E-03,+41.41803E-03,-18.62171833E+00,-20.06124E-03,-62.42148E-03
-15.02500E-03,+42.47328E-03,-18.63227109E+00,-20.06124E-03,-62.42148E-03
-15.00000E-03,+42.67431E-03,-18.63026082E+00,-20.06124E-03,-74.98408E-03
-14.97500E-03,+42.67431E-03,-18.63227065E+00,-19.86026E-03,-74.98430E-03
-14.95000E-03,+41.41803E-03,-18.65136657E+00,-20.06124E-03,-70.96442E-03
-14.92500E-03,+41.41803E-03,-18.65538645E+00,-20.06124E-03,-74.98430E-03
-14.90000E-03,+42.22203E-03,-18.65086362E+00,-20.06124E-03,-74.98430E-03
-14.87500E-03,+41.41803E-03,-18.65789924E+00,-20.06124E-03,-74.98430E-03
-14.85000E-03,+41.41803E-03,-18.66794927E+00,-18.80496E-03,-62.92422E-03
-14.82500E-03,+41.41803E-03,-18.67900477E+00,-18.80496E-03,-73.47698E-03
-14.80000E-03,+41.41803E-03,-18.68051208E+00,-18.80496E-03,-74.98430E-03
-14.77500E-03,+41.41803E-03,-18.68051208E+00,-19.35770E-03,-74.98430E-03
-14.75000E-03,+41.41803E-03,-18.68051208E+00,-19.30750E-03,-74.98430E-03
-14.72500E-03,+41.41803E-03,-18.68352738E+00,-20.06124E-03,-74.98430E-03
-14.70000E-03,+41.41803E-03,-18.69307489E+00,-20.06124E-03,-74.98430E-03
-14.67500E-03,+41.41803E-03,-18.69307489E+00,-20.06124E-03,-86.54232E-03
-14.65000E-03,+41.41803E-03,-18.69307489E+00,-20.06124E-03,-74.98430E-03
-14.62500E-03,+41.41803E-03,-18.69307489E+00,-20.06124E-03,-87.54711E-03
-14.60000E-03,+40.16175E-03,-18.69307489E+00,-20.06124E-03,-82.01924E-03
