x-axis,1,2,3
second,Volt,Volt,Volt
+38.000E-03,-742.007E-03,+1.160948E+00,+2.227740E+00
+38.100E-03,-683.012E-03,+1.234415E+00,+2.226484E+00
+38.200E-03,-584.218E-03,+1.335219E+00,+2.226333E+00
+38.300E-03,-506.429E-03,+1.406777E+00,+2.225228E+00
+38.400E-03,-439.595E-03,+1.472908E+00,+2.224524E+00
+38.500E-03,-380.700E-03,+1.535320E+00,+2.226484E+00
+38.600E-03,-325.625E-03,+1.592506E+00,+2.226182E+00
+38.700E-03,-283.715E-03,+1.636325E+00,+2.225228E+00
+38.800E-03,-237.786E-03,+1.684767E+00,+2.222816E+00
+38.900E-03,-196.680E-03,+1.728385E+00,+2.223670E+00
+39.000E-03,-148.037E-03,+1.770998E+00,+2.223971E+00
+39.100E-03,-104.720E-03,+1.815320E+00,+2.223971E+00
+39.200E-03,-88.037E-03,+1.833812E+00,+2.223620E+00
+39.300E-03,-86.228E-03,+1.834114E+00,+2.222715E+00
+39.400E-03,-73.967E-03,+1.846074E+00,+2.221459E+00
+39.500E-03,-9.343E-03,+1.909692E+00,+2.221710E+00
+39.600E-03,+55.682E-03,+1.971601E+00,+2.221459E+00
+39.700E-03,+114.576E-03,+2.033310E+00,+2.222715E+00
+39.800E-03,+159.903E-03,+2.079038E+00,+2.222313E+00
+39.900E-03,+208.043E-03,+2.128084E+00,+2.221258E+00
+40.000E-03,+257.993E-03,+2.170496E+00,+2.220203E+00
+40.100E-03,+310.858E-03,+2.227983E+00,+2.221258E+00
+40.200E-03,+364.526E-03,+2.278636E+00,+2.220605E+00
+40.300E-03,+398.797E-03,+2.312506E+00,+2.222112E+00
+40.400E-03,+434.074E-03,+2.326476E+00,+2.237891E+00
+40.500E-03,+493.672E-03,+2.360445E+00,+2.268946E+00
+40.600E-03,+573.270E-03,+2.407481E+00,+2.313720E+00
+40.700E-03,+674.576E-03,+2.457933E+00,+2.362062E+00
+40.800E-03,+757.390E-03,+2.506174E+00,+2.409248E+00
+40.900E-03,+825.631E-03,+2.535420E+00,+2.442313E+00
+41.000E-03,+870.053E-03,+2.558435E+00,+2.467439E+00
+41.100E-03,+910.556E-03,+2.576224E+00,+2.488343E+00
+41.200E-03,+942.415E-03,+2.595320E+00,+2.507037E+00
+41.300E-03,+966.134E-03,+2.602656E+00,+2.520353E+00
+41.400E-03,+995.481E-03,+2.616526E+00,+2.534625E+00
+41.500E-03,+1.024325E+00,+2.638335E+00,+2.549348E+00
+41.600E-03,+1.075079E+00,+2.668486E+00,+2.573871E+00
+41.700E-03,+1.143018E+00,+2.702355E+00,+2.609047E+00
+41.800E-03,+1.220506E+00,+2.749591E+00,+2.651208E+00
+41.900E-03,+1.292566E+00,+2.788184E+00,+2.690956E+00
+42.000E-03,+1.352466E+00,+2.812204E+00,+2.720203E+00
+42.100E-03,+1.390053E+00,+2.835420E+00,+2.741911E+00
+42.200E-03,+1.411159E+00,+2.843862E+00,+2.756584E+00
+42.300E-03,+1.429651E+00,+2.849692E+00,+2.762464E+00
+42.400E-03,+1.444325E+00,+2.859340E+00,+2.770856E+00
+42.500E-03,+1.471561E+00,+2.874013E+00,+2.780504E+00
+42.600E-03,+1.504325E+00,+2.885772E+00,+2.799600E+00
+42.700E-03,+1.549651E+00,+2.911802E+00,+2.820755E+00
+42.800E-03,+1.593672E+00,+2.935722E+00,+2.844675E+00
+42.900E-03,+1.642616E+00,+2.962857E+00,+2.869097E+00
+43.000E-03,+1.684124E+00,+2.985571E+00,+2.893569E+00
+43.100E-03,+1.715481E+00,+2.999641E+00,+2.907590E+00
+43.200E-03,+1.727541E+00,+3.004365E+00,+2.919801E+00
+43.300E-03,+1.742214E+00,+3.008988E+00,+2.925529E+00
+43.400E-03,+1.756888E+00,+3.014717E+00,+2.932665E+00
+43.500E-03,+1.764023E+00,+3.020747E+00,+2.938544E+00
+43.600E-03,+1.765531E+00,+3.024767E+00,+2.941308E+00
+43.700E-03,+1.768043E+00,+3.024767E+00,+2.941409E+00
+43.800E-03,+1.768043E+00,+3.024767E+00,+2.942564E+00
+43.900E-03,+1.770556E+00,+3.024767E+00,+2.943519E+00
+44.000E-03,+1.773068E+00,+3.025772E+00,+2.943821E+00
+44.100E-03,+1.778094E+00,+3.027279E+00,+2.945077E+00
+44.200E-03,+1.781310E+00,+3.027279E+00,+2.945429E+00
+44.300E-03,+1.788144E+00,+3.029792E+00,+2.947589E+00
+44.400E-03,+1.790556E+00,+3.032204E+00,+2.947589E+00
+44.500E-03,+1.793169E+00,+3.029792E+00,+2.949851E+00
+44.600E-03,+1.795682E+00,+3.031400E+00,+2.951358E+00
+44.700E-03,+1.795682E+00,+3.032305E+00,+2.951961E+00
+44.800E-03,+1.795682E+00,+3.029792E+00,+2.952615E+00
+44.900E-03,+1.795279E+00,+3.029792E+00,+2.951358E+00
+45.000E-03,+1.795682E+00,+3.027279E+00,+2.950102E+00
+45.100E-03,+1.793169E+00,+3.027279E+00,+2.950102E+00
+45.200E-03,+1.790656E+00,+3.024767E+00,+2.948846E+00
+45.300E-03,+1.786837E+00,+3.019742E+00,+2.948193E+00
+45.400E-03,+1.783119E+00,+3.016325E+00,+2.948846E+00
+45.500E-03,+1.777591E+00,+3.011702E+00,+2.947338E+00
+45.600E-03,+1.767842E+00,+3.002053E+00,+2.946333E+00
+45.700E-03,+1.748847E+00,+2.982958E+00,+2.945077E+00
+45.800E-03,+1.708747E+00,+2.941048E+00,+2.944725E+00
+45.900E-03,+1.654073E+00,+2.885973E+00,+2.943821E+00
+46.000E-03,+1.602214E+00,+2.831802E+00,+2.943318E+00
+46.100E-03,+1.549048E+00,+2.774315E+00,+2.942564E+00
+46.200E-03,+1.480405E+00,+2.706777E+00,+2.942564E+00
+46.300E-03,+1.410154E+00,+2.641752E+00,+2.942564E+00
+46.400E-03,+1.353973E+00,+2.581752E+00,+2.941308E+00
+46.500E-03,+1.290154E+00,+2.522254E+00,+2.941308E+00
+46.600E-03,+1.233772E+00,+2.460646E+00,+2.940755E+00
+46.700E-03,+1.185229E+00,+2.403862E+00,+2.940052E+00
+46.800E-03,+1.128646E+00,+2.354918E+00,+2.939901E+00
+46.900E-03,+1.079903E+00,+2.306576E+00,+2.940052E+00
+47.000E-03,+1.027340E+00,+2.256928E+00,+2.938796E+00
+47.100E-03,+976.284E-03,+2.203561E+00,+2.938343E+00
+47.200E-03,+917.692E-03,+2.145671E+00,+2.936886E+00
+47.300E-03,+855.380E-03,+2.083561E+00,+2.936283E+00
+47.400E-03,+792.465E-03,+2.019038E+00,+2.936484E+00
+47.500E-03,+722.817E-03,+1.956928E+00,+2.936283E+00
+47.600E-03,+660.305E-03,+1.889792E+00,+2.936082E+00
+47.700E-03,+601.209E-03,+1.835320E+00,+2.934172E+00
+47.800E-03,+549.249E-03,+1.778234E+00,+2.933117E+00
+47.900E-03,+507.239E-03,+1.736325E+00,+2.933318E+00
+48.000E-03,+457.993E-03,+1.692103E+00,+2.930002E+00
+48.100E-03,+392.566E-03,+1.624164E+00,+2.931258E+00
+48.200E-03,+305.330E-03,+1.537229E+00,+2.931107E+00
+48.300E-03,+222.717E-03,+1.452505E+00,+2.930002E+00
+48.400E-03,+160.506E-03,+1.396023E+00,+2.928042E+00
+48.500E-03,+104.224E-03,+1.343360E+00,+2.926986E+00
+48.600E-03,+46.435E-03,+1.279239E+00,+2.925278E+00
+48.700E-03,-1.404E-03,+1.232707E+00,+2.927489E+00
+48.800E-03,-40.198E-03,+1.191199E+00,+2.926233E+00
+48.900E-03,-78.791E-03,+1.151601E+00,+2.925278E+00
+49.000E-03,-86.228E-03,+1.145370E+00,+2.924976E+00
+49.100E-03,-88.741E-03,+1.142857E+00,+2.924976E+00
+49.200E-03,-91.253E-03,+1.139641E+00,+2.924625E+00
+49.300E-03,-112.861E-03,+1.116526E+00,+2.923720E+00
+49.400E-03,-166.128E-03,+1.062958E+00,+2.923720E+00
+49.500E-03,-225.424E-03,+1.001149E+00,+2.923720E+00
+49.600E-03,-282.007E-03,+945.470E-03,+2.923268E+00
+49.700E-03,-329.746E-03,+888.184E-03,+2.922464E+00
+49.800E-03,-374.168E-03,+842.355E-03,+2.922464E+00
+49.900E-03,-423.213E-03,+794.918E-03,+2.922263E+00
+50.000E-03,-473.163E-03,+748.385E-03,+2.921208E+00
+50.100E-03,-521.002E-03,+702.254E-03,+2.921208E+00
+50.200E-03,-568.741E-03,+648.485E-03,+2.921208E+00
+50.300E-03,-625.525E-03,+589.892E-03,+2.921208E+00
+50.400E-03,-691.253E-03,+530.093E-03,+2.920755E+00
+50.500E-03,-755.575E-03,+461.450E-03,+2.920956E+00
+50.600E-03,-823.414E-03,+393.511E-03,+2.919951E+00
+50.700E-03,-891.253E-03,+328.385E-03,+2.919951E+00
+50.800E-03,-957.484E-03,+266.274E-03,+2.918695E+00
+50.900E-03,-1.012560E+00,+210.897E-03,+2.918695E+00
+51.000E-03,-1.061605E+00,+158.435E-03,+2.918695E+00
+51.100E-03,-1.109344E+00,+113.410E-03,+2.917439E+00
+51.200E-03,-1.134369E+00,+84.465E-03,+2.918695E+00
+51.300E-03,-1.163314E+00,+65.169E-03,+2.917539E+00
+51.400E-03,-1.195072E+00,+27.179E-03,+2.917439E+00
+51.500E-03,-1.249545E+00,-24.479E-03,+2.916182E+00
+51.600E-03,-1.290851E+00,-65.384E-03,+2.916182E+00
+51.700E-03,-1.306932E+00,-76.439E-03,+2.917439E+00
+51.800E-03,-1.338992E+00,-81.062E-03,+2.916333E+00
+51.900E-03,-1.389645E+00,-85.786E-03,+2.914976E+00
+52.000E-03,-1.456580E+00,-85.786E-03,+2.914675E+00
+52.100E-03,-1.526429E+00,-84.178E-03,+2.913670E+00
+52.200E-03,-1.585927E+00,-83.273E-03,+2.915579E+00
+52.300E-03,-1.632962E+00,-83.273E-03,+2.912012E+00
+52.400E-03,-1.662409E+00,-80.359E-03,+2.911157E+00
+52.500E-03,-1.684218E+00,-78.248E-03,+2.911157E+00
+52.600E-03,-1.696379E+00,-76.138E-03,+2.911358E+00
+52.700E-03,-1.719494E+00,-79.957E-03,+2.909901E+00
+52.800E-03,-1.747233E+00,-78.248E-03,+2.909248E+00
+52.900E-03,-1.787635E+00,-82.369E-03,+2.908645E+00
+53.000E-03,-1.832459E+00,-83.273E-03,+2.909650E+00
+53.100E-03,-1.873263E+00,-83.273E-03,+2.908595E+00
+53.200E-03,-1.909143E+00,-80.761E-03,+2.908494E+00
+53.300E-03,-1.939092E+00,-80.761E-03,+2.907388E+00
+53.400E-03,-1.962007E+00,-76.841E-03,+2.906132E+00
+53.500E-03,-1.970650E+00,-73.223E-03,+2.906132E+00
+53.600E-03,-1.971253E+00,-70.107E-03,+2.905177E+00
+53.700E-03,-1.968138E+00,-63.173E-03,+2.906032E+00
+53.800E-03,-1.968138E+00,-63.173E-03,+2.906032E+00
+53.900E-03,-1.968138E+00,-63.173E-03,+2.906132E+00
+54.000E-03,-1.969143E+00,-65.685E-03,+2.904876E+00
+54.100E-03,-1.971756E+00,-66.791E-03,+2.904876E+00
+54.200E-03,-1.973163E+00,-67.494E-03,+2.904876E+00
+54.300E-03,-1.975374E+00,-68.198E-03,+2.904876E+00
+54.400E-03,-1.975675E+00,-65.786E-03,+2.904876E+00
+54.500E-03,-1.980198E+00,-65.685E-03,+2.904625E+00
+54.600E-03,-1.980700E+00,-66.590E-03,+2.903620E+00
+54.700E-03,-1.981906E+00,-66.992E-03,+2.903620E+00
+54.800E-03,-1.983213E+00,-65.685E-03,+2.903620E+00
+54.900E-03,-1.983213E+00,-65.283E-03,+2.902564E+00
+55.000E-03,-1.983213E+00,-63.173E-03,+2.903620E+00
+55.100E-03,-1.983213E+00,-63.173E-03,+2.903620E+00
+55.200E-03,-1.981504E+00,-61.464E-03,+2.902363E+00
+55.300E-03,-1.979394E+00,-58.148E-03,+2.902363E+00
+55.400E-03,-1.978188E+00,-57.243E-03,+2.902363E+00
+55.500E-03,-1.975675E+00,-55.133E-03,+2.902363E+00
+55.600E-03,-1.970550E+00,-47.896E-03,+2.902363E+00
+55.700E-03,-1.944218E+00,-21.364E-03,+2.902363E+00
+55.800E-03,-1.903816E+00,+13.008E-03,+2.901107E+00
+55.900E-03,-1.855876E+00,+65.571E-03,+2.901811E+00
+56.000E-03,-1.802811E+00,+118.234E-03,+2.901107E+00
+56.100E-03,-1.743414E+00,+181.048E-03,+2.901107E+00
+56.200E-03,-1.680097E+00,+237.229E-03,+2.901107E+00
+56.300E-03,-1.615072E+00,+299.943E-03,+2.901107E+00
+56.400E-03,-1.557183E+00,+355.923E-03,+2.901107E+00
+56.500E-03,-1.501806E+00,+414.717E-03,+2.901107E+00
+56.600E-03,-1.442811E+00,+468.586E-03,+2.901107E+00
+56.700E-03,-1.387836E+00,+526.476E-03,+2.899851E+00
+56.800E-03,-1.338791E+00,+573.712E-03,+2.901107E+00
+56.900E-03,-1.292660E+00,+617.129E-03,+2.899901E+00
+57.000E-03,-1.249544E+00,+662.456E-03,+2.899851E+00
+57.100E-03,-1.204519E+00,+707.983E-03,+2.899851E+00
+57.200E-03,-1.155675E+00,+758.134E-03,+2.899851E+00
+57.300E-03,-1.097283E+00,+816.023E-03,+2.899851E+00
+57.400E-03,-1.035675E+00,+873.511E-03,+2.898595E+00
+57.500E-03,-975.675E-03,+936.827E-03,+2.898595E+00
+57.600E-03,-913.163E-03,+995.119E-03,+2.898595E+00
+57.700E-03,-859.896E-03,+1.050998E+00,+2.897740E+00
+57.800E-03,-808.439E-03,+1.105370E+00,+2.897338E+00
+57.900E-03,-767.836E-03,+1.143058E+00,+2.897338E+00
+58.000E-03,-727.936E-03,+1.180546E+00,+2.897338E+00
+58.100E-03,-665.424E-03,+1.249390E+00,+2.897338E+00
+58.200E-03,-571.052E-03,+1.348385E+00,+2.897338E+00
+58.300E-03,-492.459E-03,+1.421149E+00,+2.897338E+00
+58.400E-03,-421.705E-03,+1.486878E+00,+2.897338E+00
+58.500E-03,-366.630E-03,+1.550898E+00,+2.896584E+00
+58.600E-03,-313.163E-03,+1.604365E+00,+2.895127E+00
+58.700E-03,-265.926E-03,+1.656626E+00,+2.895981E+00
+58.800E-03,-217.886E-03,+1.704466E+00,+2.894826E+00
+58.900E-03,-177.786E-03,+1.745370E+00,+2.895780E+00
+59.000E-03,-132.962E-03,+1.789591E+00,+2.896082E+00
+59.100E-03,-95.474E-03,+1.827079E+00,+2.894826E+00
+59.200E-03,-86.228E-03,+1.833812E+00,+2.893218E+00
+59.300E-03,-83.715E-03,+1.836325E+00,+2.893419E+00
+59.400E-03,-64.218E-03,+1.855923E+00,+2.893569E+00
+59.500E-03,-1.303E-03,+1.918234E+00,+2.892313E+00
+59.600E-03,+64.124E-03,+1.979139E+00,+2.891861E+00
+59.700E-03,+120.807E-03,+2.038335E+00,+2.892313E+00
+59.800E-03,+163.219E-03,+2.083259E+00,+2.891911E+00
+59.900E-03,+213.069E-03,+2.132707E+00,+2.892112E+00
+60.000E-03,+265.531E-03,+2.175521E+00,+2.891057E+00
+60.100E-03,+315.883E-03,+2.233410E+00,+2.890002E+00
+60.200E-03,+371.260E-03,+2.284566E+00,+2.889399E+00
+60.300E-03,+434.074E-03,+2.346677E+00,+2.889801E+00
+60.400E-03,+501.410E-03,+2.416425E+00,+2.889801E+00
+60.500E-03,+568.546E-03,+2.486576E+00,+2.889801E+00
+60.600E-03,+635.682E-03,+2.555521E+00,+2.889750E+00
+60.700E-03,+703.119E-03,+2.620345E+00,+2.888544E+00
+60.800E-03,+762.717E-03,+2.682757E+00,+2.889801E+00
+60.900E-03,+825.631E-03,+2.743159E+00,+2.887841E+00
+61.000E-03,+873.571E-03,+2.795119E+00,+2.888544E+00
+61.100E-03,+918.094E-03,+2.835621E+00,+2.888243E+00
+61.200E-03,+954.375E-03,+2.867079E+00,+2.888544E+00
+61.300E-03,+973.672E-03,+2.886375E+00,+2.886132E+00
+61.400E-03,+1.004928E+00,+2.921852E+00,+2.886032E+00
+61.500E-03,+1.047440E+00,+2.962455E+00,+2.886032E+00
+61.600E-03,+1.076787E+00,+2.982857E+00,+2.895077E+00
+61.700E-03,+1.124727E+00,+3.004968E+00,+2.917037E+00
+61.800E-03,+1.199802E+00,+3.046375E+00,+2.956032E+00
+61.900E-03,+1.279802E+00,+3.089792E+00,+2.999901E+00
+62.000E-03,+1.353973E+00,+3.124264E+00,+3.038544E+00
+62.100E-03,+1.401008E+00,+3.153611E+00,+3.064323E+00
+62.200E-03,+1.425028E+00,+3.162958E+00,+3.079449E+00
+62.300E-03,+1.436385E+00,+3.165470E+00,+3.083268E+00
+62.400E-03,+1.444325E+00,+3.173410E+00,+3.088695E+00
+62.500E-03,+1.469048E+00,+3.188084E+00,+3.100856E+00
+62.600E-03,+1.503923E+00,+3.204867E+00,+3.117238E+00
+62.700E-03,+1.552164E+00,+3.225873E+00,+3.139047E+00
+62.800E-03,+1.597390E+00,+3.250998E+00,+3.164373E+00
+62.900E-03,+1.645129E+00,+3.281953E+00,+3.191961E+00
+63.000E-03,+1.686134E+00,+3.302154E+00,+3.212665E+00
+63.100E-03,+1.717893E+00,+3.318837E+00,+3.226635E+00
+63.200E-03,+1.727541E+00,+3.323762E+00,+3.240002E+00
+63.300E-03,+1.741511E+00,+3.328084E+00,+3.245328E+00
+63.400E-03,+1.759400E+00,+3.332707E+00,+3.251760E+00
+63.500E-03,+1.765531E+00,+3.338837E+00,+3.258394E+00
+63.600E-03,+1.768646E+00,+3.341953E+00,+3.261660E+00
+63.700E-03,+1.770556E+00,+3.343862E+00,+3.263017E+00
+63.800E-03,+1.773068E+00,+3.343862E+00,+3.264172E+00
+63.900E-03,+1.774978E+00,+3.346375E+00,+3.264172E+00
+64.000E-03,+1.778094E+00,+3.346375E+00,+3.264926E+00
+64.100E-03,+1.783119E+00,+3.347481E+00,+3.265981E+00
+64.200E-03,+1.788847E+00,+3.350697E+00,+3.265429E+00
+64.300E-03,+1.792867E+00,+3.351099E+00,+3.267941E+00
+64.400E-03,+1.793169E+00,+3.351400E+00,+3.269198E+00
+64.500E-03,+1.797692E+00,+3.353913E+00,+3.272715E+00
+64.600E-03,+1.798194E+00,+3.353913E+00,+3.272514E+00
+64.700E-03,+1.799501E+00,+3.353913E+00,+3.274223E+00
+64.800E-03,+1.798194E+00,+3.351400E+00,+3.275077E+00
+64.900E-03,+1.798194E+00,+3.351400E+00,+3.274424E+00
+65.000E-03,+1.798194E+00,+3.348888E+00,+3.276735E+00
+65.100E-03,+1.796084E+00,+3.346375E+00,+3.274424E+00
+65.200E-03,+1.795682E+00,+3.346375E+00,+3.274625E+00
+65.300E-03,+1.794375E+00,+3.343862E+00,+3.272966E+00
+65.400E-03,+1.790656E+00,+3.338837E+00,+3.272514E+00
+65.500E-03,+1.783119E+00,+3.333812E+00,+3.271459E+00
+65.600E-03,+1.772867E+00,+3.326174E+00,+3.270454E+00
+65.700E-03,+1.756385E+00,+3.307078E+00,+3.269348E+00
+65.800E-03,+1.717390E+00,+3.263360E+00,+3.269198E+00
+65.900E-03,+1.662717E+00,+3.210093E+00,+3.267238E+00
+66.000E-03,+1.611259E+00,+3.158435E+00,+3.267941E+00
+66.100E-03,+1.558395E+00,+3.096526E+00,+3.266685E+00
+66.200E-03,+1.488144E+00,+3.035923E+00,+3.266685E+00
+66.300E-03,+1.425229E+00,+2.973410E+00,+3.266685E+00
+66.400E-03,+1.365933E+00,+2.917229E+00,+3.266685E+00
+66.500E-03,+1.309249E+00,+2.856928E+00,+3.265429E+00
+66.600E-03,+1.247440E+00,+2.799239E+00,+3.265429E+00
+66.700E-03,+1.200606E+00,+2.748485E+00,+3.265429E+00
+66.800E-03,+1.152867E+00,+2.691903E+00,+3.264172E+00
+66.900E-03,+1.095380E+00,+2.643460E+00,+3.264172E+00
+67.000E-03,+1.050455E+00,+2.595119E+00,+3.264172E+00
+67.100E-03,+999.400E-03,+2.545269E+00,+3.264172E+00
+67.200E-03,+948.043E-03,+2.489892E+00,+3.263569E+00
+67.300E-03,+886.335E-03,+2.431199E+00,+3.262916E+00
+67.400E-03,+822.616E-03,+2.364465E+00,+3.262916E+00
+67.500E-03,+757.993E-03,+2.306174E+00,+3.262916E+00
+67.600E-03,+693.370E-03,+2.244063E+00,+3.261861E+00
+67.700E-03,+638.093E-03,+2.185370E+00,+3.262514E+00
+67.800E-03,+584.325E-03,+2.132505E+00,+3.262263E+00
+67.900E-03,+545.832E-03,+2.088988E+00,+3.262464E+00
+68.000E-03,+503.219E-03,+2.047380E+00,+3.261660E+00
+68.100E-03,+435.380E-03,+1.983460E+00,+3.262866E+00
+68.200E-03,+345.832E-03,+1.889591E+00,+3.261660E+00
+68.300E-03,+261.108E-03,+1.809993E+00,+3.260755E+00
+68.400E-03,+194.576E-03,+1.746375E+00,+3.260404E+00
+68.500E-03,+140.907E-03,+1.690093E+00,+3.260404E+00
+68.600E-03,+82.214E-03,+1.633511E+00,+3.259147E+00
+68.700E-03,+33.370E-03,+1.586576E+00,+3.259147E+00
+68.800E-03,-7.937E-03,+1.543159E+00,+3.259147E+00
+68.900E-03,-51.153E-03,+1.502053E+00,+3.259147E+00
+69.000E-03,-85.223E-03,+1.467983E+00,+3.259147E+00
+69.100E-03,-86.228E-03,+1.464465E+00,+3.259147E+00
+69.200E-03,-88.741E-03,+1.459440E+00,+3.257891E+00
+69.300E-03,-94.972E-03,+1.448787E+00,+3.257891E+00
+69.400E-03,-143.414E-03,+1.407279E+00,+3.257891E+00
+69.500E-03,-206.329E-03,+1.349390E+00,+3.256635E+00
+69.600E-03,-262.610E-03,+1.280546E+00,+3.254574E+00
+69.700E-03,-317.082E-03,+1.229792E+00,+3.254122E+00
+69.800E-03,-365.022E-03,+1.176526E+00,+3.254976E+00
+69.900E-03,-409.042E-03,+1.128284E+00,+3.254122E+00
+70.000E-03,-453.062E-03,+1.082556E+00,+3.252866E+00
+70.100E-03,-505.927E-03,+1.029289E+00,+3.252665E+00
+70.200E-03,-560.500E-03,+979.340E-03,+3.252464E+00
+70.300E-03,-611.555E-03,+916.425E-03,+3.251610E+00
+70.400E-03,-685.324E-03,+855.822E-03,+3.251157E+00
+70.500E-03,-744.017E-03,+790.596E-03,+3.250353E+00
+70.600E-03,-813.364E-03,+717.631E-03,+3.250303E+00
+70.700E-03,-885.625E-03,+655.018E-03,+3.250353E+00
+70.800E-03,-948.138E-03,+588.586E-03,+3.250353E+00
+70.900E-03,-1.006429E+00,+533.913E-03,+3.249097E+00
+71.000E-03,-1.056077E+00,+476.023E-03,+3.249097E+00
+71.100E-03,-1.099293E+00,+432.506E-03,+3.249097E+00
+71.200E-03,-1.131856E+00,+401.048E-03,+3.250253E+00
+71.300E-03,-1.158489E+00,+381.953E-03,+3.249097E+00
+71.400E-03,-1.186228E+00,+346.274E-03,+3.248796E+00
+71.500E-03,-1.243515E+00,+292.103E-03,+3.247841E+00
+71.600E-03,-1.305826E+00,+229.189E-03,+3.247841E+00
+71.700E-03,-1.370449E+00,+169.892E-03,+3.246584E+00
+71.800E-03,-1.430047E+00,+108.686E-03,+3.246584E+00
+71.900E-03,-1.490248E+00,+57.832E-03,+3.246584E+00
+72.000E-03,-1.532459E+00,+9.691E-03,+3.246584E+00
+72.100E-03,-1.568439E+00,-18.650E-03,+3.245780E+00
+72.200E-03,-1.594871E+00,-47.997E-03,+3.245328E+00
+72.300E-03,-1.611354E+00,-61.464E-03,+3.246182E+00
+72.400E-03,-1.619293E+00,-71.112E-03,+3.245328E+00
+72.500E-03,-1.633967E+00,-78.248E-03,+3.245328E+00
+72.600E-03,-1.658288E+00,-80.761E-03,+3.244273E+00
+72.700E-03,-1.695173E+00,-83.273E-03,+3.245328E+00
+72.800E-03,-1.739695E+00,-83.273E-03,+3.245328E+00
+72.900E-03,-1.792660E+00,-84.178E-03,+3.245328E+00
+73.000E-03,-1.847032E+00,-83.273E-03,+3.244072E+00
+73.100E-03,-1.890449E+00,-83.173E-03,+3.244072E+00
+73.200E-03,-1.923917E+00,-80.761E-03,+3.244072E+00
+73.300E-03,-1.941605E+00,-76.439E-03,+3.244072E+00
+73.400E-03,-1.960901E+00,-75.736E-03,+3.244072E+00
+73.500E-03,-1.965625E+00,-73.223E-03,+3.242816E+00
+73.600E-03,-1.968138E+00,-68.198E-03,+3.242816E+00
+73.700E-03,-1.965625E+00,-63.374E-03,+3.242816E+00
+73.800E-03,-1.965625E+00,-63.173E-03,+3.242816E+00
+73.900E-03,-1.965625E+00,-65.685E-03,+3.242816E+00
+74.000E-03,-1.968138E+00,-64.680E-03,+3.242816E+00
+74.100E-03,-1.971756E+00,-65.685E-03,+3.242816E+00
+74.200E-03,-1.973163E+00,-68.198E-03,+3.242816E+00
+74.300E-03,-1.975675E+00,-68.198E-03,+3.242816E+00
+74.400E-03,-1.975675E+00,-68.198E-03,+3.242816E+00
+74.500E-03,-1.978188E+00,-68.198E-03,+3.241811E+00
+74.600E-03,-1.980700E+00,-68.198E-03,+3.241559E+00
+74.700E-03,-1.983213E+00,-65.685E-03,+3.241559E+00
+74.800E-03,-1.983213E+00,-64.881E-03,+3.241559E+00
+74.900E-03,-1.980700E+00,-60.660E-03,+3.241559E+00
+75.000E-03,-1.980700E+00,-60.660E-03,+3.241559E+00
+75.100E-03,-1.980700E+00,-60.660E-03,+3.241559E+00
+75.200E-03,-1.978992E+00,-58.148E-03,+3.240303E+00
+75.300E-03,-1.978188E+00,-58.148E-03,+3.240303E+00
+75.400E-03,-1.975675E+00,-57.243E-03,+3.240303E+00
+75.500E-03,-1.975173E+00,-53.122E-03,+3.240052E+00
+75.600E-03,-1.970449E+00,-47.896E-03,+3.239047E+00
+75.700E-03,-1.941404E+00,-21.364E-03,+3.239047E+00
+75.800E-03,-1.903112E+00,+13.712E-03,+3.239047E+00
+75.900E-03,-1.855876E+00,+63.059E-03,+3.239047E+00
+76.000E-03,-1.805323E+00,+115.722E-03,+3.239047E+00
+76.100E-03,-1.745926E+00,+178.536E-03,+3.239047E+00
+76.200E-03,-1.685122E+00,+234.918E-03,+3.239047E+00
+76.300E-03,-1.617786E+00,+299.742E-03,+3.237791E+00
+76.400E-03,-1.559695E+00,+355.923E-03,+3.237791E+00
+76.500E-03,-1.501806E+00,+414.717E-03,+3.237791E+00
+76.600E-03,-1.442811E+00,+469.993E-03,+3.238494E+00
+76.700E-03,-1.386027E+00,+527.179E-03,+3.236534E+00
+76.800E-03,-1.336580E+00,+574.013E-03,+3.236534E+00
+76.900E-03,-1.292660E+00,+619.642E-03,+3.237740E+00
+77.000E-03,-1.247032E+00,+664.968E-03,+3.236534E+00
+77.100E-03,-1.198791E+00,+710.496E-03,+3.236534E+00
+77.200E-03,-1.149343E+00,+764.365E-03,+3.235278E+00
+77.300E-03,-1.089745E+00,+822.757E-03,+3.236534E+00
+77.400E-03,-1.030248E+00,+882.255E-03,+3.234022E+00
+77.500E-03,-970.650E-03,+944.365E-03,+3.234022E+00
+77.600E-03,-906.429E-03,+1.006476E+00,+3.235278E+00
+77.700E-03,-853.263E-03,+1.060144E+00,+3.234022E+00
+77.800E-03,-802.107E-03,+1.111601E+00,+3.234022E+00
+77.900E-03,-761.002E-03,+1.149692E+00,+3.234826E+00
+78.000E-03,-721.404E-03,+1.190094E+00,+3.234022E+00
+78.100E-03,-655.474E-03,+1.259340E+00,+3.234022E+00
+78.200E-03,-565.725E-03,+1.354315E+00,+3.234022E+00
+78.300E-03,-486.027E-03,+1.432606E+00,+3.232765E+00
+78.400E-03,-414.469E-03,+1.499441E+00,+3.234022E+00
+78.500E-03,-357.082E-03,+1.561953E+00,+3.232765E+00
+78.600E-03,-301.203E-03,+1.618837E+00,+3.232464E+00
+78.700E-03,-253.766E-03,+1.668787E+00,+3.232765E+00
