x-axis,F1
-17.45000E-03,-24.43991771E+00
-17.42500E-03,-24.53601102E+00
-17.40000E-03,-24.67346191E+00
-17.37500E-03,-24.80554243E+00
-17.35000E-03,-24.90056225E+00
-17.32500E-03,-25.03454604E+00
-17.30000E-03,-25.18776900E+00
-17.27500E-03,-25.29616775E+00
-17.25000E-03,-25.41076660E+00
-17.22500E-03,-25.53630431E+00
-17.20000E-03,-25.62839416E+00
-17.17500E-03,-25.74792495E+00
-17.15000E-03,-25.84919495E+00
-17.12500E-03,-25.89904785E+00
-17.10000E-03,-26.02800340E+00
-17.07500E-03,-26.07824722E+00
-17.05000E-03,-26.19006378E+00
-17.02500E-03,-26.23718262E+00
-17.00000E-03,-26.31750536E+00
-16.97500E-03,-26.39514176E+00
-16.95000E-03,-26.41872542E+00
-16.92500E-03,-26.44948779E+00
-16.90000E-03,-26.51398943E+00
-16.87500E-03,-26.53747543E+00
-16.85000E-03,-26.54772965E+00
-16.82500E-03,-26.60803239E+00
-16.80000E-03,-26.64392106E+00
-16.77500E-03,-26.67121616E+00
-16.75000E-03,-26.76477068E+00
-16.72500E-03,-26.81267108E+00
-16.70000E-03,-26.85925325E+00
-16.67500E-03,-26.96853062E+00
-16.65000E-03,-26.98107894E+00
-16.62500E-03,-27.03552279E+00
-16.60000E-03,-27.10314958E+00
-16.57500E-03,-27.14001498E+00
-16.55000E-03,-27.24938982E+00
-16.52500E-03,-27.30383351E+00
-16.50000E-03,-27.42077655E+00
-16.47500E-03,-27.50598161E+00
-16.45000E-03,-27.60412615E+00
-16.42500E-03,-27.68078664E+00
-16.40000E-03,-27.79992710E+00
-16.37500E-03,-27.86901909E+00
-16.35000E-03,-27.97185078E+00
-16.32500E-03,-28.01926323E+00
-16.30000E-03,-28.11340332E+00
-16.27500E-03,-28.16950738E+00
-16.25000E-03,-28.26354980E+00
-16.22500E-03,-28.32292518E+00
-16.20000E-03,-28.43542498E+00
-16.17500E-03,-28.47072773E+00
-16.15000E-03,-28.56086463E+00
-16.12500E-03,-28.61657735E+00
-16.10000E-03,-28.66394043E+00
-16.07500E-03,-28.73815936E+00
-16.05000E-03,-28.77370625E+00
-16.02500E-03,-28.80187988E+00
-16.00000E-03,-28.86950704E+00
-15.97500E-03,-28.88977051E+00
-15.95000E-03,-28.91320782E+00
-15.92500E-03,-28.96228064E+00
-15.90000E-03,-29.00207520E+00
-15.87500E-03,-29.02770996E+00
-15.85000E-03,-29.03308124E+00
-15.82500E-03,-29.06809103E+00
-15.80000E-03,-29.12780762E+00
-15.77500E-03,-29.16394062E+00
-15.75000E-03,-29.16711405E+00
-15.72500E-03,-29.17365682E+00
-15.70000E-03,-29.17785645E+00
-15.67500E-03,-29.18566933E+00
-15.65000E-03,-29.21662619E+00
-15.62500E-03,-29.22790527E+00
-15.60000E-03,-29.22790527E+00
-15.57500E-03,-29.22790527E+00
-15.55000E-03,-29.21447754E+00
-15.52500E-03,-29.21447754E+00
-15.50000E-03,-29.20227051E+00
-15.47500E-03,-29.20178203E+00
-15.45000E-03,-29.17785645E+00
-15.42500E-03,-29.15563945E+00
-15.40000E-03,-29.14538554E+00
-15.37500E-03,-29.13269063E+00
-15.35000E-03,-29.09582560E+00
-15.32500E-03,-29.08898905E+00
-15.30000E-03,-29.08898946E+00
-15.27500E-03,-29.07775879E+00
-15.25000E-03,-29.08996582E+00
-15.22500E-03,-29.09533712E+00
-15.20000E-03,-29.10217285E+00
-15.17500E-03,-29.10217285E+00
-15.15000E-03,-29.10217285E+00
-15.12500E-03,-29.08996582E+00
-15.10000E-03,-29.07775879E+00
-15.07500E-03,-29.07775879E+00
-15.05000E-03,-29.05212402E+00
-15.02500E-03,-29.03991699E+00
-15.00000E-03,-29.03991678E+00
-14.97500E-03,-29.01428223E+00
-14.95000E-03,-29.01857887E+00
-14.92500E-03,-29.01428223E+00
-14.90000E-03,-29.00646994E+00
-14.87500E-03,-29.01428223E+00
-14.85000E-03,-29.01379373E+00
-14.82500E-03,-29.00207520E+00
-14.80000E-03,-28.98986816E+00
-14.77500E-03,-28.96423340E+00
-14.75000E-03,-28.93981934E+00
-14.72500E-03,-28.91125466E+00
-14.70000E-03,-28.88977051E+00
-14.67500E-03,-28.87756348E+00
-14.65000E-03,-28.86413574E+00
-14.62500E-03,-28.85192871E+00
-14.60000E-03,-28.85192871E+00
-14.57500E-03,-28.85192871E+00
-14.55000E-03,-28.85046364E+00
-14.52500E-03,-28.84020973E+00
-14.50000E-03,-28.83972168E+00
-14.47500E-03,-28.81892065E+00
-14.45000E-03,-28.79602028E+00
-14.42500E-03,-28.76926221E+00
-14.40000E-03,-28.73767067E+00
-14.37500E-03,-28.70178223E+00
-14.35000E-03,-28.68127395E+00
-14.32500E-03,-28.66823705E+00
-14.30000E-03,-28.66394043E+00
-14.27500E-03,-28.65173340E+00
-14.25000E-03,-28.66149879E+00
-14.22500E-03,-28.64001488E+00
-14.20000E-03,-28.62878394E+00
-14.17500E-03,-28.60510230E+00
-14.15000E-03,-28.58947754E+00
-14.12500E-03,-28.55895972E+00
-14.10000E-03,-28.52722168E+00
-14.07500E-03,-28.51379395E+00
-14.05000E-03,-28.50158691E+00
-14.02500E-03,-28.48010230E+00
-14.00000E-03,-28.45642066E+00
-13.97500E-03,-28.45153809E+00
-13.95000E-03,-28.45153809E+00
-13.92500E-03,-28.43933105E+00
-13.90000E-03,-28.43933105E+00
-13.87500E-03,-28.42956518E+00
-13.85000E-03,-28.41853000E+00
-13.82500E-03,-28.38928223E+00
-13.80000E-03,-28.37277805E+00
-13.77500E-03,-28.34948705E+00
-13.75000E-03,-28.32702609E+00
-13.72500E-03,-28.28088329E+00
-13.70000E-03,-28.27697754E+00
-13.67500E-03,-28.24499486E+00
-13.65000E-03,-28.23913574E+00
-13.62500E-03,-28.22424288E+00
-13.60000E-03,-28.21350098E+00
-13.57500E-03,-28.18908691E+00
-13.55000E-03,-28.17687988E+00
-13.52500E-03,-28.14977976E+00
-13.50000E-03,-28.09143015E+00
-13.47500E-03,-28.03601048E+00
-13.45000E-03,-27.98684027E+00
-13.42500E-03,-27.93884277E+00
-13.40000E-03,-27.84460397E+00
-13.37500E-03,-27.71594157E+00
-13.35000E-03,-27.64001412E+00
-13.32500E-03,-27.50256269E+00
-13.30000E-03,-27.43527777E+00
-13.27500E-03,-27.28972086E+00
-13.25000E-03,-27.20544378E+00
-13.22500E-03,-27.03454537E+00
-13.20000E-03,-26.92604871E+00
-13.17500E-03,-26.80432075E+00
-13.15000E-03,-26.63347112E+00
-13.12500E-03,-26.52526745E+00
-13.10000E-03,-26.36384248E+00
-13.07500E-03,-26.20314830E+00
-13.05000E-03,-26.06100963E+00
-13.02500E-03,-25.89025824E+00
-13.00000E-03,-25.72668345E+00
-12.97500E-03,-25.58405622E+00
-12.95000E-03,-25.43640137E+00
-12.92500E-03,-25.24680090E+00
-12.90000E-03,-25.08244516E+00
-12.87500E-03,-24.97082434E+00
-12.85000E-03,-24.81452551E+00
-12.82500E-03,-24.63356875E+00
-12.80000E-03,-24.49045268E+00
-12.77500E-03,-24.34440831E+00
-12.75000E-03,-24.15759218E+00
-12.72500E-03,-23.98054112E+00
-12.70000E-03,-23.80485693E+00
-12.67500E-03,-23.66940859E+00
-12.65000E-03,-23.48547307E+00
-12.62500E-03,-23.34680031E+00
-12.60000E-03,-23.21442754E+00
-12.57500E-03,-23.05261202E+00
-12.55000E-03,-22.90143894E+00
-12.52500E-03,-22.78605810E+00
-12.50000E-03,-22.60803165E+00
-12.47500E-03,-22.44147831E+00
-12.45000E-03,-22.32805025E+00
-12.42500E-03,-22.18908662E+00
-12.40000E-03,-22.01945710E+00
-12.37500E-03,-21.89489597E+00
-12.35000E-03,-21.73176208E+00
-12.32500E-03,-21.56154694E+00
-12.30000E-03,-21.45529694E+00
-12.27500E-03,-21.28771943E+00
-12.25000E-03,-21.14465178E+00
-12.22500E-03,-21.03845156E+00
-12.20000E-03,-20.87892974E+00
-12.17500E-03,-20.79611754E+00
-12.15000E-03,-20.62829500E+00
-12.12500E-03,-20.51379272E+00
-12.10000E-03,-20.38830536E+00
-12.07500E-03,-20.23293364E+00
-12.05000E-03,-20.13742552E+00
-12.02500E-03,-19.96984803E+00
-12.00000E-03,-19.80554045E+00
-11.97500E-03,-19.69738739E+00
-11.95000E-03,-19.50612729E+00
-11.92500E-03,-19.37277676E+00
-11.90000E-03,-19.25085388E+00
-11.87500E-03,-19.05456512E+00
-11.85000E-03,-18.90431938E+00
-11.82500E-03,-18.77941802E+00
-11.80000E-03,-18.61643001E+00
-11.77500E-03,-18.43298278E+00
-11.75000E-03,-18.31701502E+00
-11.72500E-03,-18.16408498E+00
-11.70000E-03,-17.98205504E+00
-11.67500E-03,-17.79455535E+00
-11.65000E-03,-17.61296258E+00
-11.62500E-03,-17.44836231E+00
-11.60000E-03,-17.29406644E+00
-11.57500E-03,-17.11403742E+00
-11.55000E-03,-16.91882229E+00
-11.52500E-03,-16.76755206E+00
-11.50000E-03,-16.61730858E+00
-11.47500E-03,-16.43444792E+00
-11.45000E-03,-16.27907616E+00
-11.42500E-03,-16.14426106E+00
-11.40000E-03,-16.01550261E+00
-11.37500E-03,-15.83190854E+00
-11.35000E-03,-15.73273793E+00
-11.32500E-03,-15.59645896E+00
-11.30000E-03,-15.45236716E+00
-11.27500E-03,-15.36027764E+00
-11.25000E-03,-15.21423239E+00
-11.22500E-03,-15.14265068E+00
-11.20000E-03,-15.00441760E+00
-11.17500E-03,-14.91394043E+00
-11.15000E-03,-14.82023791E+00
-11.12500E-03,-14.67346158E+00
-11.10000E-03,-14.59723920E+00
-11.07500E-03,-14.42858821E+00
-11.05000E-03,-14.25168321E+00
-11.02500E-03,-14.07077431E+00
-11.00000E-03,-13.89001225E+00
-10.97500E-03,-13.66291367E+00
-10.95000E-03,-13.43386127E+00
-10.92500E-03,-13.20285507E+00
-10.90000E-03,-12.97404647E+00
-10.87500E-03,-12.75622420E+00
-10.85000E-03,-12.53962264E+00
-10.82500E-03,-12.35246372E+00
-10.80000E-03,-12.13888953E+00
-10.77500E-03,-11.92419366E+00
-10.75000E-03,-11.72546353E+00
-10.72500E-03,-11.51940850E+00
-10.70000E-03,-11.34865582E+00
-10.67500E-03,-11.18610627E+00
-10.65000E-03,-11.03063896E+00
-10.62500E-03,-10.84655727E+00
-10.60000E-03,-10.73200507E+00
-10.57500E-03,-10.59230884E+00
-10.55000E-03,-10.41540493E+00
-10.52500E-03,-10.24919256E+00
-10.50000E-03,-10.13342108E+00
-10.47500E-03,-9.98303188E+00
-10.45000E-03,-9.83937845E+00
-10.42500E-03,-9.74045337E+00
-10.40000E-03,-9.56408656E+00
-10.37500E-03,-9.48547293E+00
-10.35000E-03,-9.30524864E+00
-10.32500E-03,-9.22975965E+00
-10.30000E-03,-9.06017996E+00
-10.27500E-03,-8.99162488E+00
-10.25000E-03,-8.84265062E+00
-10.22500E-03,-8.79670335E+00
-10.20000E-03,-8.65065843E+00
-10.17500E-03,-8.56540416E+00
-10.15000E-03,-8.40905654E+00
-10.12500E-03,-8.33947642E+00
-10.10000E-03,-8.21179163E+00
-10.07500E-03,-8.14504319E+00
-10.05000E-03,-8.02380299E+00
-10.02500E-03,-7.97961390E+00
-10.00000E-03,-7.95715292E+00
-9.97500E-03,-7.92126428E+00
-9.95000E-03,-7.90710449E+00
-9.92500E-03,-7.86291467E+00
-9.90000E-03,-7.83923303E+00
-9.87500E-03,-7.80432089E+00
-9.85000E-03,-7.78039477E+00
-9.82500E-03,-7.74353027E+00
-9.80000E-03,-7.71032678E+00
-9.77500E-03,-7.67443811E+00
-9.75000E-03,-7.65148885E+00
-9.72500E-03,-7.61286543E+00
-9.70000E-03,-7.48928070E+00
-9.67500E-03,-7.37072679E+00
-9.65000E-03,-7.18693769E+00
-9.62500E-03,-7.02087290E+00
-9.60000E-03,-6.85456277E+00
-9.57500E-03,-6.68473888E+00
-9.55000E-03,-6.51047171E+00
-9.52500E-03,-6.33098065E+00
-9.50000E-03,-6.15466112E+00
-9.47500E-03,-6.02765920E+00
-9.45000E-03,-5.88000412E+00
-9.42500E-03,-5.70505253E+00
-9.40000E-03,-5.59274666E+00
-9.37500E-03,-5.42907638E+00
-9.35000E-03,-5.26252284E+00
-9.32500E-03,-5.17443771E+00
-9.30000E-03,-5.02819747E+00
-9.27500E-03,-4.93918218E+00
-9.25000E-03,-4.80139118E+00
-9.22500E-03,-4.66462283E+00
-9.20000E-03,-4.56750450E+00
-9.17500E-03,-4.41052168E+00
-9.15000E-03,-4.31218102E+00
-9.12500E-03,-4.15539469E+00
-9.10000E-03,-4.01862672E+00
-9.07500E-03,-3.91237672E+00
-9.05000E-03,-3.71921226E+00
-9.02500E-03,-3.61491538E+00
-9.00000E-03,-3.46984824E+00
-8.97500E-03,-3.28596069E+00
-8.95000E-03,-3.18132079E+00
-8.92500E-03,-3.02380292E+00
-8.90000E-03,-2.84128212E+00
-8.87500E-03,-2.74621459E+00
-8.85000E-03,-2.59772866E+00
-8.82500E-03,-2.42663495E+00
-8.80000E-03,-2.25607707E+00
-8.77500E-03,-2.12614502E+00
-8.75000E-03,-1.95129146E+00
-8.72500E-03,-1.76721111E+00
-8.70000E-03,-1.57521848E+00
-8.67500E-03,-1.41135089E+00
-8.65000E-03,-1.23898595E+00
-8.62500E-03,-1.08044102E+00
-8.60000E-03,-885.37476E-03
-8.57500E-03,-689.72083E-03
-8.55000E-03,-486.45020E-03
-8.52500E-03,-301.43835E-03
-8.50000E-03,-131.46720E-03
-8.47500E-03,+43.19101E-03
-8.45000E-03,+217.99525E-03
-8.42500E-03,+398.95106E-03
-8.40000E-03,+569.70297E-03
-8.37500E-03,+601.19629E-03
-8.35000E-03,+642.26202E-03
-8.32500E-03,+704.71233E-03
-8.30000E-03,+699.68216E-03
-8.27500E-03,+663.45215E-03
-8.25000E-03,+748.65768E-03
-8.22500E-03,+755.73689E-03
-8.20000E-03,+719.36077E-03
-8.17500E-03,+775.75684E-03
-8.15000E-03,+723.75446E-03
-8.12500E-03,+775.75684E-03
-8.10000E-03,+743.96842E-03
-8.07500E-03,+787.96387E-03
-8.05000E-03,+763.54980E-03
-8.02500E-03,+771.36188E-03
-8.00000E-03,+756.22643E-03
-7.97500E-03,+787.47516E-03
-7.95000E-03,+786.49945E-03
-7.92500E-03,+763.54980E-03
-7.90000E-03,+782.59320E-03
-7.87500E-03,+758.66657E-03
-7.85000E-03,+769.41004E-03
-7.82500E-03,+750.26808E-03
-7.80000E-03,+761.49992E-03
-7.77500E-03,+775.75684E-03
-7.75000E-03,+720.82563E-03
-7.72500E-03,+781.12836E-03
-7.70000E-03,+722.28961E-03
-7.67500E-03,+765.01508E-03
-7.65000E-03,+726.73249E-03
-7.62500E-03,+755.98279E-03
-7.60000E-03,+747.14264E-03
-7.57500E-03,+750.22064E-03
-7.55000E-03,+767.94346E-03
-7.52500E-03,+765.50337E-03
-7.50000E-03,+713.50054E-03
-7.47500E-03,+761.59712E-03
-7.45000E-03,+743.14057E-03
-7.42500E-03,+744.35987E-03
-7.40000E-03,+783.56889E-03
-7.37500E-03,+745.48477E-03
-7.35000E-03,+750.80518E-03
-7.32500E-03,+786.49947E-03
-7.30000E-03,+731.07999E-03
-7.27500E-03,+749.19340E-03
-7.25000E-03,+787.96387E-03
-7.22500E-03,+778.68697E-03
-7.20000E-03,+750.26806E-03
-7.17500E-03,+786.98775E-03
-7.15000E-03,+760.62057E-03
-7.12500E-03,+761.10750E-03
-7.10000E-03,+782.59232E-03
-7.07500E-03,+729.12643E-03
-7.05000E-03,+783.56798E-03
-7.02500E-03,+763.06198E-03
-7.00000E-03,+765.99076E-03
-6.97500E-03,+787.96387E-03
-6.95000E-03,+757.68997E-03
-6.92500E-03,+779.66354E-03
-6.90000E-03,+761.59622E-03
-6.87500E-03,+763.55026E-03
-6.85000E-03,+777.70950E-03
-6.82500E-03,+751.34277E-03
-6.80000E-03,+794.94679E-03
-6.77500E-03,+771.36184E-03
-6.75000E-03,+778.19870E-03
-6.72500E-03,+787.96387E-03
-6.70000E-03,+737.91504E-03
-6.67500E-03,+756.37304E-03
-6.65000E-03,+781.12747E-03
-6.62500E-03,+737.91504E-03
-6.60000E-03,+778.68699E-03
-6.57500E-03,+773.80278E-03
-6.55000E-03,+725.70801E-03
-6.52500E-03,+785.03465E-03
-6.50000E-03,+735.96093E-03
-6.47500E-03,+763.54980E-03
-6.45000E-03,+760.13137E-03
-6.42500E-03,+752.80809E-03
-6.40000E-03,+787.96387E-03
-6.37500E-03,+763.54980E-03
-6.35000E-03,+787.96387E-03
-6.32500E-03,+751.34277E-03
-6.30000E-03,+797.09420E-03
-6.27500E-03,+734.00784E-03
-6.25000E-03,+775.75731E-03
-6.22500E-03,+751.34277E-03
-6.20000E-03,+780.15232E-03
-6.17500E-03,+731.56690E-03
-6.15000E-03,+780.15185E-03
-6.12500E-03,+746.21481E-03
-6.10000E-03,+752.32030E-03
-6.07500E-03,+777.22120E-03
-6.05000E-03,+747.58354E-03
-6.02500E-03,+781.12745E-03
-6.00000E-03,+733.03174E-03
-5.97500E-03,+766.47998E-03
-5.95000E-03,+762.57276E-03
-5.92500E-03,+750.26909E-03
-5.90000E-03,+787.96387E-03
-5.87500E-03,+735.96089E-03
-5.85000E-03,+731.07959E-03
-5.82500E-03,+784.54541E-03
-5.80000E-03,+737.91504E-03
-5.77500E-03,+701.78174E-03
-5.75000E-03,+735.47412E-03
-5.72500E-03,+775.75684E-03
-5.70000E-03,+744.89692E-03
-5.67500E-03,+709.59423E-03
-5.65000E-03,+715.45460E-03
-5.62500E-03,+751.34327E-03
-5.60000E-03,+763.54980E-03
-5.57500E-03,+737.91504E-03
-5.55000E-03,+694.31098E-03
-5.52500E-03,+680.05421E-03
-5.50000E-03,+703.73585E-03
-5.47500E-03,+725.70801E-03
-5.45000E-03,+751.34277E-03
-5.42500E-03,+751.34277E-03
-5.40000E-03,+751.34277E-03
-5.37500E-03,+733.03172E-03
-5.35000E-03,+701.29395E-03
-5.32500E-03,+701.29395E-03
-5.30000E-03,+687.86621E-03
-5.27500E-03,+663.45215E-03
-5.25000E-03,+658.56984E-03
-5.22500E-03,+656.61672E-03
-5.20000E-03,+663.45215E-03
-5.17500E-03,+677.12453E-03
-5.15000E-03,+687.37844E-03
-5.12500E-03,+698.60896E-03
-5.10000E-03,+713.50098E-03
-5.07500E-03,+713.01372E-03
-5.05000E-03,+729.61477E-03
-5.02500E-03,+737.91504E-03
-5.00000E-03,+737.91560E-03
-4.97500E-03,+751.34277E-03
-4.95000E-03,+751.34277E-03
-4.92500E-03,+737.91504E-03
-4.90000E-03,+737.91504E-03
-4.87500E-03,+735.47312E-03
-4.85000E-03,+725.70801E-03
-4.82500E-03,+701.29395E-03
-4.80000E-03,+687.86621E-03
-4.77500E-03,+695.38631E-03
-4.75000E-03,+682.98288E-03
-4.72500E-03,+672.72897E-03
-4.70000E-03,+662.47506E-03
-4.67500E-03,+651.24512E-03
-4.65000E-03,+651.24512E-03
-4.62500E-03,+651.24512E-03
-4.60000E-03,+651.24512E-03
-4.57500E-03,+651.24512E-03
-4.55000E-03,+663.45215E-03
-4.52500E-03,+663.45215E-03
-4.50000E-03,+663.45215E-03
-4.47500E-03,+671.26518E-03
-4.45000E-03,+687.86621E-03
-4.42500E-03,+687.86621E-03
-4.40000E-03,+687.86621E-03
-4.37500E-03,+701.29336E-03
-4.35000E-03,+699.14609E-03
-4.32500E-03,+701.29395E-03
-4.30000E-03,+701.29395E-03
-4.27500E-03,+692.70078E-03
-4.25000E-03,+701.29395E-03
-4.22500E-03,+701.29395E-03
-4.20000E-03,+710.42593E-03
-4.17500E-03,+708.12881E-03
-4.15000E-03,+701.29395E-03
-4.12500E-03,+701.29395E-03
-4.10000E-03,+701.29395E-03
-4.07500E-03,+712.52387E-03
-4.05000E-03,+701.29395E-03
-4.02500E-03,+701.29395E-03
-4.00000E-03,+708.61871E-03
-3.97500E-03,+701.29395E-03
-3.95000E-03,+701.29395E-03
-3.92500E-03,+687.86621E-03
-3.90000E-03,+701.29395E-03
-3.87500E-03,+698.60900E-03
-3.85000E-03,+696.46056E-03
-3.82500E-03,+694.84803E-03
-3.80000E-03,+687.86621E-03
-3.77500E-03,+687.86621E-03
-3.75000E-03,+675.65918E-03
-3.72500E-03,+685.91364E-03
-3.70000E-03,+675.65918E-03
-3.67500E-03,+663.45215E-03
-3.65000E-03,+651.24512E-03
-3.62500E-03,+651.24512E-03
-3.60000E-03,+650.70740E-03
-3.57500E-03,+637.81738E-03
-3.55000E-03,+625.61035E-03
-3.52500E-03,+637.81738E-03
-3.50000E-03,+625.61035E-03
-3.47500E-03,+648.02185E-03
