x-axis,1,F1
+3.6425000E-06,-495.2167326566E-03,+1.0000122531319E+00
+3.6430000E-06,-483.2742069497E-03,+1.0000122531319E+00
+3.6435000E-06,-472.5565556736E-03,+1.0000122531319E+00
+3.6440000E-06,-463.4618630198E-03,+1.0000122531319E+00
+3.6445000E-06,-452.8054554660E-03,+1.0000122531319E+00
+3.6450000E-06,-441.5672325569E-03,+1.0000122531319E+00
+3.6455000E-06,-430.7270938382E-03,+1.0000122531319E+00
+3.6460000E-06,-420.2544174487E-03,+1.0000122531319E+00
+3.6465000E-06,-410.6085313006E-03,+1.0000122531319E+00
+3.6470000E-06,-400.2889642154E-03,+1.0000122531319E+00
+3.6475000E-06,-389.1426068887E-03,+1.0000122531319E+00
+3.6480000E-06,-378.0574932837E-03,+1.0000122531319E+00
+3.6485000E-06,-366.8192703747E-03,+1.0000122531319E+00
+3.6490000E-06,-356.7140563146E-03,+1.0000122531319E+00
+3.6495000E-06,-345.3533459629E-03,+1.0000122531319E+00
+3.6500000E-06,-332.8596267614E-03,+1.0000122531319E+00
+3.6505000E-06,-322.0807317641E-03,+1.0000122531319E+00
+3.6510000E-06,-311.5161897924E-03,+1.0000122531319E+00
+3.6515000E-06,-300.4310761874E-03,+1.0000122531319E+00
+3.6520000E-06,-289.9890216587E-03,+1.0000122531319E+00
+3.6525000E-06,-278.4445801422E-03,+1.0000122531319E+00
+3.6530000E-06,-266.4714325740E-03,+1.0000122531319E+00
+3.6535000E-06,-255.6006719945E-03,+1.0000122531319E+00
+3.6540000E-06,-244.3318272247E-03,+1.0000122531319E+00
+3.6545000E-06,-234.4409661901E-03,+1.0000122531319E+00
+3.6550000E-06,-223.9070460796E-03,+1.0000122531319E+00
+3.6555000E-06,-212.2094952586E-03,+1.0000122531319E+00
+3.6560000E-06,-201.2162472359E-03,+1.0000122531319E+00
+3.6565000E-06,-189.1512340858E-03,+1.0000122531319E+00
+3.6570000E-06,-178.1886079235E-03,+1.0000122531319E+00
+3.6575000E-06,-167.5934440914E-03,+1.0000122531319E+00
+3.6580000E-06,-155.5590528018E-03,+1.0000122531319E+00
+3.6585000E-06,-144.4126954750E-03,+1.0000122531319E+00
+3.6590000E-06,-133.2969600093E-03,+1.0000122531319E+00
+3.6595000E-06,-120.7113752258E-03,+1.0000122531319E+00
+3.6600000E-06,-109.5956397594E-03,+1.0000122531319E+00
+3.6605000E-06,-97.7756014962E-03,+1.0000122531319E+00
+3.6610000E-06,-85.9555632315E-03,+1.0000122531319E+00
+3.6615000E-06,-76.5240301091E-03,+1.0000122531319E+00
+3.6620000E-06,-65.5920258082E-03,+1.0000122531319E+00
+3.6625000E-06,-55.1805931401E-03,+1.0000122531319E+00
+3.6630000E-06,-44.2179669786E-03,+1.0000122531319E+00
+3.6635000E-06,-32.4285505752E-03,+1.0000122531319E+00
+3.6640000E-06,-21.4353025525E-03,+1.0000122531319E+00
+3.6645000E-06,-9.4621549848E-03,+1.0000122531319E+00
+3.6650000E-06,+1.5310930383E-03,+1.0000122531319E+00
+3.6655000E-06,+13.0449126939E-03,+1.0000122531319E+00
+3.6660000E-06,+24.4974886290E-03,+1.0000122531319E+00
+3.6665000E-06,+34.6027026886E-03,+1.0000122531319E+00
+3.6670000E-06,+46.0246567623E-03,+1.0000122531319E+00
+3.6675000E-06,+57.8446950262E-03,+1.0000122531319E+00
+3.6680000E-06,+67.4905811748E-03,+1.0000122531319E+00
+3.6685000E-06,+78.1776105889E-03,+1.0000122531319E+00
+3.6690000E-06,+89.8445395494E-03,+1.0000122531319E+00
+3.6695000E-06,+101.0215187365E-03,+1.0000122531319E+00
+3.6700000E-06,+113.3315067732E-03,+1.0000122531319E+00
+3.6705000E-06,+123.9879143275E-03,+1.0000122531319E+00
+3.6710000E-06,+134.6443218813E-03,+1.0000122531319E+00
+3.6715000E-06,+145.9131666512E-03,+1.0000122531319E+00
+3.6720000E-06,+157.2738770032E-03,+1.0000122531319E+00
+3.6725000E-06,+169.7063524828E-03,+1.0000122531319E+00
+3.6730000E-06,+181.0670628354E-03,+1.0000122531319E+00
+3.6735000E-06,+191.0497894520E-03,+1.0000122531319E+00
+3.6740000E-06,+202.4104998039E-03,+1.0000122531319E+00
+3.6745000E-06,+213.6487227132E-03,+1.0000122531319E+00
+3.6750000E-06,+225.2544079513E-03,+1.0000122531319E+00
+3.6755000E-06,+237.5031522665E-03,+1.0000122531319E+00
+3.6760000E-06,+247.7920974914E-03,+1.0000122531319E+00
+3.6765000E-06,+259.8571106409E-03,+1.0000122531319E+00
+3.6770000E-06,+270.9116023862E-03,+1.0000122531319E+00
+3.6775000E-06,+281.3230350531E-03,+1.0000122531319E+00
+3.6780000E-06,+293.9392416978E-03,+1.0000122531319E+00
+3.6785000E-06,+303.6769934287E-03,+1.0000122531319E+00
+3.6790000E-06,+314.0884260958E-03,+1.0000122531319E+00
+3.6795000E-06,+325.2347834229E-03,+1.0000122531319E+00
+3.6800000E-06,+335.8605691159E-03,+1.0000122531319E+00
+3.6805000E-06,+348.3542883170E-03,+1.0000122531319E+00
+3.6810000E-06,+359.4087800618E-03,+1.0000122531319E+00
+3.6815000E-06,+370.1570531978E-03,+1.0000122531319E+00
+3.6820000E-06,+381.6708728541E-03,+1.0000122531319E+00
+3.6825000E-06,+391.7454650533E-03,+1.0000122531319E+00
+3.6830000E-06,+402.3406288856E-03,+1.0000122531319E+00
+3.6835000E-06,+413.0276583006E-03,+1.0000122531319E+00
+3.6840000E-06,+422.8266537526E-03,+1.0000122531319E+00
+3.6845000E-06,+433.9423892182E-03,+1.0000122531319E+00
+3.6850000E-06,+445.4562088745E-03,+1.0000122531319E+00
+3.6855000E-06,+455.7757759599E-03,+1.0000122531319E+00
+3.6860000E-06,+465.7891244374E-03,+1.0000122531319E+00
+3.6865000E-06,+475.8637166365E-03,+1.0000122531319E+00
+3.6870000E-06,+486.7038553551E-03,+1.0000122531319E+00
+3.6875000E-06,+497.2377754663E-03,+1.0000122531319E+00
+3.6880000E-06,+506.9755271966E-03,+1.0000122531319E+00
+3.6885000E-06,+517.2950942819E-03,+1.0000122531319E+00
+3.6890000E-06,+526.8797367087E-03,+1.0000122531319E+00
+3.6895000E-06,+537.2911693759E-03,+1.0000122531319E+00
+3.6900000E-06,+548.4069048421E-03,+1.0000122531319E+00
+3.6905000E-06,+557.6240849393E-03,+1.0000122531319E+00
+3.6910000E-06,+567.2087273655E-03,+1.0000122531319E+00
+3.6915000E-06,+578.5388158567E-03,+1.0000122531319E+00
+3.6920000E-06,+588.0622145623E-03,+1.0000122531319E+00
+3.6925000E-06,+597.2487727980E-03,+1.0000122531319E+00
+3.6930000E-06,+606.9252808073E-03,+1.0000122531319E+00
+3.6935000E-06,+615.2544269414E-03,+1.0000122531319E+00
+3.6940000E-06,+624.8084475068E-03,+1.0000122531319E+00
+3.6945000E-06,+635.0055271492E-03,+1.0000122531319E+00
+3.6950000E-06,+645.1107412090E-03,+1.0000122531319E+00
+3.6955000E-06,+654.2360557240E-03,+1.0000122531319E+00
+3.6960000E-06,+663.1163953521E-03,+1.0000122531319E+00
+3.6965000E-06,+672.9153908041E-03,+1.0000122531319E+00
+3.6970000E-06,+682.5612769522E-03,+1.0000122531319E+00
+3.6975000E-06,+691.9621882140E-03,+1.0000122531319E+00
+3.6980000E-06,+701.4243431973E-03,+1.0000122531319E+00
+3.6985000E-06,+710.0290860788E-03,+1.0000122531319E+00
+3.6990000E-06,+718.1132573266E-03,+1.0000122531319E+00
+3.6995000E-06,+726.6873783471E-03,+1.0000122531319E+00
+3.7000000E-06,+734.7103058736E-03,+1.0000122531319E+00
+3.7005000E-06,+744.0193515525E-03,+1.0000122531319E+00
+3.7010000E-06,+752.7465818776E-03,+1.0000122531319E+00
+3.7015000E-06,+760.2795596310E-03,+1.0000122531319E+00
+3.7020000E-06,+769.1292773985E-03,+1.0000122531319E+00
+3.7025000E-06,+777.9483733053E-03,+1.0000122531319E+00
+3.7030000E-06,+787.3492845669E-03,+1.0000122531319E+00
+3.7035000E-06,+795.8927837271E-03,+1.0000122531319E+00
+3.7040000E-06,+803.1501647336E-03,+1.0000122531319E+00
+3.7045000E-06,+811.8467731969E-03,+1.0000122531319E+00
+3.7050000E-06,+820.8496002687E-03,+1.0000122531319E+00
+3.7055000E-06,+829.1175026813E-03,+1.0000122531319E+00
+3.7060000E-06,+836.9566990431E-03,+1.0000122531319E+00
+3.7065000E-06,+844.3978112144E-03,+1.0000122531319E+00
+3.7070000E-06,+852.6657136268E-03,+1.0000122531319E+00
+3.7075000E-06,+862.7096839648E-03,+1.0000122531319E+00
+3.7080000E-06,+870.7326114920E-03,+1.0000122531319E+00
+3.7085000E-06,+877.4081771432E-03,+1.0000122531319E+00
+3.7090000E-06,+885.4311046696E-03,+1.0000122531319E+00
