x-axis,1,F1
+3.5195000E-06,+669.1182800676E-03,+1.0000122531319E+00
+3.5200000E-06,+683.2655797514E-03,+1.0000122531319E+00
+3.5205000E-06,+698.0559385118E-03,+1.0000122531319E+00
+3.5210000E-06,+711.7439102838E-03,+1.0000122531319E+00
+3.5215000E-06,+725.2175290303E-03,+1.0000122531319E+00
+3.5220000E-06,+739.2117194102E-03,+1.0000122531319E+00
+3.5225000E-06,+752.2872539664E-03,+1.0000122531319E+00
+3.5230000E-06,+765.5158978266E-03,+1.0000122531319E+00
+3.5235000E-06,+779.1120040163E-03,+1.0000122531319E+00
+3.5240000E-06,+793.1674381177E-03,+1.0000122531319E+00
+3.5245000E-06,+807.1616284976E-03,+1.0000122531319E+00
+3.5250000E-06,+821.0945751559E-03,+1.0000122531319E+00
+3.5255000E-06,+834.4763283201E-03,+1.0000122531319E+00
+3.5260000E-06,+848.7154935862E-03,+1.0000122531319E+00
+3.5265000E-06,+862.1278686112E-03,+1.0000122531319E+00
+3.5270000E-06,+874.6522096732E-03,+1.0000122531319E+00
+3.5275000E-06,+887.4215256217E-03,+1.0000122531319E+00
+3.5280000E-06,+898.7209922523E-03,+1.0000122531319E+00
+3.5285000E-06,+910.8166272633E-03,+1.0000122531319E+00
+3.5290000E-06,+921.9323627292E-03,+1.0000122531319E+00
+3.5295000E-06,+933.4768042460E-03,+1.0000122531319E+00
+3.5300000E-06,+946.5523388023E-03,+1.0000122531319E+00
+3.5305000E-06,+958.7398393958E-03,+1.0000122531319E+00
+3.5310000E-06,+969.5493562538E-03,+1.0000122531319E+00
+3.5315000E-06,+980.6344698588E-03,+1.0000122531319E+00
+3.5320000E-06,+992.2401550973E-03,+1.0000122531319E+00
+3.5325000E-06,+1.0031109156769E+00,+1.0000122531319E+00
+3.5330000E-06,+1.0133386171799E+00,+1.0000122531319E+00
+3.5335000E-06,+1.0241175121771E+00,+1.0000122531319E+00
+3.5340000E-06,+1.0361212816058E+00,+1.0000122531319E+00
+3.5345000E-06,+1.0460121426402E+00,+1.0000122531319E+00
+3.5350000E-06,+1.0552293227372E+00,+1.0000122531319E+00
+3.5355000E-06,+1.0649058307461E+00,+1.0000122531319E+00
+3.5360000E-06,+1.0732962206019E+00,+1.0000122531319E+00
+3.5365000E-06,+1.0828196193067E+00,+1.0000122531319E+00
+3.5370000E-06,+1.0925267491764E+00,+1.0000122531319E+00
+3.5375000E-06,+1.1019889041597E+00,+1.0000122531319E+00
+3.5380000E-06,+1.1112367061176E+00,+1.0000122531319E+00
+3.5385000E-06,+1.1198108271380E+00,+1.0000122531319E+00
+3.5390000E-06,+1.1290586290959E+00,+1.0000122531319E+00
+3.5395000E-06,+1.1383370529145E+00,+1.0000122531319E+00
+3.5400000E-06,+1.1464824678840E+00,+1.0000122531319E+00
+3.5405000E-06,+1.1541685549416E+00,+1.0000122531319E+00
+3.5410000E-06,+1.1630488945700E+00,+1.0000122531319E+00
+3.5415000E-06,+1.1712555532611E+00,+1.0000122531319E+00
+3.5420000E-06,+1.1786966654324E+00,+1.0000122531319E+00
+3.5425000E-06,+1.1855253403881E+00,+1.0000122531319E+00
+3.5430000E-06,+1.1932420493064E+00,+1.0000122531319E+00
+3.5435000E-06,+1.2004994303132E+00,+1.0000122531319E+00
+3.5440000E-06,+1.2070831303824E+00,+1.0000122531319E+00
+3.5445000E-06,+1.2146467299970E+00,+1.0000122531319E+00
+3.5450000E-06,+1.2202811523819E+00,+1.0000122531319E+00
+3.5455000E-06,+1.2257318436021E+00,+1.0000122531319E+00
+3.5460000E-06,+1.2327136278616E+00,+1.0000122531319E+00
+3.5465000E-06,+1.2398178995643E+00,+1.0000122531319E+00
+3.5470000E-06,+1.2451154814806E+00,+1.0000122531319E+00
+3.5475000E-06,+1.2507805257262E+00,+1.0000122531319E+00
+3.5480000E-06,+1.2560474857818E+00,+1.0000122531319E+00
+3.5485000E-06,+1.2602426807096E+00,+1.0000122531319E+00
+3.5490000E-06,+1.2651421784356E+00,+1.0000122531319E+00
+3.5495000E-06,+1.2695823482498E+00,+1.0000122531319E+00
+3.5500000E-06,+1.2746043334189E+00,+1.0000122531319E+00
+3.5505000E-06,+1.2787076627646E+00,+1.0000122531319E+00
+3.5510000E-06,+1.2818004707041E+00,+1.0000122531319E+00
+3.5515000E-06,+1.2850770098084E+00,+1.0000122531319E+00
+3.5520000E-06,+1.2884760363557E+00,+1.0000122531319E+00
+3.5525000E-06,+1.2929774498915E+00,+1.0000122531319E+00
+3.5530000E-06,+1.2958559048056E+00,+1.0000122531319E+00
+3.5535000E-06,+1.2976625945920E+00,+1.0000122531319E+00
+3.5540000E-06,+1.3001123434550E+00,+1.0000122531319E+00
+3.5545000E-06,+1.3027764453435E+00,+1.0000122531319E+00
+3.5550000E-06,+1.3054711690928E+00,+1.0000122531319E+00
+3.5555000E-06,+1.3075534556264E+00,+1.0000122531319E+00
+3.5560000E-06,+1.3095438765776E+00,+1.0000122531319E+00
+3.5565000E-06,+1.3109218603131E+00,+1.0000122531319E+00
+3.5570000E-06,+1.3129429031249E+00,+1.0000122531319E+00
+3.5575000E-06,+1.3147189710507E+00,+1.0000122531319E+00
+3.5580000E-06,+1.3168318794449E+00,+1.0000122531319E+00
+3.5585000E-06,+1.3175055603825E+00,+1.0000122531319E+00
+3.5590000E-06,+1.3169543668882E+00,+1.0000122531319E+00
+3.5595000E-06,+1.3171687199138E+00,+1.0000122531319E+00
+3.5600000E-06,+1.3167400138627E+00,+1.0000122531319E+00
+3.5605000E-06,+1.3176586696863E+00,+1.0000122531319E+00
+3.5610000E-06,+1.3179955101551E+00,+1.0000122531319E+00
+3.5615000E-06,+1.3178424008511E+00,+1.0000122531319E+00
+3.5620000E-06,+1.3175055603825E+00,+1.0000122531319E+00
+3.5625000E-06,+1.3166175264196E+00,+1.0000122531319E+00
+3.5630000E-06,+1.3160969547862E+00,+1.0000122531319E+00
+3.5635000E-06,+1.3153314082666E+00,+1.0000122531319E+00
+3.5640000E-06,+1.3142902649998E+00,+1.0000122531319E+00
+3.5645000E-06,+1.3126673063781E+00,+1.0000122531319E+00
+3.5650000E-06,+1.3108299947308E+00,+1.0000122531319E+00
+3.5655000E-06,+1.3088089519189E+00,+1.0000122531319E+00
+3.5660000E-06,+1.3070635058539E+00,+1.0000122531319E+00
+3.5665000E-06,+1.3048893537381E+00,+1.0000122531319E+00
+3.5670000E-06,+1.3022558737103E+00,+1.0000122531319E+00
+3.5675000E-06,+1.2992549313533E+00,+1.0000122531319E+00
+3.5680000E-06,+1.2950291145646E+00,+1.0000122531319E+00
+3.5685000E-06,+1.2921812815112E+00,+1.0000122531319E+00
+3.5690000E-06,+1.2894559359013E+00,+1.0000122531319E+00
+3.5695000E-06,+1.2856588251636E+00,+1.0000122531319E+00
+3.5700000E-06,+1.2824741516417E+00,+1.0000122531319E+00
+3.5705000E-06,+1.2784320660178E+00,+1.0000122531319E+00
+3.5710000E-06,+1.2740225180643E+00,+1.0000122531319E+00
+3.5715000E-06,+1.2703478947698E+00,+1.0000122531319E+00
+3.5720000E-06,+1.2652646658793E+00,+1.0000122531319E+00
+3.5725000E-06,+1.2592015374433E+00,+1.0000122531319E+00
+3.5730000E-06,+1.2543020397172E+00,+1.0000122531319E+00
+3.5735000E-06,+1.2495556512952E+00,+1.0000122531319E+00
+3.5740000E-06,+1.2442580693790E+00,+1.0000122531319E+00
+3.5745000E-06,+1.2381030753608E+00,+1.0000122531319E+00
+3.5750000E-06,+1.2318562157600E+00,+1.0000122531319E+00
+3.5755000E-06,+1.2265280119830E+00,+1.0000122531319E+00
+3.5760000E-06,+1.2210773207629E+00,+1.0000122531319E+00
+3.5765000E-06,+1.2147692174407E+00,+1.0000122531319E+00
+3.5770000E-06,+1.2069912648008E+00,+1.0000122531319E+00
+3.5775000E-06,+1.1997645056548E+00,+1.0000122531319E+00
+3.5780000E-06,+1.1935482679149E+00,+1.0000122531319E+00
+3.5785000E-06,+1.1865358617947E+00,+1.0000122531319E+00
+3.5790000E-06,+1.1782985812429E+00,+1.0000122531319E+00
+3.5795000E-06,+1.1694182416145E+00,+1.0000122531319E+00
+3.5800000E-06,+1.1617015326960E+00,+1.0000122531319E+00
+3.5805000E-06,+1.1541991768031E+00,+1.0000122531319E+00
+3.5810000E-06,+1.1463906023022E+00,+1.0000122531319E+00
+3.5815000E-06,+1.1386432715231E+00,+1.0000122531319E+00
+3.5820000E-06,+1.1307428314399E+00,+1.0000122531319E+00
+3.5825000E-06,+1.1210357015705E+00,+1.0000122531319E+00
+3.5830000E-06,+1.1115123028653E+00,+1.0000122531319E+00
+3.5835000E-06,+1.1027544506802E+00,+1.0000122531319E+00
+3.5840000E-06,+1.0927411022027E+00,+1.0000122531319E+00
+3.5845000E-06,+1.0835239221056E+00,+1.0000122531319E+00
+3.5850000E-06,+1.0740617671224E+00,+1.0000122531319E+00
+3.5855000E-06,+1.0647527214429E+00,+1.0000122531319E+00
+3.5860000E-06,+1.0560561129792E+00,+1.0000122531319E+00
+3.5865000E-06,+1.0463183612489E+00,+1.0000122531319E+00
+3.5870000E-06,+1.0356619536949E+00,+1.0000122531319E+00
+3.5875000E-06,+1.0249136805585E+00,+1.0000122531319E+00
+3.5880000E-06,+1.0144716260299E+00,+1.0000122531319E+00
+3.5885000E-06,+1.0040295715014E+00,+1.0000122531319E+00
+3.5890000E-06,+993.3731639473E-03,+1.0000122531319E+00
+3.5895000E-06,+982.2268066207E-03,+1.0000122531319E+00
+3.5900000E-06,+971.6928865097E-03,+1.0000122531319E+00
+3.5905000E-06,+960.1790668539E-03,+1.0000122531319E+00
+3.5910000E-06,+947.9303225387E-03,+1.0000122531319E+00
+3.5915000E-06,+935.9571749709E-03,+1.0000122531319E+00
+3.5920000E-06,+923.6471869343E-03,+1.0000122531319E+00
+3.5925000E-06,+911.5209300625E-03,+1.0000122531319E+00
+3.5930000E-06,+899.4559169121E-03,+1.0000122531319E+00
+3.5935000E-06,+887.1459288757E-03,+1.0000122531319E+00
+3.5940000E-06,+874.4991003704E-03,+1.0000122531319E+00
+3.5945000E-06,+861.9747593083E-03,+1.0000122531319E+00
+3.5950000E-06,+848.0111907894E-03,+1.0000122531319E+00
+3.5955000E-06,+835.4256060054E-03,+1.0000122531319E+00
+3.5960000E-06,+823.2993491338E-03,+1.0000122531319E+00
+3.5965000E-06,+810.4994113245E-03,+1.0000122531319E+00
+3.5970000E-06,+797.9444484017E-03,+1.0000122531319E+00
+3.5975000E-06,+783.4909301101E-03,+1.0000122531319E+00
+3.5980000E-06,+770.1397988065E-03,+1.0000122531319E+00
+3.5985000E-06,+756.5436926172E-03,+1.0000122531319E+00
+3.5990000E-06,+742.1820399076E-03,+1.0000122531319E+00
+3.5995000E-06,+728.9533960475E-03,+1.0000122531319E+00
+3.6000000E-06,+715.5716428833E-03,+1.0000122531319E+00
+3.6005000E-06,+701.4855869212E-03,+1.0000122531319E+00
+3.6010000E-06,+686.6646063000E-03,+1.0000122531319E+00
+3.6015000E-06,+671.9048694005E-03,+1.0000122531319E+00
+3.6020000E-06,+658.0637883244E-03,+1.0000122531319E+00
+3.6025000E-06,+644.5901695780E-03,+1.0000122531319E+00
+3.6030000E-06,+628.7280456903E-03,+1.0000122531319E+00
+3.6035000E-06,+613.6008464609E-03,+1.0000122531319E+00
+3.6040000E-06,+599.7291435244E-03,+1.0000122531319E+00
+3.6045000E-06,+584.3875912699E-03,+1.0000122531319E+00
+3.6050000E-06,+569.0154171545E-03,+1.0000122531319E+00
+3.6055000E-06,+554.1638146725E-03,+1.0000122531319E+00
+3.6060000E-06,+538.7916405573E-03,+1.0000122531319E+00
+3.6065000E-06,+521.5821547949E-03,+1.0000122531319E+00
+3.6070000E-06,+505.6281653243E-03,+1.0000122531319E+00
+3.6075000E-06,+491.2358907543E-03,+1.0000122531319E+00
+3.6080000E-06,+475.0369263979E-03,+1.0000122531319E+00
+3.6085000E-06,+459.7566178646E-03,+1.0000122531319E+00
+3.6090000E-06,+443.7720065339E-03,+1.0000122531319E+00
+3.6095000E-06,+426.5012770496E-03,+1.0000122531319E+00
+3.6100000E-06,+411.0372373518E-03,+1.0000122531319E+00
+3.6105000E-06,+395.1444916032E-03,+1.0000122531319E+00
+3.6110000E-06,+378.1187370054E-03,+1.0000122531319E+00
+3.6115000E-06,+361.5216884585E-03,+1.0000122531319E+00
+3.6120000E-06,+345.5676989882E-03,+1.0000122531319E+00
+3.6125000E-06,+329.2156253278E-03,+1.0000122531319E+00
+3.6130000E-06,+313.8740730730E-03,+1.0000122531319E+00
+3.6135000E-06,+298.1650584893E-03,+1.0000122531319E+00
+3.6140000E-06,+281.9967159933E-03,+1.0000122531319E+00
+3.6145000E-06,+264.2666585978E-03,+1.0000122531319E+00
+3.6150000E-06,+246.9040635308E-03,+1.0000122531319E+00
+3.6155000E-06,+231.1338052255E-03,+1.0000122531319E+00
+3.6160000E-06,+214.8429752864E-03,+1.0000122531319E+00
+3.6165000E-06,+199.3483137279E-03,+1.0000122531319E+00
+3.6170000E-06,+182.3225591303E-03,+1.0000122531319E+00
+3.6175000E-06,+164.6537454558E-03,+1.0000122531319E+00
+3.6180000E-06,+148.4241592383E-03,+1.0000122531319E+00
+3.6185000E-06,+132.0414637171E-03,+1.0000122531319E+00
+3.6190000E-06,+114.5257593467E-03,+1.0000122531319E+00
+3.6195000E-06,+97.5000047488E-03,+1.0000122531319E+00
+3.6200000E-06,+81.3316622529E-03,+1.0000122531319E+00
+3.6205000E-06,+64.7346137062E-03,+1.0000122531319E+00
+3.6210000E-06,+48.3212963240E-03,+1.0000122531319E+00
+3.6215000E-06,+31.7242477773E-03,+1.0000122531319E+00
+3.6220000E-06,+15.7702583068E-03,+1.0000122531319E+00
+3.6225000E-06,-796.1683789E-06,+1.0000122531319E+00
+3.6230000E-06,-18.4037383319E-03,+1.0000122531319E+00
+3.6235000E-06,-35.3070054865E-03,+1.0000122531319E+00
+3.6240000E-06,-51.9040540335E-03,+1.0000122531319E+00
+3.6245000E-06,-67.0924969842E-03,+1.0000122531319E+00
+3.6250000E-06,-83.6283018091E-03,+1.0000122531319E+00
+3.6255000E-06,-101.1440061797E-03,+1.0000122531319E+00
+3.6260000E-06,-117.7410547265E-03,+1.0000122531319E+00
+3.6265000E-06,-134.7974311851E-03,+1.0000122531319E+00
+3.6270000E-06,-152.4356229986E-03,+1.0000122531319E+00
+3.6275000E-06,-170.1044366730E-03,+1.0000122531319E+00
+3.6280000E-06,-186.3340228906E-03,+1.0000122531319E+00
+3.6285000E-06,-202.8085839940E-03,+1.0000122531319E+00
+3.6290000E-06,-220.2936665038E-03,+1.0000122531319E+00
+3.6295000E-06,-237.4725304055E-03,+1.0000122531319E+00
+3.6300000E-06,-253.5183854584E-03,+1.0000122531319E+00
+3.6305000E-06,-270.5747619166E-03,+1.0000122531319E+00
+3.6310000E-06,-287.5392727934E-03,+1.0000122531319E+00
+3.6315000E-06,-303.7382371496E-03,+1.0000122531319E+00
+3.6320000E-06,-320.3965294183E-03,+1.0000122531319E+00
+3.6325000E-06,-336.7179812178E-03,+1.0000122531319E+00
+3.6330000E-06,-353.5906265118E-03,+1.0000122531319E+00
+3.6335000E-06,-369.4833722606E-03,+1.0000122531319E+00
+3.6340000E-06,-384.7636807936E-03,+1.0000122531319E+00
+3.6345000E-06,-400.7176702637E-03,+1.0000122531319E+00
+3.6350000E-06,-418.3558620771E-03,+1.0000122531319E+00
+3.6355000E-06,-435.6265915616E-03,+1.0000122531319E+00
+3.6360000E-06,-450.9681438162E-03,+1.0000122531319E+00
+3.6365000E-06,-466.5546709569E-03,+1.0000122531319E+00
+3.6370000E-06,-483.2129632252E-03,+1.0000122531319E+00
+3.6375000E-06,-498.7382466448E-03,+1.0000122531319E+00
+3.6380000E-06,-513.2223867972E-03,+1.0000122531319E+00
+3.6385000E-06,-529.2376199888E-03,+1.0000122531319E+00
+3.6390000E-06,-545.3140969024E-03,+1.0000122531319E+00
+3.6395000E-06,-560.8087584608E-03,+1.0000122531319E+00
+3.6400000E-06,-576.1809325763E-03,+1.0000122531319E+00
+3.6405000E-06,-590.7875601719E-03,+1.0000122531319E+00
+3.6410000E-06,-605.1185910205E-03,+1.0000122531319E+00
+3.6415000E-06,-620.1845465278E-03,+1.0000122531319E+00
+3.6420000E-06,-635.4036113393E-03,+1.0000122531319E+00
+3.6425000E-06,-650.3777012643E-03,+1.0000122531319E+00
+3.6430000E-06,-666.1479595698E-03,+1.0000122531319E+00
+3.6435000E-06,-681.5201336853E-03,+1.0000122531319E+00
+3.6440000E-06,-695.8511645339E-03,+1.0000122531319E+00
+3.6445000E-06,-710.2128172431E-03,+1.0000122531319E+00
+3.6450000E-06,-724.5438480918E-03,+1.0000122531319E+00
+3.6455000E-06,-738.7830133579E-03,+1.0000122531319E+00
+3.6460000E-06,-752.8384474594E-03,+1.0000122531319E+00
+3.6465000E-06,-767.8125373842E-03,+1.0000122531319E+00
+3.6470000E-06,-782.6335180057E-03,+1.0000122531319E+00
+3.6475000E-06,-796.1071367522E-03,+1.0000122531319E+00
+3.6480000E-06,-809.4582680556E-03,+1.0000122531319E+00
+3.6485000E-06,-821.4926593453E-03,+1.0000122531319E+00
+3.6490000E-06,-833.8638911031E-03,+1.0000122531319E+00
+3.6495000E-06,-848.0111907869E-03,+1.0000122531319E+00
+3.6500000E-06,-861.7910281414E-03,+1.0000122531319E+00
+3.6505000E-06,-874.8971845584E-03,+1.0000122531319E+00
+3.6510000E-06,-888.1870721402E-03,+1.0000122531319E+00
+3.6515000E-06,-900.2520852907E-03,+1.0000122531319E+00
+3.6520000E-06,-912.5926951878E-03,+1.0000122531319E+00
+3.6525000E-06,-924.5964646169E-03,+1.0000122531319E+00
+3.6530000E-06,-936.0490405511E-03,+1.0000122531319E+00
+3.6535000E-06,-948.4815160309E-03,+1.0000122531319E+00
+3.6540000E-06,-959.8728482440E-03,+1.0000122531319E+00
+3.6545000E-06,-971.6622646470E-03,+1.0000122531319E+00
+3.6550000E-06,-983.1454624426E-03,+1.0000122531319E+00
+3.6555000E-06,-994.9348788454E-03,+1.0000122531319E+00
+3.6560000E-06,-1.0065711859450E+00,+1.0000122531319E+00
+3.6565000E-06,-1.0167070218656E+00,+1.0000122531319E+00
+3.6570000E-06,-1.0273328075588E+00,+1.0000122531319E+00
+3.6575000E-06,-1.0379892151129E+00,+1.0000122531319E+00
+3.6580000E-06,-1.0492274380218E+00,+1.0000122531319E+00
+3.6585000E-06,-1.0603737953486E+00,+1.0000122531319E+00
+3.6590000E-06,-1.0710302029026E+00,+1.0000122531319E+00
+3.6595000E-06,-1.0812885262665E+00,+1.0000122531319E+00
+3.6600000E-06,-1.0912712528832E+00,+1.0000122531319E+00
+3.6605000E-06,-1.1015601981078E+00,+1.0000122531319E+00
+3.6610000E-06,-1.1107773782050E+00,+1.0000122531319E+00
+3.6615000E-06,-1.1201782894666E+00,+1.0000122531319E+00
+3.6620000E-06,-1.1293954695639E+00,+1.0000122531319E+00
+3.6625000E-06,-1.1389801119900E+00,+1.0000122531319E+00
+3.6630000E-06,-1.1484728888345E+00,+1.0000122531319E+00
+3.6635000E-06,-1.1572307410195E+00,+1.0000122531319E+00
+3.6640000E-06,-1.1666010304206E+00,+1.0000122531319E+00
+3.6645000E-06,-1.1749607984157E+00,+1.0000122531319E+00
+3.6650000E-06,-1.1825243980303E+00,+1.0000122531319E+00
+3.6655000E-06,-1.1896899134546E+00,+1.0000122531319E+00
+3.6660000E-06,-1.1973453786513E+00,+1.0000122531319E+00
+3.6665000E-06,-1.2057663903678E+00,+1.0000122531319E+00
+3.6670000E-06,-1.2138505616158E+00,+1.0000122531319E+00
+3.6675000E-06,-1.2207098584324E+00,+1.0000122531319E+00
+3.6680000E-06,-1.2275385333878E+00,+1.0000122531319E+00
+3.6685000E-06,-1.2343978302044E+00,+1.0000122531319E+00
+3.6690000E-06,-1.2406446898050E+00,+1.0000122531319E+00
+3.6695000E-06,-1.2475652303429E+00,+1.0000122531319E+00
+3.6700000E-06,-1.2543326615771E+00,+1.0000122531319E+00
+3.6705000E-06,-1.2608551179247E+00,+1.0000122531319E+00
+3.6710000E-06,-1.2663364310060E+00,+1.0000122531319E+00
+3.6715000E-06,-1.2721545845552E+00,+1.0000122531319E+00
+3.6720000E-06,-1.2787076627640E+00,+1.0000122531319E+00
+3.6725000E-06,-1.2836377823509E+00,+1.0000122531319E+00
+3.6730000E-06,-1.2880779521651E+00,+1.0000122531319E+00
+3.6735000E-06,-1.2931918029164E+00,+1.0000122531319E+00
+3.6740000E-06,-1.2978769476172E+00,+1.0000122531319E+00
+3.6745000E-06,-1.3019802769626E+00,+1.0000122531319E+00
+3.6750000E-06,-1.3067572872454E+00,+1.0000122531319E+00
+3.6755000E-06,-1.3119323817184E+00,+1.0000122531319E+00
+3.6760000E-06,-1.3157601143173E+00,+1.0000122531319E+00
+3.6765000E-06,-1.3185773255096E+00,+1.0000122531319E+00
+3.6770000E-06,-1.3222519488040E+00,+1.0000122531319E+00
+3.6775000E-06,-1.3264165218710E+00,+1.0000122531319E+00
+3.6780000E-06,-1.3287131614306E+00,+1.0000122531319E+00
+3.6785000E-06,-1.3314078851793E+00,+1.0000122531319E+00
+3.6790000E-06,-1.3345006931194E+00,+1.0000122531319E+00
+3.6795000E-06,-1.3368585763997E+00,+1.0000122531319E+00
+3.6800000E-06,-1.3401963592256E+00,+1.0000122531319E+00
+3.6805000E-06,-1.3421255364555E+00,+1.0000122531319E+00
+3.6810000E-06,-1.3433197890261E+00,+1.0000122531319E+00
+3.6815000E-06,-1.3459226471928E+00,+1.0000122531319E+00
+3.6820000E-06,-1.3487092365246E+00,+1.0000122531319E+00
+3.6825000E-06,-1.3502709514249E+00,+1.0000122531319E+00
+3.6830000E-06,-1.3513427165525E+00,+1.0000122531319E+00
+3.6835000E-06,-1.3519551537683E+00,+1.0000122531319E+00
+3.6840000E-06,-1.3525369691232E+00,+1.0000122531319E+00
+3.6845000E-06,-1.3519551537686E+00,+1.0000122531319E+00
+3.6850000E-06,-1.3518632881858E+00,+1.0000122531319E+00
+3.6855000E-06,-1.3538537091369E+00,+1.0000122531319E+00
+3.6860000E-06,-1.3537924654159E+00,+1.0000122531319E+00
+3.6865000E-06,-1.3524757254018E+00,+1.0000122531319E+00
+3.6870000E-06,-1.3524144816801E+00,+1.0000122531319E+00
+3.6875000E-06,-1.3520470193509E+00,+1.0000122531319E+00
+3.6880000E-06,-1.3505771700332E+00,+1.0000122531319E+00
+3.6885000E-06,-1.3482499086134E+00,+1.0000122531319E+00
+3.6890000E-06,-1.3452183443956E+00,+1.0000122531319E+00
+3.6895000E-06,-1.3442690667105E+00,+1.0000122531319E+00
+3.6900000E-06,-1.3430135704189E+00,+1.0000122531319E+00
+3.6905000E-06,-1.3407169308594E+00,+1.0000122531319E+00
+3.6910000E-06,-1.3392777034026E+00,+1.0000122531319E+00
+3.6915000E-06,-1.3371035512867E+00,+1.0000122531319E+00
+3.6920000E-06,-1.3343169619552E+00,+1.0000122531319E+00
+3.6925000E-06,-1.3307648261039E+00,+1.0000122531319E+00
+3.6930000E-06,-1.3280394804936E+00,+1.0000122531319E+00
+3.6935000E-06,-1.3257734627954E+00,+1.0000122531319E+00
+3.6940000E-06,-1.3211189399562E+00,+1.0000122531319E+00
+3.6945000E-06,-1.3170462324708E+00,+1.0000122531319E+00
+3.6950000E-06,-1.3137390715062E+00,+1.0000122531319E+00
+3.6955000E-06,-1.3104319105407E+00,+1.0000122531319E+00
+3.6960000E-06,-1.3068185309684E+00,+1.0000122531319E+00
+3.6965000E-06,-1.3011228648619E+00,+1.0000122531319E+00
+3.6970000E-06,-1.2963152327180E+00,+1.0000122531319E+00
+3.6975000E-06,-1.2921812815117E+00,+1.0000122531319E+00
+3.6980000E-06,-1.2872205400643E+00,+1.0000122531319E+00
+3.6985000E-06,-1.2816779832618E+00,+1.0000122531319E+00
+3.6990000E-06,-1.2754005018006E+00,+1.0000122531319E+00
+3.6995000E-06,-1.2693067515036E+00,+1.0000122531319E+00
+3.7000000E-06,-1.2641622788913E+00,+1.0000122531319E+00
+3.7005000E-06,-1.2582828816203E+00,+1.0000122531319E+00
+3.7010000E-06,-1.2526484592351E+00,+1.0000122531319E+00
+3.7015000E-06,-1.2471977680152E+00,+1.0000122531319E+00
+3.7020000E-06,-1.2393279497933E+00,+1.0000122531319E+00
+3.7025000E-06,-1.2320399469252E+00,+1.0000122531319E+00
+3.7030000E-06,-1.2247213221976E+00,+1.0000122531319E+00
+3.7035000E-06,-1.2175558067727E+00,+1.0000122531319E+00
+3.7040000E-06,-1.2107883755392E+00,+1.0000122531319E+00
+3.7045000E-06,-1.2023673638225E+00,+1.0000122531319E+00
+3.7050000E-06,-1.1945281674609E+00,+1.0000122531319E+00
+3.7055000E-06,-1.1873626520365E+00,+1.0000122531319E+00
+3.7060000E-06,-1.1801358928908E+00,+1.0000122531319E+00
+3.7065000E-06,-1.1720517216430E+00,+1.0000122531319E+00
+3.7070000E-06,-1.1634469787617E+00,+1.0000122531319E+00
+3.7075000E-06,-1.1548728577412E+00,+1.0000122531319E+00
