x-axis,1,F1
+3.7015000E-06,+553.2183318576E-03,+1.0000122531319E+00
+3.7020000E-06,+552.3382478532E-03,+1.0000122531319E+00
+3.7025000E-06,+551.8456481411E-03,+1.0000122531319E+00
+3.7030000E-06,+550.7079283041E-03,+1.0000122531319E+00
+3.7035000E-06,+550.9655641367E-03,+1.0000122531319E+00
+3.7040000E-06,+550.5512857178E-03,+1.0000122531319E+00
+3.7045000E-06,+549.2177626479E-03,+1.0000122531319E+00
+3.7050000E-06,+547.7358413385E-03,+1.0000122531319E+00
+3.7055000E-06,+545.6458994638E-03,+1.0000122531319E+00
+3.7060000E-06,+544.8461978393E-03,+1.0000122531319E+00
+3.7065000E-06,+542.3275499391E-03,+1.0000122531319E+00
+3.7070000E-06,+539.6605037993E-03,+1.0000122531319E+00
+3.7075000E-06,+538.4032409359E-03,+1.0000122531319E+00
+3.7080000E-06,+536.5771181540E-03,+1.0000122531319E+00
+3.7085000E-06,+533.0382323564E-03,+1.0000122531319E+00
+3.7090000E-06,+529.7961430381E-03,+1.0000122531319E+00
+3.7095000E-06,+526.7148184794E-03,+1.0000122531319E+00
+3.7100000E-06,+523.3037200549E-03,+1.0000122531319E+00
+3.7105000E-06,+519.7194903509E-03,+1.0000122531319E+00
+3.7110000E-06,+515.3582309754E-03,+1.0000122531319E+00
+3.7115000E-06,+511.9574379843E-03,+1.0000122531319E+00
+3.7120000E-06,+507.0087689104E-03,+1.0000122531319E+00
+3.7125000E-06,+503.1957585869E-03,+1.0000122531319E+00
+3.7130000E-06,+498.1625849599E-03,+1.0000122531319E+00
+3.7135000E-06,+493.3746806456E-03,+1.0000122531319E+00
+3.7140000E-06,+489.3246453561E-03,+1.0000122531319E+00
+3.7145000E-06,+484.7181166680E-03,+1.0000122531319E+00
+3.7150000E-06,+479.4726511149E-03,+1.0000122531319E+00
+3.7155000E-06,+474.4910046544E-03,+1.0000122531319E+00
+3.7160000E-06,+469.5897405738E-03,+1.0000122531319E+00
+3.7165000E-06,+462.8211319779E-03,+1.0000122531319E+00
+3.7170000E-06,+456.8748969600E-03,+1.0000122531319E+00
+3.7175000E-06,+450.4051459300E-03,+1.0000122531319E+00
+3.7180000E-06,+444.3991393988E-03,+1.0000122531319E+00
+3.7185000E-06,+438.2282459348E-03,+1.0000122531319E+00
+3.7190000E-06,+430.4909266081E-03,+1.0000122531319E+00
+3.7195000E-06,+424.0685805714E-03,+1.0000122531319E+00
+3.7200000E-06,+417.3721100087E-03,+1.0000122531319E+00
+3.7205000E-06,+409.9645645478E-03,+1.0000122531319E+00
+3.7210000E-06,+402.4683923606E-03,+1.0000122531319E+00
+3.7215000E-06,+394.8196997603E-03,+1.0000122531319E+00
+3.7220000E-06,+388.6982723761E-03,+1.0000122531319E+00
+3.7225000E-06,+380.7342335167E-03,+1.0000122531319E+00
+3.7230000E-06,+373.5204302020E-03,+1.0000122531319E+00
+3.7235000E-06,+365.1111966237E-03,+1.0000122531319E+00
+3.7240000E-06,+357.4789927168E-03,+1.0000122531319E+00
+3.7245000E-06,+349.3686167044E-03,+1.0000122531319E+00
+3.7250000E-06,+340.5842653538E-03,+1.0000122531319E+00
+3.7255000E-06,+331.6638822835E-03,+1.0000122531319E+00
+3.7260000E-06,+323.9595403434E-03,+1.0000122531319E+00
+3.7265000E-06,+315.0103020599E-03,+1.0000122531319E+00
+3.7270000E-06,+305.9394596633E-03,+1.0000122531319E+00
+3.7275000E-06,+296.8150290135E-03,+1.0000122531319E+00
+3.7280000E-06,+288.3522071821E-03,+1.0000122531319E+00
+3.7285000E-06,+278.4692966410E-03,+1.0000122531319E+00
+3.7290000E-06,+269.2912777381E-03,+1.0000122531319E+00
+3.7295000E-06,+259.1342426709E-03,+1.0000122531319E+00
+3.7300000E-06,+250.6569932329E-03,+1.0000122531319E+00
+3.7305000E-06,+240.3680486194E-03,+1.0000122531319E+00
+3.7310000E-06,+230.8561336773E-03,+1.0000122531319E+00
+3.7315000E-06,+221.1628431090E-03,+1.0000122531319E+00
+3.7320000E-06,+211.8652811798E-03,+1.0000122531319E+00
+3.7325000E-06,+201.2341961805E-03,+1.0000122531319E+00
+3.7330000E-06,+191.0462448135E-03,+1.0000122531319E+00
+3.7335000E-06,+181.1839451390E-03,+1.0000122531319E+00
+3.7340000E-06,+171.3134011179E-03,+1.0000122531319E+00
+3.7345000E-06,+160.8080424050E-03,+1.0000122531319E+00
+3.7350000E-06,+150.3150502121E-03,+1.0000122531319E+00
+3.7355000E-06,+140.2796192580E-03,+1.0000122531319E+00
+3.7360000E-06,+130.4544191434E-03,+1.0000122531319E+00
+3.7365000E-06,+120.2541012565E-03,+1.0000122531319E+00
+3.7370000E-06,+109.1448441518E-03,+1.0000122531319E+00
+3.7375000E-06,+98.6992569521E-03,+1.0000122531319E+00
+3.7380000E-06,+88.2907693124E-03,+1.0000122531319E+00
+3.7385000E-06,+76.8599826885E-03,+1.0000122531319E+00
+3.7390000E-06,+66.2845470292E-03,+1.0000122531319E+00
+3.7395000E-06,+55.7338444097E-03,+1.0000122531319E+00
+3.7400000E-06,+46.0137597149E-03,+1.0000122531319E+00
+3.7405000E-06,+35.1106112764E-03,+1.0000122531319E+00
+3.7410000E-06,+24.9205988228E-03,+1.0000122531319E+00
+3.7415000E-06,+13.8731743180E-03,+1.0000122531319E+00
+3.7420000E-06,+3.0297973926E-03,+1.0000122531319E+00
+3.7425000E-06,-7.0097557348E-03,+1.0000122531319E+00
+3.7430000E-06,-17.4656483677E-03,+1.0000122531319E+00
+3.7435000E-06,-27.9998622939E-03,+1.0000122531319E+00
+3.7440000E-06,-37.8065126285E-03,+1.0000122531319E+00
+3.7445000E-06,-48.5427130475E-03,+1.0000122531319E+00
+3.7450000E-06,-59.5138773457E-03,+1.0000122531319E+00
+3.7455000E-06,-70.8828313698E-03,+1.0000122531319E+00
+3.7460000E-06,-81.3201742227E-03,+1.0000122531319E+00
+3.7465000E-06,-92.6376010802E-03,+1.0000122531319E+00
+3.7470000E-06,-103.3222743326E-03,+1.0000122531319E+00
+3.7475000E-06,-114.7097781365E-03,+1.0000122531319E+00
+3.7480000E-06,-125.5696437551E-03,+1.0000122531319E+00
+3.7485000E-06,-136.9963082056E-03,+1.0000122531319E+00
+3.7490000E-06,-148.1282372635E-03,+1.0000122531319E+00
+3.7495000E-06,-158.6892453163E-03,+1.0000122531319E+00
+3.7500000E-06,-168.4031467511E-03,+1.0000122531319E+00
+3.7505000E-06,-178.7374352711E-03,+1.0000122531319E+00
+3.7510000E-06,-189.4612691701E-03,+1.0000122531319E+00
+3.7515000E-06,-199.6533427104E-03,+1.0000122531319E+00
+3.7520000E-06,-209.3816717519E-03,+1.0000122531319E+00
+3.7525000E-06,-219.6252724588E-03,+1.0000122531319E+00
+3.7530000E-06,-230.3243733178E-03,+1.0000122531319E+00
+3.7535000E-06,-240.8400374641E-03,+1.0000122531319E+00
+3.7540000E-06,-249.5337010015E-03,+1.0000122531319E+00
+3.7545000E-06,-259.9772271146E-03,+1.0000122531319E+00
+3.7550000E-06,-269.1820401441E-03,+1.0000122531319E+00
+3.7555000E-06,-279.2195321849E-03,+1.0000122531319E+00
+3.7560000E-06,-288.5397660675E-03,+1.0000122531319E+00
+3.7565000E-06,-298.0681697029E-03,+1.0000122531319E+00
+3.7570000E-06,-306.9349645200E-03,+1.0000122531319E+00
+3.7575000E-06,-316.0635173430E-03,+1.0000122531319E+00
+3.7580000E-06,-325.0787103998E-03,+1.0000122531319E+00
+3.7585000E-06,-333.9846658634E-03,+1.0000122531319E+00
+3.7590000E-06,-343.7521555515E-03,+1.0000122531319E+00
+3.7595000E-06,-352.3468869293E-03,+1.0000122531319E+00
+3.7600000E-06,-361.1683378399E-03,+1.0000122531319E+00
+3.7605000E-06,-369.3343631921E-03,+1.0000122531319E+00
+3.7610000E-06,-377.5457324509E-03,+1.0000122531319E+00
+3.7615000E-06,-386.0126764557E-03,+1.0000122531319E+00
+3.7620000E-06,-393.8097672956E-03,+1.0000122531319E+00
+3.7625000E-06,-401.9551817812E-03,+1.0000122531319E+00
+3.7630000E-06,-410.0573134469E-03,+1.0000122531319E+00
+3.7635000E-06,-417.7740219071E-03,+1.0000122531319E+00
+3.7640000E-06,-424.8311826354E-03,+1.0000122531319E+00
+3.7645000E-06,-432.5231580556E-03,+1.0000122531319E+00
+3.7650000E-06,-439.4051264178E-03,+1.0000122531319E+00
+3.7655000E-06,-446.8951153451E-03,+1.0000122531319E+00
+3.7660000E-06,-453.9440317270E-03,+1.0000122531319E+00
+3.7665000E-06,-460.5518755631E-03,+1.0000122531319E+00
+3.7670000E-06,-468.0418644906E-03,+1.0000122531319E+00
+3.7675000E-06,-473.6542034694E-03,+1.0000122531319E+00
+3.7680000E-06,-479.5674611008E-03,+1.0000122531319E+00
+3.7685000E-06,-485.0458294466E-03,+1.0000122531319E+00
+3.7690000E-06,-491.5361913432E-03,+1.0000122531319E+00
+3.7695000E-06,-497.6658630741E-03,+1.0000122531319E+00
+3.7700000E-06,-502.7320140876E-03,+1.0000122531319E+00
+3.7705000E-06,-509.0822220913E-03,+1.0000122531319E+00
+3.7710000E-06,-513.8103548924E-03,+1.0000122531319E+00
+3.7715000E-06,-518.5549763868E-03,+1.0000122531319E+00
+3.7720000E-06,-523.2748648413E-03,+1.0000122531319E+00
+3.7725000E-06,-528.4296425813E-03,+1.0000122531319E+00
+3.7730000E-06,-532.8589178166E-03,+1.0000122531319E+00
+3.7735000E-06,-537.2139939319E-03,+1.0000122531319E+00
+3.7740000E-06,-541.8349502268E-03,+1.0000122531319E+00
+3.7745000E-06,-544.7823041524E-03,+1.0000122531319E+00
+3.7750000E-06,-549.1311970078E-03,+1.0000122531319E+00
+3.7755000E-06,-553.4326848702E-03,+1.0000122531319E+00
+3.7760000E-06,-556.3367559760E-03,+1.0000122531319E+00
+3.7765000E-06,-559.1315894888E-03,+1.0000122531319E+00
+3.7770000E-06,-562.2809299072E-03,+1.0000122531319E+00
+3.7775000E-06,-565.9455419913E-03,+1.0000122531319E+00
+3.7780000E-06,-567.5016624205E-03,+1.0000122531319E+00
+3.7785000E-06,-570.2346633335E-03,+1.0000122531319E+00
+3.7790000E-06,-572.5513247408E-03,+1.0000122531319E+00
+3.7795000E-06,-575.3647080336E-03,+1.0000122531319E+00
+3.7800000E-06,-577.2217471154E-03,+1.0000122531319E+00
+3.7805000E-06,-579.4291709298E-03,+1.0000122531319E+00
+3.7810000E-06,-580.6266622800E-03,+1.0000122531319E+00
+3.7815000E-06,-582.2178211826E-03,+1.0000122531319E+00
+3.7820000E-06,-582.8320250077E-03,+1.0000122531319E+00
+3.7825000E-06,-583.5286722992E-03,+1.0000122531319E+00
+3.7830000E-06,-584.7529577760E-03,+1.0000122531319E+00
+3.7835000E-06,-585.5485372274E-03,+1.0000122531319E+00
+3.7840000E-06,-585.4990711476E-03,+1.0000122531319E+00
+3.7845000E-06,-584.9178447090E-03,+1.0000122531319E+00
+3.7850000E-06,-584.9611275289E-03,+1.0000122531319E+00
+3.7855000E-06,-585.3362453013E-03,+1.0000122531319E+00
+3.7860000E-06,-584.4973830302E-03,+1.0000122531319E+00
+3.7865000E-06,-583.7945524786E-03,+1.0000122531319E+00
+3.7870000E-06,-583.2895862466E-03,+1.0000122531319E+00
+3.7875000E-06,-582.3868302890E-03,+1.0000122531319E+00
+3.7880000E-06,-580.6101735869E-03,+1.0000122531319E+00
+3.7885000E-06,-579.1488631440E-03,+1.0000122531319E+00
+3.7890000E-06,-578.1595415466E-03,+1.0000122531319E+00
+3.7895000E-06,-576.3499074580E-03,+1.0000122531319E+00
+3.7900000E-06,-574.2929429701E-03,+1.0000122531319E+00
+3.7905000E-06,-570.8447449855E-03,+1.0000122531319E+00
+3.7910000E-06,-568.9938891636E-03,+1.0000122531319E+00
+3.7915000E-06,-566.7844042628E-03,+1.0000122531319E+00
+3.7920000E-06,-563.5505592912E-03,+1.0000122531319E+00
+3.7925000E-06,-559.9395354604E-03,+1.0000122531319E+00
+3.7930000E-06,-557.7795166393E-03,+1.0000122531319E+00
+3.7935000E-06,-554.9414003068E-03,+1.0000122531319E+00
+3.7940000E-06,-550.2297561990E-03,+1.0000122531319E+00
+3.7945000E-06,-546.0581167964E-03,+1.0000122531319E+00
+3.7950000E-06,-541.7463235009E-03,+1.0000122531319E+00
+3.7955000E-06,-537.7189601646E-03,+1.0000122531319E+00
+3.7960000E-06,-533.3886170892E-03,+1.0000122531319E+00
+3.7965000E-06,-528.6707897213E-03,+1.0000122531319E+00
+3.7970000E-06,-524.8763291778E-03,+1.0000122531319E+00
+3.7975000E-06,-520.4532372027E-03,+1.0000122531319E+00
+3.7980000E-06,-514.6203619511E-03,+1.0000122531319E+00
+3.7985000E-06,-509.0471836188E-03,+1.0000122531319E+00
+3.7990000E-06,-503.8285121923E-03,+1.0000122531319E+00
+3.7995000E-06,-498.2759447266E-03,+1.0000122531319E+00
+3.8000000E-06,-492.5584903281E-03,+1.0000122531319E+00
+3.8005000E-06,-486.4576738105E-03,+1.0000122531319E+00
+3.8010000E-06,-480.7731967985E-03,+1.0000122531319E+00
+3.8015000E-06,-474.7136020143E-03,+1.0000122531319E+00
+3.8020000E-06,-467.4771267463E-03,+1.0000122531319E+00
+3.8025000E-06,-460.9867648498E-03,+1.0000122531319E+00
+3.8030000E-06,-453.8760158681E-03,+1.0000122531319E+00
+3.8035000E-06,-447.5340522112E-03,+1.0000122531319E+00
+3.8040000E-06,-440.5881901625E-03,+1.0000122531319E+00
+3.8045000E-06,-433.5722511673E-03,+1.0000122531319E+00
+3.8050000E-06,-426.1688278797E-03,+1.0000122531319E+00
+3.8055000E-06,-419.0436512916E-03,+1.0000122531319E+00
+3.8060000E-06,-410.4860194737E-03,+1.0000122531319E+00
+3.8065000E-06,-402.7569444935E-03,+1.0000122531319E+00
+3.8070000E-06,-395.6585620320E-03,+1.0000122531319E+00
+3.8075000E-06,-387.7171951258E-03,+1.0000122531319E+00
+3.8080000E-06,-379.2502511211E-03,+1.0000122531319E+00
+3.8085000E-06,-370.4329223838E-03,+1.0000122531319E+00
+3.8090000E-06,-362.4441504844E-03,+1.0000122531319E+00
+3.8095000E-06,-354.1297268928E-03,+1.0000122531319E+00
+3.8100000E-06,-344.3045267780E-03,+1.0000122531319E+00
+3.8105000E-06,-335.9674312329E-03,+1.0000122531319E+00
+3.8110000E-06,-327.1975074889E-03,+1.0000122531319E+00
+3.8115000E-06,-318.1823144323E-03,+1.0000122531319E+00
+3.8120000E-06,-308.6600940569E-03,+1.0000122531319E+00
+3.8125000E-06,-299.2718443144E-03,+1.0000122531319E+00
+3.8130000E-06,-290.6317690302E-03,+1.0000122531319E+00
+3.8135000E-06,-280.8910734686E-03,+1.0000122531319E+00
+3.8140000E-06,-271.7625206456E-03,+1.0000122531319E+00
+3.8145000E-06,-261.9393816176E-03,+1.0000122531319E+00
+3.8150000E-06,-252.6747970748E-03,+1.0000122531319E+00
+3.8155000E-06,-243.0660110597E-03,+1.0000122531319E+00
+3.8160000E-06,-232.5956908201E-03,+1.0000122531319E+00
+3.8165000E-06,-222.3582733732E-03,+1.0000122531319E+00
+3.8170000E-06,-212.5413176051E-03,+1.0000122531319E+00
+3.8175000E-06,-203.7095612614E-03,+1.0000122531319E+00
+3.8180000E-06,-192.9156504159E-03,+1.0000122531319E+00
+3.8185000E-06,-182.6122781959E-03,+1.0000122531319E+00
+3.8190000E-06,-171.7359238839E-03,+1.0000122531319E+00
+3.8195000E-06,-161.5830109902E-03,+1.0000122531319E+00
+3.8200000E-06,-150.7829168848E-03,+1.0000122531319E+00
+3.8205000E-06,-140.1044268924E-03,+1.0000122531319E+00
+3.8210000E-06,-129.1105906407E-03,+1.0000122531319E+00
+3.8215000E-06,-118.5598880213E-03,+1.0000122531319E+00
+3.8220000E-06,-108.3904864342E-03,+1.0000122531319E+00
+3.8225000E-06,-98.3921550401E-03,+1.0000122531319E+00
+3.8230000E-06,-87.5961831079E-03,+1.0000122531319E+00
+3.8235000E-06,-77.1444126483E-03,+1.0000122531319E+00
+3.8240000E-06,-66.3113411564E-03,+1.0000122531319E+00
+3.8245000E-06,-54.6909345596E-03,+1.0000122531319E+00
+3.8250000E-06,-44.4638225459E-03,+1.0000122531319E+00
+3.8255000E-06,-34.4572468053E-03,+1.0000122531319E+00
+3.8260000E-06,-22.8574510751E-03,+1.0000122531319E+00
+3.8265000E-06,-13.0899613871E-03,+1.0000122531319E+00
+3.8270000E-06,-2.3640664015E-03,+1.0000122531319E+00
+3.8275000E-06,+8.6462585435E-03,+1.0000122531319E+00
+3.8280000E-06,+19.3907033091E-03,+1.0000122531319E+00
+3.8285000E-06,+29.6301818427E-03,+1.0000122531319E+00
+3.8290000E-06,+39.6738571434E-03,+1.0000122531319E+00
+3.8295000E-06,+49.7360822241E-03,+1.0000122531319E+00
+3.8300000E-06,+59.7653299181E-03,+1.0000122531319E+00
+3.8305000E-06,+70.7076390032E-03,+1.0000122531319E+00
+3.8310000E-06,+81.2686470559E-03,+1.0000122531319E+00
+3.8315000E-06,+92.1882841877E-03,+1.0000122531319E+00
+3.8320000E-06,+103.2748693390E-03,+1.0000122531319E+00
+3.8325000E-06,+114.1038186579E-03,+1.0000122531319E+00
+3.8330000E-06,+123.8177200927E-03,+1.0000122531319E+00
+3.8335000E-06,+134.3004068522E-03,+1.0000122531319E+00
+3.8340000E-06,+145.5992839298E-03,+1.0000122531319E+00
+3.8345000E-06,+155.6635700971E-03,+1.0000122531319E+00
+3.8350000E-06,+165.9236594974E-03,+1.0000122531319E+00
+3.8355000E-06,+175.5901559389E-03,+1.0000122531319E+00
+3.8360000E-06,+187.0662864694E-03,+1.0000122531319E+00
+3.8365000E-06,+196.4669027318E-03,+1.0000122531319E+00
+3.8370000E-06,+206.1004217869E-03,+1.0000122531319E+00
+3.8375000E-06,+215.6824136754E-03,+1.0000122531319E+00
+3.8380000E-06,+225.9734193756E-03,+1.0000122531319E+00
+3.8385000E-06,+235.4585401910E-03,+1.0000122531319E+00
+3.8390000E-06,+245.4630548453E-03,+1.0000122531319E+00
+3.8395000E-06,+254.6493180948E-03,+1.0000122531319E+00
+3.8400000E-06,+265.2474257075E-03,+1.0000122531319E+00
+3.8405000E-06,+274.1471979112E-03,+1.0000122531319E+00
+3.8410000E-06,+282.8923886153E-03,+1.0000122531319E+00
+3.8415000E-06,+292.0353690449E-03,+1.0000122531319E+00
+3.8420000E-06,+302.3284358318E-03,+1.0000122531319E+00
+3.8425000E-06,+310.7191196301E-03,+1.0000122531319E+00
+3.8430000E-06,+319.4086609943E-03,+1.0000122531319E+00
+3.8435000E-06,+328.0878969252E-03,+1.0000122531319E+00
+3.8440000E-06,+337.1628614953E-03,+1.0000122531319E+00
+3.8445000E-06,+344.4426195830E-03,+1.0000122531319E+00
+3.8450000E-06,+352.8559753347E-03,+1.0000122531319E+00
+3.8455000E-06,+360.3294755687E-03,+1.0000122531319E+00
+3.8460000E-06,+368.5944330807E-03,+1.0000122531319E+00
+3.8465000E-06,+376.5151891203E-03,+1.0000122531319E+00
+3.8470000E-06,+383.2879198894E-03,+1.0000122531319E+00
+3.8475000E-06,+390.6975264369E-03,+1.0000122531319E+00
+3.8480000E-06,+398.5296557501E-03,+1.0000122531319E+00
+3.8485000E-06,+405.1725380596E-03,+1.0000122531319E+00
+3.8490000E-06,+411.3557980437E-03,+1.0000122531319E+00
+3.8495000E-06,+418.1305898994E-03,+1.0000122531319E+00
+3.8500000E-06,+426.0760789790E-03,+1.0000122531319E+00
+3.8505000E-06,+432.2964385229E-03,+1.0000122531319E+00
+3.8510000E-06,+439.6565789905E-03,+1.0000122531319E+00
+3.8515000E-06,+446.7199229789E-03,+1.0000122531319E+00
+3.8520000E-06,+453.7873891408E-03,+1.0000122531319E+00
+3.8525000E-06,+458.9978162207E-03,+1.0000122531319E+00
+3.8530000E-06,+464.6740488860E-03,+1.0000122531319E+00
+3.8535000E-06,+470.3193652515E-03,+1.0000122531319E+00
+3.8540000E-06,+475.3133782318E-03,+1.0000122531319E+00
+3.8545000E-06,+480.9236561241E-03,+1.0000122531319E+00
+3.8550000E-06,+485.7445378250E-03,+1.0000122531319E+00
+3.8555000E-06,+490.3984715062E-03,+1.0000122531319E+00
+3.8560000E-06,+495.7614189991E-03,+1.0000122531319E+00
+3.8565000E-06,+499.8588592819E-03,+1.0000122531319E+00
+3.8570000E-06,+504.2283630039E-03,+1.0000122531319E+00
+3.8575000E-06,+508.6679436724E-03,+1.0000122531319E+00
+3.8580000E-06,+513.7835607660E-03,+1.0000122531319E+00
+3.8585000E-06,+516.6917540451E-03,+1.0000122531319E+00
+3.8590000E-06,+520.3110222224E-03,+1.0000122531319E+00
+3.8595000E-06,+523.4521182943E-03,+1.0000122531319E+00
+3.8600000E-06,+527.4568096773E-03,+1.0000122531319E+00
+3.8605000E-06,+530.1321001637E-03,+1.0000122531319E+00
+3.8610000E-06,+532.8073906502E-03,+1.0000122531319E+00
+3.8615000E-06,+534.8478664449E-03,+1.0000122531319E+00
+3.8620000E-06,+537.3170482652E-03,+1.0000122531319E+00
+3.8625000E-06,+540.0005830984E-03,+1.0000122531319E+00
+3.8630000E-06,+540.9218888359E-03,+1.0000122531319E+00
+3.8635000E-06,+543.1952674234E-03,+1.0000122531319E+00
+3.8640000E-06,+545.0316956387E-03,+1.0000122531319E+00
+3.8645000E-06,+546.4188069617E-03,+1.0000122531319E+00
+3.8650000E-06,+548.2201967038E-03,+1.0000122531319E+00
+3.8655000E-06,+549.0281426750E-03,+1.0000122531319E+00
+3.8660000E-06,+550.8604487170E-03,+1.0000122531319E+00
+3.8665000E-06,+550.7903717705E-03,+1.0000122531319E+00
+3.8670000E-06,+551.5158742753E-03,+1.0000122531319E+00
+3.8675000E-06,+552.5526008659E-03,+1.0000122531319E+00
+3.8680000E-06,+552.9442073316E-03,+1.0000122531319E+00
+3.8685000E-06,+552.7216099722E-03,+1.0000122531319E+00
+3.8690000E-06,+552.3671030665E-03,+1.0000122531319E+00
+3.8695000E-06,+551.8683200944E-03,+1.0000122531319E+00
+3.8700000E-06,+551.2767882226E-03,+1.0000122531319E+00
+3.8705000E-06,+550.8563265437E-03,+1.0000122531319E+00
+3.8710000E-06,+549.7886836532E-03,+1.0000122531319E+00
+3.8715000E-06,+548.2820293037E-03,+1.0000122531319E+00
+3.8720000E-06,+546.8330853808E-03,+1.0000122531319E+00
+3.8725000E-06,+544.6854330797E-03,+1.0000122531319E+00
+3.8730000E-06,+542.1399910529E-03,+1.0000122531319E+00
+3.8735000E-06,+540.6663140900E-03,+1.0000122531319E+00
+3.8740000E-06,+539.5945490262E-03,+1.0000122531319E+00
+3.8745000E-06,+536.1442899551E-03,+1.0000122531319E+00
+3.8750000E-06,+534.1099974204E-03,+1.0000122531319E+00
+3.8755000E-06,+530.9565348285E-03,+1.0000122531319E+00
+3.8760000E-06,+529.1572061732E-03,+1.0000122531319E+00
+3.8765000E-06,+525.4761053960E-03,+1.0000122531319E+00
+3.8770000E-06,+521.3333212068E-03,+1.0000122531319E+00
+3.8775000E-06,+516.9267179248E-03,+1.0000122531319E+00
+3.8780000E-06,+513.1322573812E-03,+1.0000122531319E+00
+3.8785000E-06,+509.3934461776E-03,+1.0000122531319E+00
+3.8790000E-06,+503.7543130722E-03,+1.0000122531319E+00
+3.8795000E-06,+499.5125967231E-03,+1.0000122531319E+00
+3.8800000E-06,+495.5924098932E-03,+1.0000122531319E+00
+3.8805000E-06,+490.9570259919E-03,+1.0000122531319E+00
+3.8810000E-06,+485.9630130115E-03,+1.0000122531319E+00
+3.8815000E-06,+480.2579251328E-03,+1.0000122531319E+00
+3.8820000E-06,+476.1151409436E-03,+1.0000122531319E+00
+3.8825000E-06,+469.8185211931E-03,+1.0000122531319E+00
+3.8830000E-06,+464.8121416928E-03,+1.0000122531319E+00
+3.8835000E-06,+458.6948364819E-03,+1.0000122531319E+00
+3.8840000E-06,+453.1154748896E-03,+1.0000122531319E+00
+3.8845000E-06,+446.8394660059E-03,+1.0000122531319E+00
+3.8850000E-06,+439.6854342043E-03,+1.0000122531319E+00
+3.8855000E-06,+433.3228596808E-03,+1.0000122531319E+00
+3.8860000E-06,+427.0571562303E-03,+1.0000122531319E+00
+3.8865000E-06,+419.6990768493E-03,+1.0000122531319E+00
+3.8870000E-06,+411.6134338769E-03,+1.0000122531319E+00
+3.8875000E-06,+404.9540628740E-03,+1.0000122531319E+00
+3.8880000E-06,+398.7213368102E-03,+1.0000122531319E+00
+3.8885000E-06,+391.3014248293E-03,+1.0000122531319E+00
+3.8890000E-06,+384.0257889148E-03,+1.0000122531319E+00
+3.8895000E-06,+375.9071685557E-03,+1.0000122531319E+00
+3.8900000E-06,+368.9819173737E-03,+1.0000122531319E+00
+3.8905000E-06,+360.0677175633E-03,+1.0000122531319E+00
+3.8910000E-06,+351.7615383181E-03,+1.0000122531319E+00
+3.8915000E-06,+343.2801667067E-03,+1.0000122531319E+00
+3.8920000E-06,+334.9039105150E-03,+1.0000122531319E+00
