x-axis,2
second,Volt
-2.742187500000e-007,-5.87940e-001
-2.722187500000e-007,-5.87940e-001
-2.702187500000e-007,-5.87940e-001
-2.682187500000e-007,-5.87940e-001
-2.662187500000e-007,-5.87940e-001
-2.642187500000e-007,-5.87940e-001
-2.622187500000e-007,-5.87940e-001
-2.602187500000e-007,-5.87940e-001
-2.582187500000e-007,-5.87940e-001
-2.562187500000e-007,-5.87940e-001
-2.542187500000e-007,-5.87940e-001
-2.522187500000e-007,-5.87940e-001
-2.502187500000e-007,-5.87940e-001
-2.482187500000e-007,-5.85427e-001
-2.462187500000e-007,-5.85427e-001
-2.442187500000e-007,-5.87940e-001
-2.422187500000e-007,-5.87940e-001
-2.402187500000e-007,-5.85427e-001
-2.382187500000e-007,-5.85427e-001
-2.362187500000e-007,-5.85427e-001
-2.342187500000e-007,-5.87940e-001
-2.322187500000e-007,-5.85427e-001
-2.302187500000e-007,-5.85427e-001
-2.282187500000e-007,-5.85427e-001
-2.262187500000e-007,-5.85427e-001
-2.242187500000e-007,-5.85427e-001
-2.222187500000e-007,-5.85427e-001
-2.202187500000e-007,-5.85427e-001
-2.182187500000e-007,-5.85427e-001
-2.162187500000e-007,-5.85427e-001
-2.142187500000e-007,-5.85427e-001
-2.122187500000e-007,-5.85427e-001
-2.102187500000e-007,-5.85427e-001
-2.082187500000e-007,-5.85427e-001
-2.062187500000e-007,-5.85427e-001
-2.042187500000e-007,-5.85427e-001
-2.022187500000e-007,-5.85427e-001
-2.002187500000e-007,-5.85427e-001
-1.982187500000e-007,-5.85427e-001
-1.962187500000e-007,-5.85427e-001
-1.942187500000e-007,-5.85427e-001
-1.922187500000e-007,-5.85427e-001
-1.902187500000e-007,-5.85427e-001
-1.882187500000e-007,-5.85427e-001
-1.862187500000e-007,-5.85427e-001
-1.842187500000e-007,-5.85427e-001
-1.822187500000e-007,-5.85427e-001
-1.802187500000e-007,-5.85427e-001
-1.782187500000e-007,-5.85427e-001
-1.762187500000e-007,-5.85427e-001
-1.742187500000e-007,-5.85427e-001
-1.722187500000e-007,-5.85427e-001
-1.702187500000e-007,-5.85427e-001
-1.682187500000e-007,-5.85427e-001
-1.662187500000e-007,-5.85427e-001
-1.642187500000e-007,-5.85427e-001
-1.622187500000e-007,-5.85427e-001
-1.602187500000e-007,-5.85427e-001
-1.582187500000e-007,-5.85427e-001
-1.562187500000e-007,-5.85427e-001
-1.542187500000e-007,-5.87940e-001
-1.522187500000e-007,-5.85427e-001
-1.502187500000e-007,-5.87940e-001
-1.482187500000e-007,-5.87940e-001
-1.462187500000e-007,-5.87940e-001
-1.442187500000e-007,-5.87940e-001
-1.422187500000e-007,-5.87940e-001
-1.402187500000e-007,-5.87940e-001
-1.382187500000e-007,-5.87940e-001
-1.362187500000e-007,-5.87940e-001
-1.342187500000e-007,-5.87940e-001
-1.322187500000e-007,-5.87940e-001
-1.302187500000e-007,-5.87940e-001
-1.282187500000e-007,-5.87940e-001
-1.262187500000e-007,-5.87940e-001
-1.242187500000e-007,-5.87940e-001
-1.222187500000e-007,-5.87940e-001
-1.202187500000e-007,-5.87940e-001
-1.182187500000e-007,-5.87940e-001
-1.162187500000e-007,-5.87940e-001
-1.142187500000e-007,-5.87940e-001
-1.122187500000e-007,-5.87940e-001
-1.102187500000e-007,-5.87940e-001
-1.082187500000e-007,-5.87940e-001
-1.062187500000e-007,-5.87940e-001
-1.042187500000e-007,-5.87940e-001
-1.022187500000e-007,-5.87940e-001
-1.002187500000e-007,-5.87940e-001
-9.821875000000e-008,-5.87940e-001
-9.621875000000e-008,-5.87940e-001
-9.421875000000e-008,-5.87940e-001
-9.221875000000e-008,-5.87940e-001
-9.021875000000e-008,-5.87940e-001
-8.821875000000e-008,-5.87940e-001
-8.621875000000e-008,-5.87940e-001
-8.421875000000e-008,-5.87940e-001
-8.221875000000e-008,-5.87940e-001
-8.021875000000e-008,-5.87940e-001
-7.821875000000e-008,-5.87940e-001
-7.621875000000e-008,-5.87940e-001
-7.421875000000e-008,-5.90452e-001
-7.221875000000e-008,-5.87940e-001
-7.021875000000e-008,-5.90452e-001
-6.821875000000e-008,-5.90452e-001
-6.621875000000e-008,-5.90452e-001
-6.421875000000e-008,-5.87940e-001
-6.221875000000e-008,-5.90452e-001
-6.021875000000e-008,-5.90452e-001
-5.821875000000e-008,-5.90452e-001
-5.621875000000e-008,-5.90452e-001
-5.421875000000e-008,-5.90452e-001
-5.221875000000e-008,-5.90452e-001
-5.021875000000e-008,-5.90452e-001
-4.821875000000e-008,-5.90452e-001
-4.621875000000e-008,-5.90452e-001
-4.421875000000e-008,-5.90452e-001
-4.221875000000e-008,-5.90452e-001
-4.021875000000e-008,-5.90452e-001
-3.821875000000e-008,-5.87940e-001
-3.621875000000e-008,-5.87940e-001
-3.421875000000e-008,-5.87940e-001
-3.221875000000e-008,-5.85427e-001
