x-axis,1,F1
second,Volt,
+1.604600E-06,-1.285195534288E+00,+1.000012253132E+00
+1.607200E-06,-1.281871413721E+00,+1.000012253132E+00
+1.609800E-06,-1.277461512700E+00,+1.000012253132E+00
+1.612400E-06,-1.273378912241E+00,+1.000012253132E+00
+1.615000E-06,-1.269105867375E+00,+1.000012253132E+00
+1.617600E-06,-1.264620942800E+00,+1.000012253132E+00
+1.620200E-06,-1.261202836681E+00,+1.000012253132E+00
+1.622800E-06,-1.256254579824E+00,+1.000012253132E+00
+1.625400E-06,-1.250894105635E+00,+1.000012253132E+00
+1.628000E-06,-1.246087651541E+00,+1.000012253132E+00
+1.630600E-06,-1.241587062707E+00,+1.000012253132E+00
+1.633200E-06,-1.236987541714E+00,+1.000012253132E+00
+1.635800E-06,-1.232836513178E+00,+1.000012253132E+00
+1.638400E-06,-1.226915423417E+00,+1.000012253132E+00
+1.641000E-06,-1.221329878565E+00,+1.000012253132E+00
+1.643600E-06,-1.216260429813E+00,+1.000012253132E+00
+1.646200E-06,-1.211068140296E+00,+1.000012253132E+00
+1.648800E-06,-1.205336670508E+00,+1.000012253132E+00
+1.651400E-06,-1.200521147632E+00,+1.000012253132E+00
+1.654000E-06,-1.195298354032E+00,+1.000012253132E+00
+1.656600E-06,-1.190090400256E+00,+1.000012253132E+00
+1.659200E-06,-1.184530412879E+00,+1.000012253132E+00
+1.661800E-06,-1.178373534804E+00,+1.000012253132E+00
+1.664400E-06,-1.171948715463E+00,+1.000012253132E+00
+1.667000E-06,-1.166401919040E+00,+1.000012253132E+00
+1.669600E-06,-1.159387628914E+00,+1.000012253132E+00
+1.672200E-06,-1.153945535694E+00,+1.000012253132E+00
+1.674800E-06,-1.147866154477E+00,+1.000012253132E+00
+1.677400E-06,-1.141904667418E+00,+1.000012253132E+00
+1.680000E-06,-1.136087456425E+00,+1.000012253132E+00
+1.682600E-06,-1.129315550091E+00,+1.000012253132E+00
+1.685200E-06,-1.123350765293E+00,+1.000012253132E+00
+1.687800E-06,-1.117409064665E+00,+1.000012253132E+00
