x-axis,1,2
second,Volt,Volt
+10.20000E-03,-32.77324E-03,+14.47873755E+00
+10.25000E-03,+392.59E-06,+14.68577273E+00
+10.30000E-03,+38.58355E-03,+14.84657675E+00
+10.35000E-03,+110.44285E-03,+14.87170237E+00
+10.40000E-03,+176.27199E-03,+14.96516972E+00
+10.45000E-03,+201.39761E-03,+15.07572249E+00
+10.50000E-03,+261.69913E-03,+15.17320991E+00
+10.55000E-03,+355.16647E-03,+15.24858680E+00
+10.60000E-03,+390.84486E-03,+15.27572249E+00
+10.65000E-03,+463.20668E-03,+15.39532050E+00
+10.70000E-03,+559.68909E-03,+15.53803407E+00
+10.75000E-03,+590.84485E-03,+15.62547122E+00
+10.80000E-03,+621.49813E-03,+15.68677778E+00
+10.85000E-03,+698.38256E-03,+15.82245622E+00
+10.90000E-03,+769.73935E-03,+16.03049638E+00
+10.95000E-03,+816.47301E-03,+16.10185316E+00
+11.00000E-03,+897.37756E-03,+16.28878789E+00
+11.05000E-03,+980.29209E-03,+16.44557176E+00
+11.10000E-03,+1.00541772E+00,+16.49180292E+00
+11.15000E-03,+1.05516651E+00,+16.63853659E+00
+11.20000E-03,+1.14762881E+00,+16.78125013E+00
+11.25000E-03,+1.19385995E+00,+16.83150142E+00
+11.30000E-03,+1.25265394E+00,+16.88175264E+00
+11.35000E-03,+1.33657354E+00,+16.90687827E+00
+11.40000E-03,+1.40139764E+00,+16.99532052E+00
+11.45000E-03,+1.44159867E+00,+17.10084820E+00
+11.50000E-03,+1.53808108E+00,+17.18828535E+00
+11.55000E-03,+1.59637252E+00,+17.25863707E+00
+11.60000E-03,+1.64461373E+00,+17.28074766E+00
+11.65000E-03,+1.72702581E+00,+17.30888832E+00
+11.70000E-03,+1.79134740E+00,+17.30888832E+00
+11.75000E-03,+1.81948813E+00,+17.33401395E+00
+11.80000E-03,+1.90642283E+00,+17.33401395E+00
+11.85000E-03,+1.98632228E+00,+17.30888832E+00
+11.90000E-03,+2.02200067E+00,+17.28376270E+00
+11.95000E-03,+2.10793032E+00,+17.25863707E+00
+12.00000E-03,+2.18883487E+00,+17.21843600E+00
+12.05000E-03,+2.22953836E+00,+17.19733048E+00
+12.10000E-03,+2.30994043E+00,+17.12597369E+00
+12.15000E-03,+2.38883485E+00,+17.07974253E+00
+12.20000E-03,+2.42451324E+00,+17.00838575E+00
+12.25000E-03,+2.50541783E+00,+16.93702896E+00
+12.30000E-03,+2.58380973E+00,+16.89079780E+00
+12.35000E-03,+2.61345794E+00,+16.86969227E+00
