x-axis,1,2
second,Volt,Volt
+10.20000E-03,-2.94407037E+00,-9.04811381E+00
+10.25000E-03,-3.34608042E+00,-8.87123123E+00
+10.30000E-03,-3.41039600E+00,-8.93554680E+00
+10.35000E-03,-3.74809048E+00,-9.08026832E+00
+10.40000E-03,-4.15010053E+00,-9.62699989E+00
+10.45000E-03,-4.15010053E+00,-9.27324128E+00
+10.50000E-03,-4.55211058E+00,-9.67525133E+00
+10.55000E-03,-4.95412064E+00,-9.67525133E+00
+10.60000E-03,-5.35613069E+00,-10.07726139E+00
+10.65000E-03,-5.75814074E+00,-10.07726139E+00
+10.70000E-03,-5.77419831E+00,-10.46321387E+00
+10.75000E-03,-6.32092989E+00,-10.47927144E+00
+10.80000E-03,-6.86766146E+00,-10.38276200E+00
+10.85000E-03,-6.96417090E+00,-10.47927144E+00
+10.90000E-03,-7.36618096E+00,-10.47927144E+00
+10.95000E-03,-7.76819101E+00,-10.81692656E+00
+11.00000E-03,-7.76819101E+00,-10.47927144E+00
+11.05000E-03,-8.17020106E+00,-10.88128150E+00
+11.10000E-03,-8.57221112E+00,-10.84908106E+00
+11.15000E-03,-8.57221112E+00,-10.88128150E+00
+11.20000E-03,-8.71697856E+00,-10.88128150E+00
+11.25000E-03,-9.37623122E+00,-10.88128150E+00
+11.30000E-03,-9.37623122E+00,-10.88128150E+00
+11.35000E-03,-9.77824128E+00,-10.88128150E+00
+11.40000E-03,-10.18025133E+00,-11.25118297E+00
+11.45000E-03,-10.00342123E+00,-10.88128150E+00
+11.50000E-03,-10.18025133E+00,-10.88128150E+00
+11.55000E-03,-10.18025133E+00,-10.88128150E+00
+11.60000E-03,-10.58226138E+00,-10.68825605E+00
+11.65000E-03,-10.98427144E+00,-10.52757537E+00
+11.70000E-03,-10.98427144E+00,-10.88128150E+00
+11.75000E-03,-11.38628149E+00,-10.88128150E+00
+11.80000E-03,-11.78829154E+00,-11.28329155E+00
+11.85000E-03,-12.19030160E+00,-11.28329155E+00
+11.90000E-03,-12.59231165E+00,-11.41200798E+00
+11.95000E-03,-12.59231165E+00,-11.28329155E+00
+12.00000E-03,-12.99432170E+00,-11.52457500E+00
+12.05000E-03,-13.09088363E+00,-11.37985348E+00
+12.10000E-03,-13.39633176E+00,-11.68530160E+00
+12.15000E-03,-13.79834181E+00,-11.49242049E+00
+12.20000E-03,-14.20035186E+00,-11.68530160E+00
+12.25000E-03,-14.20035186E+00,-11.60498751E+00
+12.30000E-03,-14.37732630E+00,-11.28329155E+00
+12.35000E-03,-14.60236192E+00,-11.31554447E+00
