x-axis,1,2
second,Volt,Volt
+2.80000E-03,,
+2.85000E-03,-4.80815016E+00,+11.69136315E+00
+2.90000E-03,-4.84533609E+00,+11.47729279E+00
+2.95000E-03,-4.95086374E+00,+11.20191591E+00
+3.00000E-03,-5.02222052E+00,+10.84814705E+00
+3.05000E-03,-5.08101449E+00,+10.48332292E+00
+3.10000E-03,-5.19005972E+00,+10.06824754E+00
+3.15000E-03,-5.23729590E+00,+9.62804652E+00
+3.20000E-03,-5.29508485E+00,+9.18784551E+00
+3.25000E-03,-5.37900445E+00,+8.71749372E+00
+3.30000E-03,-5.41970796E+00,+8.20191577E+00
+3.35000E-03,-5.45538636E+00,+7.67729269E+00
+3.40000E-03,-5.51619038E+00,+7.19488062E+00
+3.45000E-03,-5.57699440E+00,+6.68734292E+00
+3.50000E-03,-5.62523561E+00,+6.06422728E+00
+3.55000E-03,-5.64031097E+00,+5.51246854E+00
+3.60000E-03,-5.67146677E+00,+4.98985539E+00
+3.65000E-03,-5.70714516E+00,+4.45618709E+00
+3.70000E-03,-5.75538637E+00,+3.97377502E+00
+3.75000E-03,-5.77850194E+00,+3.49136289E+00
+3.80000E-03,-5.80362756E+00,+3.05518206E+00
+3.85000E-03,-5.81619037E+00,+2.60995586E+00
+3.90000E-03,-5.82272305E+00,+2.11849852E+00
+3.95000E-03,-5.82875319E+00,+1.72854879E+00
+4.00000E-03,-5.82875319E+00,+1.33055887E+00
+4.05000E-03,-5.82875319E+00,+997.89550E-03
+4.10000E-03,-5.82875319E+00,+613.97597E-03
+4.15000E-03,-5.82875319E+00,+271.26244E-03
+4.20000E-03,-5.82875319E+00,-40.29527E-03
+4.25000E-03,-5.81619037E+00,-322.70738E-03
+4.30000E-03,-5.81317527E+00,-453.36056E-03
+4.35000E-03,-5.80362756E+00,-555.87317E-03
+4.40000E-03,-5.79106474E+00,-654.36559E-03
+4.45000E-03,-5.77850193E+00,-629.23996E-03
+4.50000E-03,-5.77096422E+00,-654.36559E-03
+4.55000E-03,-5.74784864E+00,-654.36559E-03
+4.60000E-03,-5.74433110E+00,-654.36559E-03
+4.65000E-03,-5.71568786E+00,-654.36559E-03
+4.70000E-03,-5.71518538E+00,-704.61684E-03
+4.75000E-03,-5.70312504E+00,-805.11936E-03
+4.80000E-03,-5.67799942E+00,-855.37061E-03
+4.85000E-03,-5.66543660E+00,-942.80786E-03
+4.90000E-03,-5.65287379E+00,-1.12270743E+00
+4.95000E-03,-5.64031097E+00,-1.26542100E+00
+5.00000E-03,-5.64031097E+00,-1.53376271E+00
