x-axis,1,2
second,Volt,Volt
+2.80000E-03,,
+2.85000E-03,+9.00642281E+00,-4.76190330E+00
+2.90000E-03,+9.04210120E+00,-4.24632539E+00
+2.95000E-03,+9.09034241E+00,-3.76089825E+00
+3.00000E-03,+9.13858362E+00,-3.32773242E+00
+3.05000E-03,+9.17426201E+00,-2.87245603E+00
+3.10000E-03,+9.20893537E+00,-2.45738065E+00
+3.15000E-03,+9.22149819E+00,-2.04029522E+00
+3.20000E-03,+9.23406100E+00,-1.62722988E+00
+3.25000E-03,+9.23406100E+00,-1.21215449E+00
+3.30000E-03,+9.22853336E+00,-833.26003E-03
+3.35000E-03,+9.23054341E+00,-407.12935E-03
+3.40000E-03,+9.21848309E+00,-20.19469E-03
+3.45000E-03,+9.18431225E+00,+347.64453E-03
+3.50000E-03,+9.14612130E+00,+662.21740E-03
+3.55000E-03,+9.10039265E+00,+777.79523E-03
+3.60000E-03,+9.06471425E+00,+828.04649E-03
+3.65000E-03,+9.04561879E+00,+820.00626E-03
+3.70000E-03,+9.03305598E+00,+802.92086E-03
+3.75000E-03,+9.00793035E+00,+802.92089E-03
+3.80000E-03,+8.99536753E+00,+828.04649E-03
+3.85000E-03,+8.97426199E+00,+845.13195E-03
+3.90000E-03,+8.92602078E+00,+966.73999E-03
+3.95000E-03,+8.87777957E+00,+1.12955403E+00
+4.00000E-03,+8.85466400E+00,+1.18483045E+00
+4.05000E-03,+8.83154842E+00,+1.38382550E+00
+4.10000E-03,+8.79587002E+00,+1.57880030E+00
+4.15000E-03,+8.75114638E+00,+1.88734310E+00
+4.20000E-03,+8.68682480E+00,+2.07628783E+00
+4.25000E-03,+8.64360874E+00,+2.37076011E+00
+4.30000E-03,+8.60290520E+00,+2.63005669E+00
+4.35000E-03,+8.52853331E+00,+2.81699132E+00
+4.40000E-03,+8.45617152E+00,+3.08332303E+00
+4.45000E-03,+8.43305595E+00,+3.18382545E+00
+4.50000E-03,+8.39737755E+00,+3.29538329E+00
+4.55000E-03,+8.29335742E+00,+3.48834812E+00
+4.60000E-03,+8.23808107E+00,+3.56673997E+00
+4.65000E-03,+8.16169910E+00,+3.62000636E+00
+4.70000E-03,+8.07878458E+00,+3.74060944E+00
+4.75000E-03,+8.01798056E+00,+3.96372496E+00
+4.80000E-03,+7.94913631E+00,+4.16774519E+00
+4.85000E-03,+7.84612126E+00,+4.42000644E+00
+4.90000E-03,+7.79788005E+00,+4.73859941E+00
+4.95000E-03,+7.68481469E+00,+5.01498146E+00
+5.00000E-03,+7.62602072E+00,+5.22503158E+00
